StoreCode,Date,TotalSales,TotalAmount
NLIXr,2023-02-13,2072,130536
LWokn,2084-05-19,9429,895755
mEnMN,2088-12-11,2076,178536
jikCb,2075-01-07,8061,193464
hMhBO,2112-12-22,3505,224320
iPoPi,2093-01-02,6491,584190
dqwSi,2106-06-18,4442,275404
fQpRI,2054-06-19,9248,573376
PqbsG,2034-09-10,8502,85020
DTWMq,2113-07-13,6062,557704
gwbWS,2073-11-17,2813,78764
yaSLi,2078-07-18,2029,111595
NSXnP,2076-03-29,2456,100696
btuqq,2046-04-23,5260,136760
rGKjc,2075-12-14,5593,318801
AMajW,2021-12-02,9723,670887
zmeiH,2069-08-01,5894,94304
UodQV,2100-03-09,4025,229425
kFoXg,2114-12-04,5177,82832
aVuXr,2103-10-15,5911,47288
uCgMd,2058-05-28,5533,149391
hRuRL,2055-01-20,5866,269836
tBSGm,2072-11-29,4984,279104
QJNYu,2119-03-02,7160,293560
NUyOZ,2057-03-17,5865,521985
qSebG,2038-04-07,5504,214656
HXgiL,2065-05-22,3919,274330
dziKG,2050-04-16,2681,99197
xjIiO,2108-12-19,3767,339030
rpbLk,2114-04-09,5850,245700
DZcGC,2047-04-19,2094,134016
CRFfQ,2079-02-17,4353,374358
OiMKI,2093-11-02,6034,591332
BTAjc,2109-10-05,7125,356250
XXAjT,2061-03-13,4204,319504
IsNDn,2051-05-15,7345,51415
QaUMN,2072-07-25,5213,140751
wurcK,2115-04-10,7689,676632
kpmEp,2120-05-05,4657,158338
iyUdi,2110-01-22,5369,80535
TUqOz,2064-01-07,9437,783271
TQhEH,2065-05-15,6470,640530
vNjvh,2024-07-13,5772,121212
nCpCR,2082-05-28,8846,247688
OisEW,2060-07-02,6999,657906
rzWpv,2113-12-27,5785,439660
raUeR,2080-06-25,4009,320720
Nmidn,2031-12-19,2142,81396
TFkna,2042-07-10,5092,361532
fwNoW,2062-07-25,8902,329374
Pfnjx,2116-07-10,9564,286920
gnIxY,2064-08-15,2521,113445
eQsqH,2118-08-30,2751,184317
ekYdJ,2100-11-10,6729,390282
UqncH,2063-11-19,9954,666918
bHvQY,2074-03-21,2099,178415
ooFMl,2076-11-29,4658,344692
BHMMR,2098-12-08,8498,373912
iNHre,2038-04-27,6312,561768
vneIJ,2040-09-04,9067,852298
LtozY,2037-05-04,4944,420240
rDduE,2032-01-12,3745,41195
yfBSp,2097-09-20,5851,526590
hlorh,2028-11-08,9038,533242
hFHEe,2088-05-25,4766,333620
ueVpT,2091-06-07,3887,108836
kARRM,2093-09-15,7346,543604
HeRgG,2026-01-03,8878,248584
KtVeF,2076-05-13,5928,580944
TYMCc,2047-02-08,2547,188478
rPlyx,2105-08-07,7864,456112
RwoJX,2082-11-12,9633,818805
RnfWE,2057-08-14,2395,189205
dLNJC,2117-06-28,8276,670356
wRVSD,2093-08-20,8535,392610
naVXO,2025-03-24,8347,776271
Vhrir,2105-01-02,2137,25644
xnqgV,2109-07-23,8552,735472
UAlSz,2111-05-15,9798,235152
soSos,2040-08-11,4574,361346
pBadJ,2121-09-22,4334,420398
DiAjh,2048-08-18,4829,347688
MGHhA,2105-02-18,7401,569877
rWKmx,2069-01-18,6998,615824
JuHHk,2053-07-01,7470,186750
gosJF,2064-04-11,9504,142560
wEXNf,2042-06-16,2181,106869
erENa,2073-05-14,5634,495792
KIYze,2081-03-01,8872,789608
ZITXO,2029-02-22,6088,365280
ukwKz,2096-05-08,8320,124800
fROpz,2099-07-29,2298,183840
SOpJC,2069-08-04,3877,333422
dEUJN,2031-12-02,6055,260365
