StoreCode,Date,TotalSales,TotalAmount
iufYB,2084-10-22,8281,695604
anlBU,2115-05-29,5904,330624
SPPBt,2121-05-15,4216,80104
uDaMI,2066-01-04,6638,199140
abUtW,2028-08-02,5033,40264
bceYY,2086-03-16,2264,185648
yIpfP,2071-03-10,5754,74802
iapZh,2101-03-07,6087,523482
xqxiX,2076-10-13,6073,534424
GpVwe,2095-08-28,3248,250096
TfCjo,2116-04-03,6855,322185
uSIuL,2039-09-24,6715,409615
DKhMG,2100-02-07,6647,412114
UMzIr,2107-08-11,9594,614016
JEcPe,2113-11-15,7247,108705
dHOWb,2031-02-04,9991,289739
MTtET,2045-04-27,7435,602235
cDvSm,2062-01-27,5385,140010
YqlzQ,2084-06-28,4288,25728
TIIHZ,2071-09-30,2120,59360
tQEig,2027-11-09,2771,249390
zEpHg,2025-02-23,4547,150051
EJFNk,2102-01-10,3556,188468
AvbxV,2032-01-02,8401,436852
HpTWl,2058-10-16,2569,56518
QCjmN,2028-06-13,4896,328032
tzeZO,2078-10-26,7245,362250
Kwcjp,2054-04-13,2026,109404
pcROx,2072-06-18,9720,835920
gAMtd,2052-01-08,4242,55146
VjKsx,2101-04-10,6214,298272
svunt,2101-11-15,5507,192745
YuwRT,2054-07-05,9031,605077
hPeiL,2026-11-18,5662,243466
uadTG,2117-07-17,9265,370600
CcTQy,2099-12-03,2162,110262
MfVCP,2079-03-10,8668,95348
gfSXb,2088-12-15,2044,81760
GPemI,2030-11-22,4103,250283
LohWj,2037-01-03,2871,152163
AlHDZ,2079-01-28,2170,138880
rykeP,2046-10-22,5059,450251
hAfge,2098-10-03,8807,519613
HMraQ,2114-09-01,9185,716430
eRGZG,2120-10-26,8818,193996
BzeNi,2030-07-26,9510,732270
dnagi,2058-02-05,9423,131922
JIrDE,2106-01-27,2387,188573
hYddv,2097-03-02,6504,474792
NvIxY,2079-12-11,9877,888930
geUiu,2083-06-30,3304,92512
vFTOt,2037-04-24,7752,751944
rLEAw,2084-10-19,3383,334917
jTOEa,2083-07-31,2003,164246
UufKk,2112-04-27,8940,98340
NaMdF,2026-05-15,8500,442000
vGgMR,2054-08-16,7958,206908
pqzjt,2121-08-19,7882,315280
qoWVi,2114-12-22,2400,110400
EzcZR,2057-03-17,2666,66650
XdLFb,2055-09-08,8000,624000
WqIEX,2031-11-09,7337,645656
KsXVw,2079-06-10,3017,199122
pQOhV,2102-05-23,6728,242208
sQwdy,2064-03-17,2594,28534
jaMrl,2109-03-17,8640,43200
GRjmN,2092-11-16,8701,617771
emfQE,2026-09-10,2320,81200
wRGlS,2024-06-28,5329,351714
YxXHJ,2096-04-28,2825,161025
JHBjS,2111-08-10,2400,158400
vyoFP,2041-05-26,7270,414390
cIism,2083-11-17,9233,729407
OSbey,2034-08-19,8380,578220
RLQox,2102-06-01,4655,186200
DLXXM,2047-06-10,7473,149460
oFMyv,2066-01-22,3463,69260
FMBqm,2114-09-05,2915,268180
RNPtE,2037-04-11,9352,551768
zpakt,2046-10-16,5251,299307
NLIXr,2037-08-28,2259,121986
LWokn,2047-07-11,3692,147680
mEnMN,2094-07-31,6525,300150
jikCb,2099-12-27,3493,115269
hMhBO,2068-05-22,9553,792899
iPoPi,2022-03-13,4918,408194
dqwSi,2054-03-04,8365,167300
fQpRI,2038-10-15,7374,272838
PqbsG,2026-10-21,7711,362417
DTWMq,2053-03-27,8859,637848
gwbWS,2083-10-30,7585,402005
yaSLi,2027-09-05,3228,238872
NSXnP,2088-07-07,9923,297690
btuqq,2028-02-22,3536,35360
rGKjc,2077-05-31,7136,656512
AMajW,2115-11-12,9115,483095
zmeiH,2045-12-17,8985,341430
UodQV,2056-05-21,5281,47529
kFoXg,2034-12-26,5174,481182
aVuXr,2041-07-06,5846,227994
uCgMd,2031-11-23,3491,328154
hRuRL,2066-08-12,4523,275903
tBSGm,2120-03-03,2757,77196
QJNYu,2025-07-02,3323,166150
NUyOZ,2061-01-22,4455,151470
qSebG,2070-05-19,2829,19803
HXgiL,2024-04-03,4788,67032
dziKG,2052-02-06,2351,129305
xjIiO,2059-12-15,7748,658580
rpbLk,2104-09-18,7385,576030
DZcGC,2073-08-31,3561,81903
CRFfQ,2088-02-25,9223,737840
OiMKI,2039-01-01,9414,470700
BTAjc,2024-03-26,8044,410244
XXAjT,2033-03-18,3635,61795
IsNDn,2084-10-18,6939,291438
QaUMN,2041-09-22,3230,83980
wurcK,2087-03-25,8302,315476
kpmEp,2043-02-20,3317,321749
iyUdi,2111-11-19,7406,681352
TUqOz,2051-09-10,4899,426213
TQhEH,2104-11-04,2599,257301
vNjvh,2059-02-02,3237,123006
nCpCR,2021-04-20,3092,265912
OisEW,2088-05-05,9486,692478
rzWpv,2105-08-11,5622,219258
raUeR,2033-10-15,9204,110448
Nmidn,2038-02-09,2227,37859
TFkna,2098-08-27,4629,92580
fwNoW,2044-04-11,7120,491280
