StoreCode,Date,TotalSales,TotalAmount
shnja,2112-01-15,6481,589771
KFUGw,2108-05-15,3845,261460
UDpYo,2112-01-20,3488,338336
LplpW,2081-04-04,6365,146395
aZUOR,2095-02-27,3763,26341
FWGHn,2114-12-22,5780,69360
LtwFp,2067-10-14,5263,199994
bRHtm,2105-08-24,4821,438711
MkghG,2024-05-20,3550,124250
Ikadb,2028-09-13,8208,623808
HZIVT,2038-04-07,9991,909181
WDVmp,2045-03-13,4973,179028
ozDIX,2090-12-31,6331,348205
qIDXq,2088-02-02,9676,145140
CTQfN,2077-11-09,4157,103925
QgAhx,2034-07-02,3988,75772
slAcJ,2057-06-18,6078,151950
vmrLU,2042-06-24,3092,200980
yTHEh,2113-07-09,4947,435336
lGoVa,2083-06-26,5108,143024
IRJuG,2040-11-26,7724,92688
psBFq,2037-06-24,5538,276900
VbuxQ,2049-11-29,3982,43802
uKndT,2079-05-14,5966,101422
fxCIy,2093-09-17,5558,344596
zGyGG,2115-06-27,3367,208754
uAkbh,2068-07-18,2994,269460
EwABN,2074-01-09,5376,338688
bxvtl,2065-08-06,8148,407400
mqxxj,2038-08-28,5446,343098
tsOJz,2095-12-31,8313,149634
GzhSX,2093-07-13,2022,76836
kvryu,2030-12-13,5414,194904
ZwgUp,2082-10-05,9398,103378
NUeWz,2055-09-01,2086,206514
vKyIK,2025-04-28,3840,153600
AmWQO,2054-11-02,6652,113084
fQyRo,2099-05-14,3084,58596
hjPHN,2114-10-27,8015,80150
POqse,2119-12-29,6221,566111
EVDgI,2096-05-03,7064,176600
IPcfn,2058-05-09,7936,182528
MeMGs,2119-12-10,4795,210980
jAhpX,2074-11-12,9765,703080
uGDff,2069-08-06,9145,557845
gOkdO,2046-01-10,3905,175725
jWIre,2033-11-03,2266,13596
fHpMI,2115-04-23,7751,488313
lVMVN,2095-07-12,3138,257316
GSRWU,2030-04-15,8886,311010
idOvW,2107-08-30,6814,170350
VWqbE,2091-01-23,4835,381965
vLmKV,2115-03-17,6620,139020
aWOOV,2029-03-23,5142,128550
kRrkx,2030-01-06,7137,107055
QkEUL,2098-12-01,8099,72891
uFpQH,2068-02-22,7918,269212
rkxtL,2109-04-23,8607,421743
talwS,2061-03-18,3259,32590
UaAMB,2031-11-24,8184,220968
UAeYW,2072-01-30,9834,983400
eyUEn,2092-03-17,7363,390239
PjnUz,2093-06-10,7800,483600
ODyWO,2056-02-25,2121,156954
VHTBY,2106-11-05,7249,536426
qfuvj,2024-01-08,8593,661661
GWKlk,2066-08-02,9794,656198
uDRja,2106-12-03,9812,971388
xncbm,2117-09-06,5138,313418
QqxEp,2083-10-02,7774,388700
QrNwO,2109-02-16,2976,193440
Sahxf,2056-06-13,8709,52254
oRlni,2038-06-12,2001,24012
pWhCP,2049-10-22,2459,238523
nYIib,2105-12-06,2099,75564
lDLzU,2120-01-16,6827,75097
HSBSH,2094-08-08,5938,77194
Amagt,2053-10-21,2584,155040
eZQuo,2106-05-30,7353,632358
oUUDg,2096-07-11,4673,214958
CbeQK,2116-03-16,3282,131280
ZBfsh,2087-02-22,4490,336750
FvhES,2031-10-26,6770,568680
ldomP,2088-01-22,6003,402201
QnFtv,2109-12-04,4981,109582
eQHIq,2040-03-01,3776,373824
rhihY,2069-07-16,6259,506979
ScgLy,2024-07-04,9763,634595
TxJsD,2091-10-14,9934,804654
XgfTL,2110-01-03,9219,682206
esjbO,2046-05-23,5054,464968
puVXA,2096-10-26,3214,167128
rEUwW,2086-01-03,8638,181398
hAomW,2082-03-24,5429,532042
HtCeM,2106-11-09,6367,579397
AhDNA,2114-06-01,2946,61866
KErsa,2110-05-07,8510,655270
bfbuU,2078-09-02,4242,237552
crBFQ,2056-11-21,6928,450320
mFdLN,2079-04-22,6984,635544
CVBrm,2032-02-03,9353,776299
qDQip,2090-01-04,2050,30750
KUxkt,2066-01-26,5928,355680
qQbgw,2091-06-23,7196,518112
FBeJv,2089-03-01,7284,691980
kJFpB,2050-05-20,8644,561860
glKdt,2103-10-24,9041,813690
Tocnf,2082-11-07,4760,376040
JcCWb,2030-10-23,7017,126306
pXHPq,2106-12-11,6473,550205
iRpPc,2048-02-08,8357,735416
CjhMA,2047-01-04,9083,908300
mwCWY,2062-02-24,7044,373332
BfPZz,2090-08-12,9015,829380
XAFCB,2055-03-19,2628,39420
hQLuY,2039-09-27,9953,676804
bKFVJ,2078-09-13,3441,75702
cCncM,2025-06-01,2175,80475
NmlOX,2053-09-05,5854,480028
Gmust,2118-02-02,4202,243716
Rxykd,2105-07-08,6149,559559
oWaGI,2091-07-17,4751,432341
RsycJ,2043-06-18,6057,54513
RLIcT,2047-07-14,8278,331120
xzYdQ,2061-05-31,2414,67592
vDyzg,2091-12-22,7659,168498
UlCVn,2114-08-04,3987,394713
FzEpU,2031-03-04,2378,214020
yBIot,2082-05-12,9290,752490
iyptw,2061-03-24,9117,164106
xutyH,2074-01-17,4807,43263
yJMiJ,2106-05-07,8232,452760
NDifr,2110-02-05,9861,364857
RLjJn,2080-06-24,8100,639900
ufPuW,2043-03-16,6950,326650
SLgwX,2073-04-04,3120,277680
NAEvs,2117-09-22,4621,388164
eABiL,2103-07-03,8236,74124
fQuLm,2108-03-27,9213,681762
ldnYd,2023-05-28,5928,373464
ltiCp,2082-03-25,5068,273672
HnpRj,2116-03-02,6714,496836
OTaJQ,2035-08-04,9464,567840
ISWmm,2106-05-05,2094,31410
DahmV,2089-10-14,4452,338352
