StoreCode,Date,TotalSales,TotalAmount
esjbO,2052-08-19,6119,342664
puVXA,2036-04-07,4621,286502
rEUwW,2073-07-13,9366,768012
hAomW,2061-01-17,9904,930976
HtCeM,2113-01-07,9075,707850
AhDNA,2087-06-27,2512,216032
KErsa,2038-07-06,8527,400769
bfbuU,2108-02-05,7533,497178
crBFQ,2084-07-28,3111,83997
mFdLN,2083-09-26,5639,439842
CVBrm,2038-03-27,9176,789136
qDQip,2095-11-23,7195,431700
KUxkt,2080-02-11,8127,512001
qQbgw,2067-07-17,5613,196455
FBeJv,2056-12-23,8165,751180
kJFpB,2032-04-08,9998,909818
glKdt,2029-05-08,9082,508592
Tocnf,2077-11-09,4555,27330
JcCWb,2086-05-21,7611,555603
pXHPq,2113-02-14,2816,247808
iRpPc,2030-01-09,6247,49976
CjhMA,2094-08-15,6419,38514
mwCWY,2097-03-11,4960,109120
BfPZz,2035-11-24,2748,208848
XAFCB,2032-07-06,4850,87300
hQLuY,2047-07-10,6415,468295
bKFVJ,2023-10-27,3012,81324
cCncM,2107-11-06,7539,731283
NmlOX,2025-06-11,8036,417872
Gmust,2112-10-18,8298,721926
Rxykd,2050-04-14,2819,78932
oWaGI,2115-07-02,8930,848350
RsycJ,2088-05-09,8973,708867
RLIcT,2083-02-02,9665,328610
xzYdQ,2025-06-08,9396,319464
vDyzg,2042-09-22,9415,866180
UlCVn,2024-11-11,4039,351393
FzEpU,2027-05-13,3126,162552
yBIot,2022-05-22,3879,120249
iyptw,2113-07-07,8374,83740
xutyH,2036-02-21,4873,360602
yJMiJ,2048-05-02,2525,249975
NDifr,2065-04-14,6819,436416
RLjJn,2110-05-17,5008,130208
ufPuW,2120-05-03,5740,545300
SLgwX,2029-02-25,6643,172718
NAEvs,2024-01-06,9563,172134
eABiL,2029-11-29,7305,357945
fQuLm,2120-04-27,6537,385683
ldnYd,2052-04-27,2824,217448
ltiCp,2076-02-16,8667,511353
HnpRj,2100-09-20,7592,91104
OTaJQ,2090-04-11,3864,227976
ISWmm,2109-05-04,7068,197904
DahmV,2107-11-28,9318,931800
nNdzJ,2114-03-24,4023,80460
blkyR,2081-11-30,4001,96024
WOYco,2109-01-24,4196,276936
pzkIS,2045-04-16,9676,261252
qeYBQ,2073-02-24,5794,57940
voZEK,2054-07-27,4808,105776
rpnBO,2119-07-23,2595,90825
ZVuTI,2032-01-05,3224,315952
BtlKJ,2067-10-01,3068,266916
RbQBt,2113-07-07,3396,207156
mZDVM,2037-08-11,5287,280211
SaNNh,2105-10-09,9691,833426
Ksnvj,2063-08-29,5945,398315
NlpJP,2031-07-09,4945,237360
qDBKc,2120-01-13,2570,82240
ELRhJ,2064-06-07,7490,202230
mZpJm,2049-09-18,5686,108034
Myijg,2121-02-14,3590,183090
HESXi,2078-05-02,2417,99097
zmKuF,2115-03-23,9666,763614
Zhwqx,2061-02-15,6860,157780
mrMBd,2043-01-26,2670,64080
gRnNs,2093-04-16,2109,151848
AEaYi,2103-08-07,2597,210357
auACm,2116-10-25,7827,320907
uxZcL,2077-12-30,4797,388557
LLHRI,2022-01-07,9322,866946
Gfuml,2027-11-22,8355,300780
xpWFE,2055-03-05,3204,76896
hzYwn,2048-12-20,6600,587400
asrDF,2094-06-09,8567,419783
WqXEo,2029-06-29,4967,476832
UzyND,2072-12-05,4381,188383
VfSTP,2091-04-04,9549,649332
KICbe,2050-04-02,5620,399020
arcPj,2050-01-16,4037,117073
xuXJD,2061-08-19,5618,61798
LncVn,2108-02-16,4581,247374
DpLms,2042-04-05,4056,243360
ukbYT,2117-02-25,6223,423164
LUaMu,2091-12-18,2641,21128
HlQhV,2054-11-23,5066,121584
xqytA,2080-01-07,2114,152208
yRrjt,2033-07-23,3591,208278
qnaRz,2084-08-25,8819,423312
bLEdL,2100-04-12,9843,718539
nBWsX,2104-08-26,2221,124376
YEDdv,2074-07-24,9396,169128
Huqaw,2120-04-13,5143,144004
VEMDU,2088-08-17,3198,236652
ScRaF,2038-08-24,8815,308525
IkEWb,2046-08-20,4801,264055
yUAkF,2049-03-29,7388,531936
vmMwF,2038-12-14,8948,805320
CxgDi,2052-03-22,2801,274498
EiFLE,2112-12-06,6121,532527
vebAI,2095-07-31,8839,804349
hjmEW,2041-02-16,3125,303125
XwqDz,2043-06-08,3518,35180
oTQNK,2074-03-20,8468,143956
yfCFT,2023-10-27,7066,282640
sqipH,2047-04-29,3198,310206
vKHum,2068-04-11,4086,32688
GJYlu,2027-04-09,3186,277182
XsQNB,2120-06-30,7164,694908
XyNYW,2102-04-30,3191,76584
KfNPE,2042-12-05,2215,79740
zWLjt,2077-06-16,9694,164798
LBZOO,2039-10-09,4900,181300
jBUyx,2099-06-01,8753,52518
BkcIO,2064-05-18,6911,145131
npohD,2050-07-18,8744,69952
oHlSy,2040-07-28,6223,373380
ORjNJ,2114-06-22,4117,267605
nMeRc,2100-09-07,8412,529956
KPZsa,2069-09-30,8093,72837
HjFMY,2072-04-25,5204,395504
ZfISm,2056-02-04,2264,45280
xdQSe,2046-10-28,6303,352968
WZjPt,2067-01-02,3130,275440
uJKMn,2064-04-22,2887,129915
ycZWf,2031-03-16,5663,220857
jzDgS,2072-04-15,7106,660858
ThCjH,2090-10-24,4701,220947
LHQkS,2070-02-22,3207,137901
sEorK,2065-04-29,6680,547760
mlKgn,2023-07-29,2400,206400
wywHO,2075-04-09,4234,88914
YBGmN,2031-10-12,8844,168036
jBTfn,2071-11-22,2827,234641
NxHAX,2116-08-21,4259,289612
BtXrB,2069-08-26,5527,420052
SIGvq,2098-02-21,2665,247845
YUuxM,2104-01-22,8765,753790
lIxwY,2054-10-04,7545,482880
WRTEU,2027-10-27,2176,150144
aYZse,2102-03-04,2395,198785
uGymu,2090-08-18,5217,328671
bdVkY,2076-11-08,4383,407619
xxxdQ,2121-08-17,3400,142800
TEoKF,2101-06-08,8990,305660
TqvHY,2035-12-15,9111,382662
YrCmK,2093-07-18,3602,342190
AyODv,2119-12-02,6138,546282
SLGvg,2106-01-03,5267,26335
xYRIJ,2040-11-23,7980,151620
mQdRc,2073-03-13,6842,95788
PTuRg,2092-09-01,4030,314340
sBYvZ,2071-08-11,3737,205535
obwvs,2035-11-12,8192,811008
FvafL,2112-06-25,9507,941193
Lophj,2064-01-29,3392,149248
kIGjc,2089-06-16,2375,142500
hzhfC,2115-05-25,5512,66144
VcTBw,2115-10-05,3340,103540
SJmMg,2062-07-15,7570,431490
eFaAS,2035-11-21,7205,223355
GAZpr,2071-11-21,9305,679265
RzlSK,2115-06-05,7469,37345
WxaxZ,2107-04-19,9641,703793
VwQUS,2070-10-29,5580,106020
wGTkG,2089-10-22,3786,147654
xhwRj,2070-02-10,4694,305110
SJElI,2073-06-07,3176,149272
KUzqX,2089-12-01,3704,292616
aPylH,2070-12-31,2479,44622
meNtD,2075-05-09,5368,123464
pIQTk,2022-10-31,9503,560677
ExDQm,2113-08-02,9917,168589
bXRMv,2029-11-17,2185,113620
yBnce,2085-11-09,3224,116064
scuvi,2060-10-19,8556,265236
pgqEq,2097-05-08,9976,189544
ytYLT,2046-09-16,7628,617868
LDiYP,2051-03-20,7781,46686
WKkXA,2095-03-05,2613,195975
ABviR,2039-10-11,4099,73782
hJegb,2076-07-25,7005,609435
HKTiq,2032-12-29,2121,118776
OHnow,2058-11-25,5576,557600
FlrAk,2029-07-18,7605,281385
RFgpa,2115-09-07,9931,317792
saQBN,2021-07-04,2380,216580
Jkjcg,2074-03-31,8853,424944
nPQjP,2064-05-26,8373,108849
NdXau,2079-09-19,3569,103501
eNHsM,2024-05-18,5907,366234
ntjoe,2059-12-04,6802,680200
uJhPn,2036-06-18,7656,750288
AXiBL,2025-02-05,5268,442512
CqZhn,2110-01-01,6060,339360
CYcPN,2117-03-27,3431,126947
DpXrY,2062-09-03,3436,68720
JZmGM,2028-11-12,7871,417163
NAqcA,2100-11-05,9966,348810
lTPEo,2076-12-30,7293,401115
sTXYe,2030-08-28,8870,523330
gsXOr,2059-12-06,7118,156596
YRwUE,2121-03-02,4650,190650
RHAuO,2106-01-11,9132,675768
INYMj,2066-02-28,7338,447618
qNgVE,2054-09-23,9488,863408
bPUCM,2049-10-24,6594,270354
NyHOc,2038-04-24,5304,180336
pwnlB,2052-09-26,3029,127218
jcBdh,2098-07-03,8081,630318
byOjC,2075-08-16,7200,136800
AaqJK,2095-10-08,6662,479664
tzcPa,2082-07-14,8279,339439
Hkqpu,2118-05-05,8260,355180
Iizvd,2030-12-01,9869,108559
RDqil,2080-04-25,5932,522016
uHVWC,2104-05-06,7324,556624
RJhmE,2046-02-07,2004,188376
XvqqP,2045-07-10,2168,199456
xWhJf,2024-02-26,2129,31935
yGLBj,2083-07-22,6268,219380
dNYXo,2072-12-11,7329,659610
synBh,2058-06-13,2529,83457
hgXTv,2092-07-09,2794,192786
QscgK,2092-07-27,7921,697048
uDZNS,2053-04-13,6927,658065
gYdPd,2098-11-12,4118,321204
swMcN,2106-01-04,4250,51000
huOCi,2097-05-29,4288,132928
XKpkB,2041-11-24,6126,612600
IQIoQ,2083-03-18,6413,500214
Pqibt,2060-01-12,5612,364780
QLYru,2115-08-31,2895,225810
prNjp,2026-07-17,5702,205272
ywDgw,2104-04-01,3314,152444
EOuGi,2045-06-25,8182,245460
qGCvQ,2037-10-13,5738,263948
IwMFG,2106-01-05,7143,621441
RNCWl,2115-09-20,6199,508318
iufYB,2096-05-26,5949,458073
anlBU,2032-08-13,4913,157216
SPPBt,2034-05-21,2263,20367
uDaMI,2064-02-06,8363,493417
abUtW,2119-03-12,8145,146610
bceYY,2089-12-10,3642,338706
yIpfP,2081-09-11,5035,433010
iapZh,2081-11-05,3154,53618
xqxiX,2034-06-27,5889,406341
GpVwe,2035-02-24,8351,200424
TfCjo,2046-12-20,2998,50966
uSIuL,2121-04-01,8581,806614
DKhMG,2026-12-31,2227,200430
UMzIr,2084-09-08,6560,400160
JEcPe,2057-09-09,2860,25740
dHOWb,2072-06-25,7084,502964
MTtET,2081-12-29,5788,150488
