StoreCode,Date,TotalSales,TotalAmount
Rxykd,2052-01-15,6181,537747
oWaGI,2083-04-13,8836,645028
RsycJ,2093-11-07,2001,70035
RLIcT,2038-10-26,2570,89950
xzYdQ,2031-10-31,2903,113217
vDyzg,2060-03-31,5360,487760
UlCVn,2079-08-29,2765,49770
FzEpU,2046-03-07,7877,724684
yBIot,2108-03-18,6484,447396
iyptw,2028-04-25,6992,160816
xutyH,2080-09-03,5827,471987
yJMiJ,2076-03-14,2895,176595
NDifr,2103-12-21,4048,315744
RLjJn,2070-03-29,3753,30024
ufPuW,2095-07-17,3651,332241
SLgwX,2065-06-30,7017,687666
NAEvs,2106-10-28,7735,340340
eABiL,2072-09-17,6148,135256
fQuLm,2073-07-14,3988,362908
ldnYd,2088-03-21,7096,702504
ltiCp,2109-10-09,5887,247254
HnpRj,2083-10-02,2976,113088
OTaJQ,2107-12-18,9059,362360
ISWmm,2086-12-25,8042,297554
DahmV,2070-04-20,9540,925380
nNdzJ,2040-05-20,9065,108780
blkyR,2048-04-12,5536,426272
WOYco,2078-11-12,4266,166374
pzkIS,2036-07-02,7577,712238
qeYBQ,2118-06-30,9806,362822
voZEK,2097-11-18,8125,186875
rpnBO,2114-08-09,8216,821600
ZVuTI,2114-02-19,2175,115275
BtlKJ,2060-03-04,8030,666490
RbQBt,2028-12-08,9441,793044
mZDVM,2061-06-01,2652,90168
SaNNh,2121-11-01,5678,414494
Ksnvj,2063-11-21,5352,230136
NlpJP,2038-05-18,2107,143276
qDBKc,2044-06-23,2258,207736
ELRhJ,2030-02-09,3002,201134
mZpJm,2091-07-10,6516,430056
Myijg,2063-03-13,2420,125840
HESXi,2030-11-20,4534,412594
zmKuF,2049-07-08,9293,381013
Zhwqx,2066-02-22,8936,768496
mrMBd,2071-11-04,4330,225160
gRnNs,2047-01-08,6354,514674
AEaYi,2067-05-22,4244,229176
auACm,2024-03-25,2078,89354
uxZcL,2032-09-07,2631,78930
LLHRI,2068-02-17,7545,701685
Gfuml,2120-09-22,8560,77040
xpWFE,2091-06-01,7922,308958
hzYwn,2086-05-09,7122,163806
asrDF,2027-10-31,8418,631350
WqXEo,2034-03-30,3290,266490
UzyND,2037-04-22,6632,258648
VfSTP,2113-12-28,3921,235260
KICbe,2114-10-29,8256,693504
arcPj,2082-06-10,7541,580657
xuXJD,2024-04-22,9079,862505
LncVn,2047-11-06,7992,799200
DpLms,2026-05-24,3426,54816
ukbYT,2075-03-14,5971,513506
LUaMu,2097-11-01,9050,135750
HlQhV,2041-06-19,3140,91060
xqytA,2059-03-10,5183,269516
yRrjt,2093-06-18,2974,86246
qnaRz,2029-05-07,3423,311493
bLEdL,2063-11-14,6723,40338
nBWsX,2063-04-24,8126,251906
YEDdv,2056-08-05,3826,336688
Huqaw,2046-08-12,7268,501492
VEMDU,2065-10-31,6564,367584
ScRaF,2040-10-28,9483,910368
IkEWb,2095-11-08,6917,449605
yUAkF,2026-10-03,5567,139175
vmMwF,2114-02-02,5818,296718
CxgDi,2113-09-10,2330,219020
EiFLE,2094-09-11,7074,509328
vebAI,2083-12-28,2684,77836
hjmEW,2025-01-18,3233,316834
XwqDz,2113-06-26,5785,40495
oTQNK,2065-05-12,3486,306768
yfCFT,2058-08-04,7365,626025
sqipH,2091-06-10,5441,38087
vKHum,2112-07-03,3341,143663
GJYlu,2031-07-14,10000,690000
XsQNB,2043-10-15,4587,169719
XyNYW,2119-08-09,8043,723870
KfNPE,2078-08-30,3243,311328
zWLjt,2094-02-03,9396,883224
LBZOO,2106-01-12,7574,711956
jBUyx,2039-10-04,5831,379015
BkcIO,2113-02-22,8157,89727
npohD,2030-11-20,9792,186048
oHlSy,2091-10-11,9844,954868
ORjNJ,2053-03-11,2874,189684
nMeRc,2087-09-22,8632,785512
KPZsa,2027-08-20,7582,401846
HjFMY,2047-08-23,2267,45340
ZfISm,2036-10-03,6050,332750
xdQSe,2083-07-21,6293,258013
WZjPt,2032-08-05,6215,31075
uJKMn,2085-06-03,3776,237888
ycZWf,2021-07-24,8926,571264
jzDgS,2085-04-20,7658,421190
ThCjH,2052-02-05,4751,251803
LHQkS,2042-04-13,7560,559440
sEorK,2111-06-13,3864,216384
mlKgn,2047-03-17,3471,183963
wywHO,2110-04-26,3109,99488
YBGmN,2097-11-07,4252,399688
jBTfn,2088-04-04,5615,522195
NxHAX,2071-03-16,8379,796005
BtXrB,2075-09-10,6973,439299
SIGvq,2090-08-08,9398,300736
YUuxM,2117-12-19,6186,167022
lIxwY,2080-01-01,3487,34870
WRTEU,2035-08-14,6229,330137
aYZse,2055-09-25,9248,166464
uGymu,2082-04-08,9463,898985
bdVkY,2116-07-11,5433,255351
xxxdQ,2093-03-05,2226,207018
TEoKF,2117-09-19,8430,733410
TqvHY,2062-02-05,9286,427156
YrCmK,2090-05-05,6846,383376
AyODv,2063-05-04,2667,138684
SLGvg,2035-08-11,8210,123150
xYRIJ,2024-06-11,9527,762160
mQdRc,2022-05-19,7954,715860
PTuRg,2042-03-20,4981,388518
sBYvZ,2057-09-06,3985,215190
obwvs,2043-10-14,3256,143264
FvafL,2121-01-14,5261,357748
Lophj,2047-04-08,4411,419045
kIGjc,2086-10-01,2401,240100
hzhfC,2051-07-31,3129,103257
VcTBw,2057-06-20,6241,49928
SJmMg,2086-05-17,8122,568540
eFaAS,2116-12-20,2795,192855
GAZpr,2100-01-23,2900,220400
RzlSK,2104-12-02,5861,574378
WxaxZ,2055-06-30,2013,18117
VwQUS,2102-06-20,4072,260608
wGTkG,2035-08-23,3618,148338
xhwRj,2042-10-18,8069,669727
SJElI,2120-04-24,4753,209132
KUzqX,2099-07-28,4705,470500
aPylH,2107-12-04,9576,440496
meNtD,2092-03-06,9717,388680
pIQTk,2110-10-03,2110,124490
ExDQm,2073-06-13,5230,455010
bXRMv,2057-07-01,8318,357674
yBnce,2032-01-03,5354,503276
scuvi,2119-04-24,2314,171236
pgqEq,2035-03-27,6590,461300
ytYLT,2041-03-19,7465,462830
LDiYP,2093-12-23,6037,271665
WKkXA,2025-11-24,2414,77248
ABviR,2095-01-13,7322,585760
hJegb,2076-01-29,6995,678515
HKTiq,2043-02-11,9654,936438
OHnow,2104-05-21,8994,134910
FlrAk,2027-12-15,8094,623238
RFgpa,2074-10-26,7713,161973
saQBN,2104-02-06,2981,95392
Jkjcg,2038-12-02,5050,217150
nPQjP,2051-11-22,3068,150332
NdXau,2115-09-21,4827,477873
eNHsM,2042-10-16,5689,546144
ntjoe,2116-01-13,2745,19215
uJhPn,2098-02-03,7085,425100
AXiBL,2033-01-24,3311,139062
CqZhn,2034-04-27,7680,491520
CYcPN,2062-12-06,3825,149175
DpXrY,2108-04-17,3963,309114
JZmGM,2116-06-11,9873,157968
NAqcA,2056-09-21,8101,534666
lTPEo,2070-01-30,3256,293040
sTXYe,2091-01-28,5133,153990
gsXOr,2035-04-03,8703,121842
YRwUE,2047-06-04,8280,786600
RHAuO,2099-02-24,5812,92992
INYMj,2041-02-02,4539,249645
qNgVE,2052-01-19,3572,250040
bPUCM,2083-02-04,4607,446879
NyHOc,2067-04-13,7961,501543
pwnlB,2023-02-07,5184,181440
jcBdh,2052-04-11,9835,649110
byOjC,2080-09-17,2831,130226
AaqJK,2057-10-28,3578,78716
tzcPa,2091-12-06,8184,229152
Hkqpu,2119-03-16,2918,72950
Iizvd,2111-10-19,7665,735840
RDqil,2042-10-13,6208,490432
uHVWC,2114-04-13,4537,331201
RJhmE,2063-02-17,9384,609960
XvqqP,2089-12-19,3021,169176
xWhJf,2119-04-27,4716,462168
yGLBj,2068-10-23,7196,251860
dNYXo,2032-07-22,3093,182487
synBh,2027-05-04,6935,277400
hgXTv,2022-03-27,2795,67080
QscgK,2114-10-05,2172,26064
uDZNS,2023-11-05,5117,250733
gYdPd,2050-06-24,7163,207727
swMcN,2103-11-07,8198,746018
huOCi,2044-11-29,5487,433473
XKpkB,2073-06-19,9824,88416
IQIoQ,2098-04-13,8161,81610
Pqibt,2095-05-14,6097,536536
QLYru,2036-06-19,2329,37264
prNjp,2031-11-27,8103,332223
ywDgw,2080-07-23,7028,133532
EOuGi,2048-03-19,4241,203568
qGCvQ,2073-11-28,4530,262740
IwMFG,2050-06-07,3885,268065
RNCWl,2027-04-27,5518,49662
iufYB,2024-11-16,7604,364992
anlBU,2114-07-25,8710,862290
SPPBt,2109-08-01,5106,485070
uDaMI,2060-06-02,9167,385014
abUtW,2091-12-26,7885,741190
bceYY,2100-07-24,8336,758576
yIpfP,2035-06-15,5902,271492
iapZh,2040-05-04,8863,576095
xqxiX,2114-08-31,8858,513764
GpVwe,2027-05-21,7880,559480
TfCjo,2084-11-30,7872,322752
uSIuL,2060-08-09,7543,716585
