StoreCode,Date,TotalSales,TotalAmount
CVdHm,2101-05-21,2293,142166
piDSU,2040-10-24,4680,23400
uHFdq,2042-02-01,6031,585007
VBvsZ,2044-06-12,6975,585900
OaonV,2112-08-26,7490,411950
WxCuC,2078-01-18,8551,290734
lrdmQ,2110-07-03,5605,325090
XDBOn,2106-03-21,2367,168057
zKiCg,2082-12-13,9241,868654
GhWjC,2034-01-03,7051,84612
rLgcW,2078-08-14,2353,216476
Kmhev,2058-03-23,7645,107030
JMnTL,2079-03-21,7225,671925
tygbv,2096-01-31,7664,45984
KSaTN,2121-10-14,6819,156837
kYhLY,2102-04-26,2792,36296
IQpeV,2121-07-15,9148,704396
SSGhM,2037-05-27,4228,240996
qMQqC,2040-01-24,5073,136971
iaKlv,2074-07-28,6524,600208
uTDfX,2072-10-31,9215,221160
EywWq,2074-08-07,8598,283734
YsTui,2091-05-20,3199,127960
KNCJS,2117-03-01,8111,681324
WuKsx,2057-04-03,8942,187782
ANVEy,2097-07-03,5713,119973
UWaYX,2097-06-09,5373,510435
ssYLB,2035-03-12,8238,453090
setOB,2087-11-12,8552,709816
hsrSA,2085-03-03,7341,697395
kqluk,2085-08-15,7932,483852
JYZuR,2055-02-26,3688,106952
STRTS,2067-06-08,9600,355200
qTePA,2033-12-12,4205,311170
mSMBw,2044-04-07,9305,288455
dDwYL,2044-07-08,3385,182790
Xgsru,2095-12-09,8015,681275
ZetEh,2062-08-20,8396,403008
vlvxB,2068-04-04,5711,565389
PGFlN,2092-12-09,7816,414248
hwJkd,2021-09-03,6328,373352
jtVyk,2079-02-20,8279,745110
rbgKb,2030-08-15,7752,697680
DUdIG,2050-03-24,6167,265181
GYZVK,2049-10-06,8945,563535
QliAf,2110-10-21,9860,749360
NlLfn,2031-04-28,3408,282864
tmKjH,2066-01-05,8506,731516
kqimz,2059-12-24,5196,46764
slAfl,2052-10-02,7966,573552
Vahai,2093-03-24,3098,114626
tXPLn,2083-02-15,7396,318028
ePGqv,2054-04-30,6412,269304
zCCRP,2023-02-08,6660,406260
hMOUE,2083-08-19,4320,419040
ntrCa,2094-09-27,8432,699856
GmWQr,2033-01-30,3422,263494
egwMA,2069-03-28,5687,403777
HaEgD,2026-07-09,4052,222860
xdCJc,2112-04-07,4142,343786
okJyN,2051-06-04,6233,336582
ThPsv,2121-12-27,2014,66462
VWPwm,2022-11-04,6410,608950
UdIGN,2090-11-17,2069,35173
rHBoM,2099-05-08,3012,246984
AjNQi,2044-06-24,9626,712324
nHGfU,2066-10-28,5391,501363
vwXuA,2097-12-22,2900,203000
ZJRDH,2049-05-05,8106,518784
KNnBR,2090-11-23,5484,230328
JubAv,2078-09-19,7462,59696
MJXcE,2084-06-05,6395,460440
lzuFZ,2067-07-01,2626,262600
NbkzT,2040-11-02,5281,433042
dbLLF,2090-10-01,7666,99658
CGXWX,2118-01-30,9140,63980
Lnbox,2078-12-27,7029,98406
OOCWw,2110-01-08,3314,99420
oJjpd,2027-07-21,5327,223734
gEHsH,2057-11-29,6292,157300
wzYak,2073-11-23,8279,281486
zgXpN,2105-03-27,8611,568326
oyfDZ,2114-06-02,5010,220440
OKaQl,2068-05-18,3967,202317
rNDTc,2084-01-14,5456,212784
vZRdZ,2023-03-23,8797,457444
PEvtn,2034-06-02,3776,52864
sYwQV,2046-09-04,6456,135576
KBwCt,2102-07-12,8733,139728
mPuGW,2043-03-01,7624,76240
yTBDy,2073-09-10,2842,39788
CueVE,2101-06-30,3027,275457
qkxue,2070-05-11,5651,248644
LYhDl,2096-10-14,5038,382888
gndlW,2064-10-24,8541,111033
Lmlko,2050-03-21,2664,111888
JWBfD,2110-10-24,4330,116910
bIJKs,2075-12-27,7467,216543
wqsBh,2063-01-15,7360,448960
UcLrz,2064-02-28,7596,501336
QOSbc,2077-05-27,2013,12078
sMqHg,2112-11-08,2917,29170
ehiBf,2055-07-01,7798,725214
ddZJd,2069-10-15,6854,116518
CrzOh,2054-04-24,2398,196636
RDaEM,2079-12-09,4471,384506
djmvH,2046-01-07,5511,264528
ndGUZ,2093-08-28,2968,246344
vOfCn,2113-05-01,6033,603300
BTaZB,2030-10-21,5281,242926
Bxwxe,2079-05-02,5471,536158
aaCPZ,2108-06-16,5035,448115
BlIdp,2071-04-15,3351,217815
VBYtQ,2089-09-30,8084,145512
ZpOOw,2120-11-29,4351,152285
fRyHQ,2056-09-30,2463,133002
ttEre,2112-10-12,5603,453843
XfzNT,2114-08-25,2146,118030
KFoSd,2079-12-22,4093,302882
WTDQv,2042-04-08,4048,376464
MkNMD,2081-09-22,8547,290598
KBamU,2059-07-11,8054,595996
xViNc,2064-10-24,7638,374262
gKIyA,2064-07-07,6367,509360
OdkJD,2042-03-21,9343,364377
zxAJF,2055-02-04,5407,200059
Igdvq,2096-10-20,6411,173097
wiIhA,2067-05-19,7436,461032
FnFgI,2069-02-23,9160,201520
wJMYW,2092-01-21,5960,131120
mjplW,2057-01-02,3911,82131
eDTeH,2030-12-25,9989,369593
TIOBi,2115-07-25,9127,73016
xwKsc,2021-04-18,9528,476400
stMiO,2118-09-03,7207,259452
HawXD,2033-03-18,8189,712443
rfDaa,2059-08-08,4480,362880
OXAud,2056-01-05,6257,181453
lglks,2111-07-07,9645,96450
nTacC,2036-10-16,9187,597155
SeDoA,2097-05-05,9943,139202
TGccw,2113-11-01,4130,260190
XBWmR,2073-01-05,7032,492240
gykMD,2072-01-11,7736,719448
wEQqZ,2114-09-16,7565,272340
NyJnU,2102-09-04,2646,185220
DXhHc,2102-04-28,9217,884832
qDvAh,2074-05-22,2664,237096
nUTHk,2109-07-02,9237,655827
acGxm,2094-04-05,8490,237720
shnja,2105-02-10,3538,180438
KFUGw,2117-02-26,5537,249165
UDpYo,2080-12-16,5198,488612
LplpW,2095-06-02,3029,157508
aZUOR,2031-10-09,8739,568035
FWGHn,2022-01-22,5176,31056
LtwFp,2100-03-25,6410,461520
bRHtm,2037-11-25,6408,512640
MkghG,2107-02-09,9742,633230
Ikadb,2083-04-14,9634,240850
HZIVT,2029-02-25,8611,154998
WDVmp,2085-11-21,4086,130752
ozDIX,2062-10-11,6899,75889
qIDXq,2025-12-31,5009,100180
CTQfN,2106-09-13,9056,588640
QgAhx,2115-09-27,7362,257670
slAcJ,2083-09-10,2148,66588
vmrLU,2033-07-07,5997,65967
yTHEh,2028-12-21,2979,41706
lGoVa,2102-01-26,7811,281196
IRJuG,2061-01-25,9194,579222
psBFq,2101-02-02,3813,122016
VbuxQ,2070-03-22,5364,461304
uKndT,2029-04-24,6337,310513
fxCIy,2042-11-26,2906,183078
zGyGG,2094-01-10,2567,246432
uAkbh,2095-10-10,5398,377860
EwABN,2054-03-22,7904,252928
bxvtl,2101-10-17,4937,167858
mqxxj,2029-04-20,3808,22848
tsOJz,2084-02-22,7583,667304
GzhSX,2095-12-11,7510,690920
kvryu,2088-02-07,8498,373912
ZwgUp,2083-02-16,5008,410656
NUeWz,2057-08-10,7678,138204
vKyIK,2098-02-14,8541,290394
AmWQO,2070-04-10,2449,41633
fQyRo,2064-10-25,3350,207700
hjPHN,2065-10-02,6614,628330
POqse,2040-04-06,9958,846430
EVDgI,2112-09-29,6452,438736
IPcfn,2058-02-26,3139,160089
MeMGs,2037-10-13,4780,100380
jAhpX,2026-02-14,2157,207072
uGDff,2084-07-21,5216,464224
gOkdO,2063-12-15,2641,26410
jWIre,2084-04-03,5441,467926
fHpMI,2109-11-26,4303,279695
lVMVN,2042-02-11,9183,394869
GSRWU,2071-01-28,9631,365978
idOvW,2029-10-24,8582,858200
VWqbE,2080-09-21,8781,526860
vLmKV,2098-02-07,2379,154635
aWOOV,2039-02-06,2915,169070
kRrkx,2089-06-29,4544,268096
QkEUL,2095-12-19,2071,16568
uFpQH,2082-09-04,8887,364367
rkxtL,2095-10-09,3390,40680
talwS,2104-06-10,9385,262780
UaAMB,2117-04-09,9924,764148
UAeYW,2068-05-24,8910,258390
eyUEn,2047-09-12,9897,960009
PjnUz,2075-05-24,2761,196031
ODyWO,2102-02-08,9888,810816
VHTBY,2053-02-01,7535,670615
qfuvj,2079-04-04,8541,256230
GWKlk,2078-09-06,9569,746382
uDRja,2031-05-31,8755,393975
xncbm,2070-12-09,3811,285825
QqxEp,2022-11-23,3384,287640
QrNwO,2104-04-01,7884,236520
Sahxf,2108-05-11,7891,410332
oRlni,2038-01-06,4175,125250
pWhCP,2065-03-07,9250,342250
nYIib,2082-07-07,9507,732039
lDLzU,2035-08-15,2258,65482
HSBSH,2051-07-11,5767,392156
Amagt,2099-08-04,6003,330165
eZQuo,2055-04-24,3919,266492
oUUDg,2032-05-13,5359,69667
CbeQK,2022-09-15,2630,149910
ZBfsh,2097-09-02,8818,326266
FvhES,2097-11-24,4082,253084
ldomP,2058-01-04,9498,132972
QnFtv,2061-12-06,7010,133190
eQHIq,2028-03-10,3333,79992
rhihY,2092-09-09,8138,683592
ScgLy,2054-11-29,7203,345744
TxJsD,2108-03-08,8331,291585
XgfTL,2098-07-26,8183,531895
esjbO,2095-08-17,4543,254408
puVXA,2113-04-04,9196,698896
rEUwW,2081-03-01,3556,284480
hAomW,2023-11-15,4523,162828
HtCeM,2117-12-25,6976,237184
AhDNA,2100-08-25,9941,646165
KErsa,2056-01-17,9613,105743
bfbuU,2089-11-09,5690,159320
crBFQ,2083-06-12,8460,93060
mFdLN,2102-10-02,7756,473116
CVBrm,2046-04-23,6306,491868
qDQip,2042-09-22,3293,217338
KUxkt,2023-03-26,2736,246240
qQbgw,2073-03-26,7186,165278
FBeJv,2121-06-19,8043,804300
kJFpB,2109-12-18,5446,294084
glKdt,2037-10-29,8466,287844
Tocnf,2086-05-20,6983,516742
JcCWb,2052-03-29,8725,689275
pXHPq,2082-12-07,6880,577920
iRpPc,2037-05-02,2447,119903
CjhMA,2068-01-05,7411,192686
mwCWY,2079-07-05,7953,453321
BfPZz,2074-05-20,3240,236520
XAFCB,2101-11-08,3724,368676
hQLuY,2033-07-18,2451,117648
bKFVJ,2021-08-27,2741,57561
cCncM,2073-05-09,2526,199554
NmlOX,2034-09-29,9990,789210
Gmust,2077-11-12,6599,244163
Rxykd,2104-03-02,2710,149050
oWaGI,2055-06-04,7989,199725
RsycJ,2071-11-10,3976,349888
RLIcT,2038-11-16,3813,125829
xzYdQ,2084-07-29,4007,260455
vDyzg,2044-05-11,2034,138312
UlCVn,2101-01-07,5377,478553
FzEpU,2077-03-09,5607,44856
yBIot,2098-05-03,6910,283310
iyptw,2065-11-19,2448,244800
xutyH,2051-02-28,6269,501520
yJMiJ,2044-08-19,5929,47432
NDifr,2079-09-30,8222,411100
RLjJn,2092-02-03,9460,586520
ufPuW,2056-02-21,9347,859924
SLgwX,2042-02-25,3857,96425
NAEvs,2083-05-18,3903,89769
eABiL,2115-09-10,5034,271836
fQuLm,2110-07-10,2116,209484
ldnYd,2073-10-31,9611,836157
ltiCp,2071-03-16,6005,462385
HnpRj,2103-11-23,7022,603892
OTaJQ,2105-09-07,5401,291654
ISWmm,2058-02-22,8921,330077
DahmV,2046-06-16,7278,538572
nNdzJ,2055-10-16,4241,114507
blkyR,2043-06-11,9064,426008
WOYco,2103-01-21,8630,707660
pzkIS,2084-09-23,2405,48100
qeYBQ,2068-11-04,2413,209931
voZEK,2077-02-25,8979,808110
rpnBO,2089-12-02,5162,397474
ZVuTI,2026-06-01,3129,225288
BtlKJ,2040-05-18,7495,539640
RbQBt,2066-02-02,9787,78296
mZDVM,2035-05-16,4482,219618
SaNNh,2056-03-10,7723,262582
Ksnvj,2107-12-09,4143,111861
NlpJP,2084-08-31,7806,249792
qDBKc,2066-02-12,9560,478000
ELRhJ,2029-11-06,6365,50920
mZpJm,2046-11-09,9453,141795
Myijg,2060-09-25,6704,281568
HESXi,2062-10-26,9282,92820
zmKuF,2040-11-07,5099,499702
Zhwqx,2099-11-21,8719,331322
mrMBd,2022-12-29,5333,133325
gRnNs,2075-12-17,4772,477200
AEaYi,2100-01-08,4557,72912
auACm,2074-11-26,8314,141338
uxZcL,2065-11-08,4784,287040
LLHRI,2044-05-11,6391,89474
Gfuml,2030-01-27,4397,184674
xpWFE,2115-03-24,2647,132350
hzYwn,2118-05-28,9774,938304
asrDF,2072-10-14,9187,146992
WqXEo,2101-08-16,8713,331094
UzyND,2106-07-18,9633,568347
VfSTP,2024-10-03,4776,42984
KICbe,2038-11-19,9702,465696
arcPj,2084-08-24,3729,93225
xuXJD,2089-11-01,9253,638457
LncVn,2084-09-06,5923,527147
DpLms,2118-02-04,9627,731652
ukbYT,2119-11-21,7804,132668
LUaMu,2114-04-13,4262,259982
HlQhV,2099-07-05,3201,195261
xqytA,2093-02-06,2577,182967
yRrjt,2117-09-14,9104,782944
qnaRz,2101-09-25,4668,158712
bLEdL,2087-07-05,8000,664000
nBWsX,2120-02-12,7248,608832
YEDdv,2089-08-06,3887,19435
Huqaw,2052-10-15,3719,115289
VEMDU,2061-07-25,4417,163429
ScRaF,2082-07-30,8759,87590
IkEWb,2056-11-30,4504,76568
yUAkF,2102-11-22,2780,102860
vmMwF,2093-12-09,4246,275990
CxgDi,2080-05-12,5543,548757
EiFLE,2116-05-26,4374,104976
vebAI,2088-12-18,2825,203400
hjmEW,2052-12-06,8639,596091
XwqDz,2105-04-04,8849,575185
oTQNK,2073-06-25,7577,159117
yfCFT,2090-03-24,4695,173715
sqipH,2047-07-14,9503,66521
vKHum,2082-06-30,3594,352212
GJYlu,2114-06-05,4875,243750
