StoreCode,Date,TotalSales,TotalAmount
voZEK,2087-01-26,5978,101626
rpnBO,2101-12-17,2008,94376
ZVuTI,2031-07-21,5109,413829
BtlKJ,2035-06-22,2500,237500
RbQBt,2080-03-31,4250,63750
mZDVM,2101-05-30,2498,99920
SaNNh,2065-04-10,6028,30140
Ksnvj,2111-01-05,9723,544488
NlpJP,2108-05-03,9380,619080
qDBKc,2098-12-27,3391,61038
ELRhJ,2093-09-10,8335,716810
mZpJm,2054-05-21,7088,623744
Myijg,2057-11-19,8664,337896
HESXi,2069-11-05,8473,288082
zmKuF,2058-07-31,4321,250618
Zhwqx,2056-05-06,9395,817365
mrMBd,2082-02-04,6699,562716
gRnNs,2079-06-16,8630,776700
AEaYi,2066-08-06,4905,24525
auACm,2103-03-12,3494,283014
uxZcL,2032-06-06,7995,463710
LLHRI,2046-03-14,3759,127806
Gfuml,2021-11-08,5904,549072
xpWFE,2047-10-22,4417,406364
hzYwn,2030-07-04,8119,202975
asrDF,2062-09-07,5141,25705
WqXEo,2069-01-05,8514,791802
UzyND,2113-10-24,3518,302548
VfSTP,2048-11-04,8483,237524
KICbe,2047-03-05,4602,340548
arcPj,2103-04-06,6539,464269
xuXJD,2048-07-30,4709,131852
LncVn,2103-05-15,5497,522215
DpLms,2068-03-04,7355,235360
ukbYT,2096-11-01,3616,278432
LUaMu,2074-03-09,2024,48576
HlQhV,2044-07-11,3598,284242
xqytA,2039-01-31,8990,314650
yRrjt,2031-08-22,5217,339105
qnaRz,2043-09-13,8399,58793
bLEdL,2060-12-18,2739,38346
nBWsX,2026-09-12,2734,185912
YEDdv,2107-01-24,6426,154224
Huqaw,2053-10-01,3968,59520
VEMDU,2038-11-18,6797,81564
ScRaF,2095-06-14,3781,279794
IkEWb,2088-01-05,2597,155820
yUAkF,2120-07-29,4391,412754
vmMwF,2073-11-08,7159,193293
CxgDi,2081-09-01,6787,671913
EiFLE,2120-08-09,9458,425610
vebAI,2055-03-18,5819,459701
hjmEW,2117-12-17,7837,760189
XwqDz,2031-11-20,4147,344201
oTQNK,2029-02-15,4829,67606
yfCFT,2025-12-04,2068,159236
sqipH,2072-03-25,9973,498650
vKHum,2044-07-16,6567,334917
GJYlu,2022-03-02,7283,254905
XsQNB,2100-03-12,7630,68670
XyNYW,2119-03-25,5652,480420
KfNPE,2096-02-26,7775,54425
zWLjt,2105-12-15,8668,121352
LBZOO,2075-07-13,7265,188890
jBUyx,2054-01-15,2552,38280
BkcIO,2118-06-23,2267,61209
npohD,2062-07-12,3997,35973
oHlSy,2025-03-07,7858,188592
ORjNJ,2083-07-28,6461,400582
nMeRc,2027-11-02,4699,56388
KPZsa,2087-01-17,6987,328389
HjFMY,2076-08-28,7693,107702
ZfISm,2098-04-18,2493,132129
xdQSe,2047-02-01,3415,235635
WZjPt,2121-12-15,6470,498190
uJKMn,2097-03-06,6835,211885
ycZWf,2070-07-17,7188,603792
jzDgS,2061-11-09,5648,474432
ThCjH,2087-03-22,7451,253334
LHQkS,2058-05-16,9918,922374
sEorK,2086-04-30,5970,370140
mlKgn,2031-03-10,5434,86944
wywHO,2023-10-30,9171,302643
YBGmN,2029-08-06,9054,842022
