StoreCode,Date,TotalSales,TotalAmount
DZcGC,2062-05-21,4627,143437
CRFfQ,2102-05-31,7903,450471
OiMKI,2060-03-02,2064,150672
BTAjc,2105-11-15,9510,380400
XXAjT,2059-09-28,2555,40880
IsNDn,2101-04-17,8871,887100
QaUMN,2038-03-22,8215,533975
wurcK,2049-05-23,6379,274297
kpmEp,2037-06-13,9824,726976
iyUdi,2106-05-09,7617,754083
TUqOz,2039-10-04,6451,180628
TQhEH,2063-11-01,8773,447423
vNjvh,2066-06-04,3951,252864
nCpCR,2083-05-24,2963,53334
OisEW,2121-02-10,2897,223069
rzWpv,2044-02-07,6625,106000
raUeR,2058-09-28,6085,419865
Nmidn,2057-09-14,8659,355019
TFkna,2109-07-08,2366,70980
fwNoW,2085-06-15,4599,395514
Pfnjx,2093-05-18,5292,365148
gnIxY,2053-02-13,2229,220671
eQsqH,2026-08-03,9101,218424
ekYdJ,2090-04-15,5636,535420
UqncH,2087-10-25,9700,669300
bHvQY,2112-04-29,3604,237864
ooFMl,2107-04-18,4296,249168
BHMMR,2111-07-04,5870,240670
iNHre,2103-03-15,8663,372509
vneIJ,2042-05-03,8601,395646
LtozY,2100-05-05,2180,215820
rDduE,2021-05-10,4524,90480
yfBSp,2055-10-15,5257,84112
hlorh,2034-06-25,9782,401062
hFHEe,2030-03-26,3120,90480
ueVpT,2028-06-13,4227,84540
kARRM,2068-01-13,9552,859680
HeRgG,2036-06-18,7505,337725
KtVeF,2073-11-27,4404,259836
TYMCc,2075-09-07,4992,454272
rPlyx,2039-03-20,4223,63345
RwoJX,2030-08-04,2648,74144
RnfWE,2106-07-19,2360,21240
dLNJC,2073-08-01,4802,292922
wRVSD,2027-12-23,4744,85392
naVXO,2055-09-14,9779,801878
Vhrir,2056-07-25,5050,373700
xnqgV,2025-01-11,3935,247905
UAlSz,2121-04-03,5935,249270
soSos,2036-09-18,7487,329428
pBadJ,2101-09-04,8123,48738
DiAjh,2087-10-24,5247,498465
MGHhA,2094-09-21,6417,596781
rWKmx,2059-06-28,4222,367314
JuHHk,2117-05-11,5268,168576
gosJF,2120-04-20,3061,48976
wEXNf,2077-05-09,4874,165716
erENa,2062-01-24,7262,602746
KIYze,2069-08-28,9672,812448
ZITXO,2047-07-10,9873,700983
ukwKz,2055-12-09,4936,389944
fROpz,2036-02-17,5761,224679
SOpJC,2052-01-24,8350,609550
dEUJN,2063-04-28,9641,57846
SIymk,2116-05-08,9876,227148
dGlTK,2102-03-20,8275,703375
rKzml,2031-09-25,3372,57324
lbbAI,2090-09-14,3828,80388
DJjpR,2035-11-10,2180,100280
hejzM,2054-05-24,9796,587760
oZZEy,2110-06-27,7744,758912
HytDf,2056-03-30,3897,58455
ImKgR,2106-01-28,8712,627264
bzqhj,2075-08-24,7576,522744
JtNFm,2062-10-28,6979,118643
gIBGn,2026-03-03,7229,195183
BYHfs,2090-02-20,9167,660024
jSYfC,2095-04-25,2411,16877
XfDRz,2098-04-29,9753,965547
wuyow,2073-01-12,3112,311200
GhoWI,2068-06-23,5592,357888
LWALp,2058-04-02,6790,617890
kImZj,2029-02-02,2604,164052
xUZHW,2103-12-15,2083,37494
XHXCu,2046-06-05,9194,285014
LrRYP,2120-09-04,7990,335580
ZTCzx,2021-10-06,3949,98725
GaflA,2115-07-03,8292,124380
xXQVx,2098-11-01,6051,187581
yoPMM,2075-11-21,8794,809048
fnifp,2061-05-11,7225,476850
UBiHD,2080-01-26,5956,589644
pHkIy,2116-07-08,7129,698642
hAamr,2085-06-17,5945,428040
NGGPn,2039-07-07,5258,415382
PieYt,2046-02-20,7266,203448
BBviV,2116-03-15,9613,672910
WGIMR,2098-01-27,8056,507528
Fcoqj,2084-11-24,4519,262102
zxbcV,2106-02-08,4551,455100
aqXjv,2070-02-25,2962,189568
HwABJ,2066-01-03,7306,438360
pwxsm,2106-07-21,5943,178290
AxKjw,2096-10-16,5968,250656
KhQou,2105-06-17,9450,274050
