StoreCode,Date,TotalSales,TotalAmount
LgLtU,2072-09-02,5401,145827
SVJuK,2110-06-20,2045,22495
VgqlC,2100-04-22,6061,181830
lNIwZ,2101-11-22,9494,408242
nrDwj,2096-05-30,6054,466158
mTYLg,2036-05-13,9121,601986
kZqaY,2035-02-20,6975,592875
biUrp,2031-03-21,3262,169624
dySwt,2116-11-05,9220,147520
nXTSo,2121-02-04,3201,105633
NYJYP,2089-03-02,5328,277056
TdqRz,2097-01-11,3751,270072
DLuNM,2090-08-19,9185,82665
iOdxH,2087-01-19,7600,243200
gKrAl,2100-01-08,7079,169896
qjOML,2023-07-15,3347,90369
vzFzF,2092-04-22,7401,673491
IedHV,2121-06-09,8331,191613
eZrvP,2036-08-27,8885,426480
iflfM,2039-05-13,8123,568610
ylIMC,2085-10-29,4384,249888
VMeqN,2121-01-30,8748,708588
AwOZr,2089-01-09,7813,687544
SiIRG,2071-10-23,4021,265386
KMQJh,2078-11-19,6896,482720
ZkYJi,2028-04-15,6933,443712
QivYi,2032-10-30,2659,188789
jdRdI,2081-12-19,5070,91260
dlRPu,2103-11-02,7423,363727
AEzua,2068-12-13,3104,173824
udeoO,2069-10-07,7413,148260
tIbkH,2030-04-14,3801,338289
jnckU,2093-11-14,6124,251084
UqKHU,2059-01-04,5119,506781
fvvzF,2044-11-14,2109,31635
ubBvJ,2034-10-16,9288,501552
jcBKP,2060-01-14,9075,399300
MZufH,2105-04-25,7428,393684
leBWA,2111-02-06,8513,604423
FZkIh,2117-03-19,2865,120330
QcxGX,2046-05-27,4618,364822
OYDFS,2117-02-07,7395,347565
CWpDO,2089-05-22,3762,297198
yMpVe,2080-01-12,8080,315120
NHPBK,2052-04-30,6653,73183
BTfXS,2025-05-18,5478,71214
GYwgd,2088-10-04,6559,609987
SJHSM,2071-07-15,8500,204000
eaOwZ,2059-10-19,3793,204822
GegCn,2115-11-14,6702,475842
CVdHm,2097-10-05,7289,575831
piDSU,2067-10-28,6344,412360
uHFdq,2082-08-01,3907,66419
VBvsZ,2104-02-25,6500,344500
OaonV,2100-07-14,3272,117792
WxCuC,2070-07-22,4926,44334
lrdmQ,2062-12-31,7444,230764
XDBOn,2121-09-25,4135,264640
zKiCg,2067-11-10,3996,319680
GhWjC,2021-07-05,7856,487072
rLgcW,2100-09-25,6174,598878
Kmhev,2033-06-26,8601,335439
JMnTL,2095-01-09,6527,535214
tygbv,2026-03-25,4564,255584
KSaTN,2112-04-09,6964,605868
kYhLY,2107-10-04,4865,189735
IQpeV,2037-09-23,5940,172260
SSGhM,2096-02-14,7466,559950
qMQqC,2110-11-11,3824,126192
iaKlv,2056-02-03,4075,77425
uTDfX,2024-02-21,4633,83394
EywWq,2098-01-20,9298,799628
YsTui,2084-04-08,5930,166040
KNCJS,2085-03-15,3924,180504
WuKsx,2049-12-22,2775,88800
ANVEy,2076-02-03,8084,759896
UWaYX,2074-02-25,8745,515955
ssYLB,2115-04-06,4464,129456
setOB,2091-06-15,4249,148715
hsrSA,2055-01-05,2801,95234
kqluk,2042-02-08,8690,260700
JYZuR,2049-10-19,9419,405017
STRTS,2052-03-03,6075,431325
qTePA,2049-06-08,5310,398250
mSMBw,2105-03-04,6103,54927
dDwYL,2065-05-02,7945,127120
Xgsru,2118-09-06,6120,556920
ZetEh,2119-04-07,2811,185526
vlvxB,2104-08-04,7987,295519
PGFlN,2080-05-04,4181,29267
hwJkd,2089-05-09,4838,401554
jtVyk,2117-07-20,7810,398310
rbgKb,2097-06-16,4546,354588
DUdIG,2056-06-26,5532,215748
GYZVK,2112-06-01,7242,354858
QliAf,2098-07-20,4940,138320
NlLfn,2075-05-27,4936,454112
tmKjH,2062-06-10,9119,410355
kqimz,2045-11-27,5312,409024
slAfl,2103-11-19,3197,25576
