StoreCode,Date,TotalSales,TotalAmount
JHBjS,2106-01-07,4744,407984
vyoFP,2045-01-24,7723,38615
cIism,2031-05-28,5810,534520
OSbey,2025-11-07,8431,370964
RLQox,2052-04-21,5496,439680
DLXXM,2029-02-22,9278,770074
oFMyv,2104-07-28,5288,52880
FMBqm,2083-01-26,6905,89765
RNPtE,2112-04-15,7446,640356
zpakt,2116-05-02,2538,167508
NLIXr,2076-12-30,4853,160149
LWokn,2030-05-31,7748,573352
mEnMN,2098-05-31,7914,530238
jikCb,2076-11-06,6897,372438
hMhBO,2092-05-01,3031,257635
iPoPi,2048-02-17,2307,25377
dqwSi,2070-07-02,5339,320340
fQpRI,2058-10-22,9685,726375
PqbsG,2100-09-28,7625,190625
DTWMq,2067-03-25,9895,573910
gwbWS,2091-02-02,5234,491996
yaSLi,2087-08-19,3391,281453
NSXnP,2113-08-05,8428,219128
btuqq,2112-02-27,4490,354710
rGKjc,2065-06-24,6073,473694
AMajW,2099-03-19,3212,109208
zmeiH,2055-06-07,8378,754020
UodQV,2075-11-04,3886,341968
kFoXg,2050-11-28,3286,26288
aVuXr,2121-03-27,2237,156590
uCgMd,2042-02-11,2760,218040
hRuRL,2068-08-23,8256,668736
tBSGm,2057-02-13,7678,299442
QJNYu,2097-02-14,9357,374280
NUyOZ,2060-06-19,9578,402276
qSebG,2094-08-03,9671,909074
HXgiL,2054-03-13,5845,280560
dziKG,2110-09-12,3086,271568
xjIiO,2039-04-27,9342,476442
rpbLk,2040-10-11,4202,71434
DZcGC,2041-07-26,5188,140076
CRFfQ,2092-01-07,2927,289773
OiMKI,2117-08-04,8623,543249
BTAjc,2112-09-20,2288,84656
XXAjT,2077-01-02,2856,114240
IsNDn,2089-02-11,8777,482735
QaUMN,2113-08-31,7194,597102
wurcK,2116-07-31,7273,407288
kpmEp,2021-04-28,3076,276840
iyUdi,2121-05-30,7652,420860
TUqOz,2027-07-19,9072,625968
TQhEH,2099-09-24,8758,770704
vNjvh,2053-01-26,7224,512904
nCpCR,2084-04-10,4223,228042
OisEW,2028-12-28,9507,627462
rzWpv,2051-10-14,4285,21425
raUeR,2045-06-27,4962,287796
Nmidn,2070-11-06,5536,370912
TFkna,2118-03-02,8642,406174
fwNoW,2104-01-16,4882,58584
Pfnjx,2070-01-30,9142,703934
gnIxY,2080-05-19,9549,878508
eQsqH,2082-11-20,4303,327028
ekYdJ,2064-02-27,7504,322672
UqncH,2094-06-21,6312,220920
bHvQY,2076-03-22,4388,403696
ooFMl,2065-01-08,9479,312807
BHMMR,2056-07-29,9921,367077
iNHre,2058-03-28,2652,262548
vneIJ,2069-11-24,7938,793800
LtozY,2040-06-06,8385,804960
rDduE,2094-04-03,3548,149016
yfBSp,2060-06-14,6036,325944
hlorh,2051-08-25,7576,340920
hFHEe,2056-05-26,5853,333621
ueVpT,2061-01-31,6052,484160
kARRM,2074-06-11,9437,698338
HeRgG,2042-04-21,8872,275032
KtVeF,2119-03-11,9124,912400
TYMCc,2031-07-08,8280,306360
rPlyx,2103-10-27,4929,359817
RwoJX,2074-04-26,8357,367708
RnfWE,2052-08-24,5787,370368
dLNJC,2059-10-15,8249,453695
wRVSD,2094-10-04,2597,90895
naVXO,2081-02-05,7204,691584
Vhrir,2060-07-01,3459,121065
xnqgV,2100-02-07,4116,82320
UAlSz,2120-11-13,5629,427804
soSos,2106-06-29,5013,355923
pBadJ,2120-02-23,8429,792326
DiAjh,2083-12-06,9157,338809
MGHhA,2054-11-13,6652,166300
rWKmx,2042-08-13,6571,486254
JuHHk,2040-11-05,8211,90321
gosJF,2050-06-21,5904,301104
wEXNf,2043-10-19,3637,170939
erENa,2038-02-25,6342,437598
KIYze,2047-06-21,7020,491400
ZITXO,2043-10-29,5745,86175
ukwKz,2117-07-18,2040,28560
fROpz,2039-12-04,3752,108808
SOpJC,2098-09-07,4467,321624
dEUJN,2035-10-11,7649,535430
SIymk,2046-10-06,2123,127380
dGlTK,2066-01-13,5348,85568
rKzml,2110-06-07,3022,123902
lbbAI,2088-05-30,6057,96912
DJjpR,2081-03-19,5435,48915
hejzM,2027-11-12,2534,184982
oZZEy,2047-08-19,3357,275274
HytDf,2087-04-20,6154,123080
ImKgR,2024-04-29,2833,161481
bzqhj,2069-01-13,3480,45240
JtNFm,2078-06-25,5935,320490
gIBGn,2046-02-13,2653,257341
BYHfs,2092-10-07,8899,320364
jSYfC,2091-07-13,8777,860146
XfDRz,2035-04-27,7851,573123
wuyow,2064-02-25,4592,431648
GhoWI,2096-07-21,2390,239000
LWALp,2103-06-05,7049,338352
kImZj,2096-11-07,2355,32970
xUZHW,2044-07-19,4760,433160
XHXCu,2075-05-10,9249,508695
LrRYP,2115-02-24,9107,200354
ZTCzx,2094-07-25,8499,288966
GaflA,2109-10-22,8544,435744
xXQVx,2061-02-16,6545,628320
yoPMM,2079-03-17,6012,492984
fnifp,2113-08-09,6869,178594
UBiHD,2109-07-11,8136,504432
pHkIy,2058-12-16,5289,185115
hAamr,2109-02-23,5124,430416
NGGPn,2119-04-07,5021,35147
PieYt,2082-10-13,7273,247282
BBviV,2057-01-27,8972,403740
WGIMR,2110-01-15,7139,414062
Fcoqj,2094-05-15,5994,317682
zxbcV,2115-09-09,7299,627714
aqXjv,2040-08-22,5297,58267
HwABJ,2023-10-21,2741,46597
pwxsm,2106-04-27,7651,321342
AxKjw,2026-06-06,9412,800020
KhQou,2085-04-06,2942,20594
FVLXv,2032-09-08,6739,121302
LzYQM,2024-02-21,4757,228336
eiFNn,2112-11-02,6036,458736
HTneU,2022-02-12,7751,697590
woWTU,2096-03-28,2023,161840
afDKH,2069-06-08,3376,243072
fXnQd,2030-12-06,2520,191520
nDWOq,2062-09-25,3186,63720
mgRkA,2088-12-20,9851,965398
rwALY,2099-01-06,6355,235135
bGjFI,2061-07-05,4744,194504
OjAxV,2038-10-10,7544,550712
pliSK,2079-08-12,4851,101871
dkzSF,2098-04-01,7702,192550
MuwFP,2032-09-05,7331,344557
cfFWu,2086-01-30,9476,758080
xfVbw,2038-01-12,6470,310560
xBRCe,2109-09-07,4073,395081
AiXGp,2110-04-12,2818,233894
COxZZ,2061-02-19,2062,169084
DgDLy,2073-03-08,2974,65428
yqSqM,2096-07-11,7580,750420
KuELV,2064-03-27,9029,144464
LQmGM,2069-04-19,7402,584758
gMrrU,2081-03-24,2101,65131
yYKlJ,2100-01-11,4919,172165
vlExD,2060-05-15,5759,305227
unHPa,2119-10-01,7422,534384
Ijovy,2049-12-05,4125,358875
jPInm,2063-02-17,5552,388640
gkiUJ,2078-04-05,3119,68618
cSwhe,2045-05-26,9193,450457
zKGLk,2056-11-11,6199,502119
HRRep,2120-01-29,3686,106894
cAurE,2068-11-01,2973,225948
YhtWY,2116-11-19,8383,729321
eSItw,2093-10-25,7644,481572
flkSX,2051-07-26,6059,224183
ltOdM,2111-05-27,2115,112095
iwuQa,2082-07-28,8848,106176
KcZRO,2042-06-17,9793,401513
yGEPn,2038-08-26,3050,228750
ZPCiI,2057-03-27,9258,703608
clyey,2067-02-28,6439,534437
ptuHY,2041-03-24,3588,269100
DSLiG,2050-04-02,5447,457548
tkjTV,2054-04-05,9175,752350
jpOue,2070-05-04,8487,763830
gHtBk,2042-07-29,8692,356372
HaQbW,2046-05-06,4390,74630
lPFrF,2045-01-11,5128,179480
zNqnr,2067-12-09,5725,395025
oSLEf,2105-10-17,2992,299200
XOeGK,2101-10-01,8444,574192
MkhmR,2074-12-17,6014,402938
HDFVh,2113-01-12,4094,73692
bZNrv,2119-10-28,5570,440030
qqMRa,2119-04-15,4656,55872
yuPlp,2092-06-02,7702,408206
EgDVY,2040-08-03,8405,243745
oJRnH,2084-06-12,2965,23720
Ulvwf,2058-10-27,8602,352682
Zdkte,2115-09-19,4977,278712
vuCOP,2023-01-04,4092,265980
kLAcH,2101-08-06,6218,503658
XGhbO,2050-04-14,4304,241024
XQaHJ,2055-06-18,7871,330582
xHllz,2100-12-11,6043,531784
XEmIJ,2089-02-08,8616,852984
orpMr,2064-04-20,5091,178185
jyrvB,2036-06-19,6133,582635
DiWdM,2056-01-18,7773,435288
pJbdt,2023-09-05,6059,448366
aQesR,2035-12-10,2384,30992
yaVEF,2100-05-08,3023,123943
NRoJG,2064-09-09,4745,465010
aTfZz,2094-01-19,8770,70160
oWLEE,2063-12-13,7215,440115
yutoT,2092-03-25,2811,165849
dGvdC,2061-08-27,2814,242004
AYYHE,2085-07-02,3654,358092
Pqphe,2049-05-16,6719,302355
VZEKW,2120-09-20,9113,792831
WRVNv,2035-06-17,6172,407352
iHfaD,2102-07-13,6639,438174
alDAd,2114-04-12,5267,252816
flZxQ,2101-08-14,8522,545408
NoAhW,2117-07-12,8673,216825
MRUez,2043-10-10,2736,221616
jqVSB,2040-03-08,8108,478372
aEZLq,2080-08-17,5140,498580
jFHnp,2038-04-27,7869,220332
niuao,2058-03-31,6589,434874
uxoTY,2050-06-04,3934,232106
QfxWo,2057-05-09,8678,477290
AgdDr,2120-03-09,9531,95310
zDqyD,2087-05-06,5894,194502
DQdfx,2036-08-30,9053,425491
GrqPo,2073-12-27,5085,361035
eSTsG,2083-03-07,8656,536672
oqAWv,2103-09-04,7906,711540
TbVIw,2062-07-15,6326,82238
FCIWC,2111-08-03,5873,469840
wAqsT,2036-02-17,3269,297479
UmHsj,2101-11-20,7564,166408
aOMVv,2091-10-21,5082,386232
DgKsH,2100-10-10,5910,537810
XAQvR,2051-07-16,9008,513456
VMttA,2107-03-15,4772,229056
RMmcx,2050-11-12,6679,607789
fGpJo,2120-03-25,6714,456552
gQLfK,2121-04-16,2549,73921
NwOBS,2094-02-27,7589,75890
vpVkm,2037-06-22,4572,361188
BvaxX,2102-02-26,2974,113012
WkQEr,2071-06-09,9432,56592
NEJMD,2024-06-26,6479,524799
iWElQ,2109-03-19,3987,263142
uBeRU,2041-06-22,3923,54922
IGvms,2045-11-19,7080,630120
QtidG,2076-08-04,2821,163618
QAbBt,2045-09-06,4175,204575
GlqCH,2084-02-04,6018,114342
clIpF,2050-06-22,6193,260106
hgYlA,2068-10-13,7869,779031
GXuAF,2068-02-16,7626,205902
aTYKa,2031-08-04,6759,493407
jDKYr,2034-08-20,2720,108800
HpDxV,2036-12-12,2406,14436
yKFQJ,2087-03-31,3439,72219
mYRzy,2116-07-12,5150,82400
YbrVf,2045-04-03,8171,416721
OnxjQ,2120-01-06,5923,230997
TSqRr,2030-09-16,8188,73692
NDtjR,2089-09-07,3952,142272
kPsmd,2107-09-25,2322,174150
GeMWZ,2099-06-17,7978,550482
Dgwbu,2119-01-06,9548,267344
RJOUN,2091-05-27,2415,16905
KOOGk,2095-04-17,3705,340860
etwzA,2021-12-31,6773,277693
gkJwL,2105-06-26,4824,110952
TkCEQ,2051-09-16,4483,291395
mfVba,2073-06-20,9937,268299
iVjoX,2084-11-19,3303,56151
xNjcJ,2035-10-11,7065,445095
GQUGT,2115-04-24,8536,136576
YaHYp,2080-04-14,5423,395879
XPLIp,2079-04-01,4786,382880
KhXqf,2102-03-03,7335,190710
nBQnc,2120-12-30,6166,400790
TbFwW,2025-01-24,9083,699391
kNhde,2057-01-18,5373,333126
dhFID,2034-03-23,4542,208932
EZiaQ,2032-12-21,3819,141303
sLFmF,2068-03-30,2725,29975
toqFu,2041-03-08,3427,229609
PdveO,2038-07-28,8701,278432
BzZTV,2055-05-02,9448,311784
khBfg,2083-01-23,6012,571140
Brbyo,2064-08-03,4441,297547
hxCJQ,2117-12-09,3747,18735
PXenY,2087-04-10,7486,516534
cwtDX,2110-10-27,9341,803326
eUPbR,2042-08-17,7439,215731
