StoreCode,Date,TotalSales,TotalAmount
woWTU,2053-11-09,5884,235360
afDKH,2025-09-13,3917,23502
fXnQd,2037-12-31,3794,22764
nDWOq,2074-11-09,6258,463092
mgRkA,2081-12-04,4556,141236
rwALY,2098-06-17,5566,534336
bGjFI,2106-09-23,9758,731850
OjAxV,2069-01-22,3549,134862
pliSK,2038-08-17,6428,572092
dkzSF,2121-06-30,2363,229211
MuwFP,2044-08-06,9795,127335
cfFWu,2058-08-04,4237,186428
xfVbw,2052-09-10,2613,180297
xBRCe,2044-11-07,5741,183712
AiXGp,2107-03-10,9634,539504
COxZZ,2094-02-15,6124,214340
DgDLy,2024-07-10,3311,148995
yqSqM,2120-04-20,9901,574258
KuELV,2074-01-18,6919,207570
LQmGM,2118-06-01,4662,88578
gMrrU,2115-06-06,7571,204417
yYKlJ,2107-10-17,2759,242792
vlExD,2040-07-01,8755,779195
unHPa,2081-11-15,9614,346104
Ijovy,2120-11-22,3625,163125
jPInm,2030-11-07,4062,178728
gkiUJ,2036-11-02,7672,690480
cSwhe,2105-11-12,3425,82200
zKGLk,2072-02-09,3270,104640
HRRep,2022-07-26,8376,201024
cAurE,2053-11-22,8291,140947
YhtWY,2082-09-14,6359,534156
eSItw,2118-04-17,6811,136220
flkSX,2028-07-29,3013,81351
ltOdM,2073-03-15,4615,359970
iwuQa,2043-09-28,4103,209253
KcZRO,2054-10-05,9514,751606
yGEPn,2054-11-07,6311,391282
ZPCiI,2054-08-07,7449,633165
clyey,2087-11-11,3498,311322
ptuHY,2022-02-11,9057,534363
DSLiG,2072-05-03,7055,656115
tkjTV,2098-03-09,5949,148725
jpOue,2047-04-09,8135,715880
gHtBk,2094-05-29,2147,15029
HaQbW,2031-05-21,5440,369920
lPFrF,2067-12-30,5202,494190
zNqnr,2068-07-12,3284,249584
oSLEf,2039-09-21,7365,721770
XOeGK,2026-06-09,6105,396825
MkhmR,2069-07-06,9816,402456
HDFVh,2029-12-29,6405,147315
bZNrv,2081-08-12,5284,438572
qqMRa,2044-08-21,2571,15426
yuPlp,2028-12-07,3071,49136
EgDVY,2101-08-11,5891,359351
oJRnH,2078-12-13,6981,160563
Ulvwf,2094-01-28,7785,685080
Zdkte,2041-05-20,7501,165022
vuCOP,2037-03-11,3723,178704
kLAcH,2108-08-20,6812,149864
XGhbO,2118-10-03,7948,770956
XQaHJ,2067-02-09,9648,241200
xHllz,2032-08-07,2676,232812
XEmIJ,2022-07-30,5873,258412
orpMr,2090-01-12,4383,381321
jyrvB,2060-07-02,2511,92907
DiWdM,2080-10-14,3781,22686
pJbdt,2118-02-03,2473,74190
aQesR,2082-06-30,6983,258371
yaVEF,2074-02-11,2537,243552
NRoJG,2115-07-20,9634,298654
aTfZz,2095-03-29,5496,71448
oWLEE,2113-03-14,2519,55418
yutoT,2112-07-22,6911,359372
dGvdC,2083-08-27,3162,300390
AYYHE,2072-10-08,9823,78584
Pqphe,2071-05-16,4552,318640
VZEKW,2117-03-14,4276,149660
WRVNv,2093-07-25,8013,753222
iHfaD,2060-09-02,3852,100152
alDAd,2035-04-24,3452,176052
flZxQ,2092-09-15,9152,356928
NoAhW,2060-12-02,7619,472378
MRUez,2090-05-22,7891,173602
jqVSB,2030-12-04,5325,26625
aEZLq,2024-03-19,4684,177992
jFHnp,2059-07-06,2837,85110
niuao,2053-12-29,5520,369840
uxoTY,2089-03-15,2918,151736
QfxWo,2086-10-26,7503,465186
AgdDr,2047-01-21,7295,729500
zDqyD,2030-09-14,8668,502744
DQdfx,2119-09-03,4149,87129
GrqPo,2053-09-15,5993,143832
eSTsG,2053-07-05,7401,51807
oqAWv,2060-07-23,9033,415518
TbVIw,2063-01-25,2351,32914
FCIWC,2064-11-07,7179,380487
wAqsT,2070-07-01,7765,116475
UmHsj,2043-10-29,6450,393450
aOMVv,2106-05-08,6934,457644
DgKsH,2051-02-13,2484,37260
XAQvR,2066-10-25,6154,147696
VMttA,2085-12-30,8177,515151
RMmcx,2085-02-08,6753,499722
fGpJo,2088-10-10,7493,644398
gQLfK,2096-05-23,2807,61754
NwOBS,2042-02-02,6028,180840
vpVkm,2097-06-16,3400,115600
BvaxX,2030-09-29,6812,374660
WkQEr,2120-08-29,3776,347392
NEJMD,2094-04-25,7560,385560
iWElQ,2093-07-12,4193,385756
uBeRU,2106-08-07,9401,159817
IGvms,2025-04-17,6129,73548
QtidG,2050-08-22,5089,407120
QAbBt,2090-10-27,9701,436545
GlqCH,2086-09-02,3422,34220
clIpF,2037-06-27,6233,68563
hgYlA,2040-04-07,9389,131446
GXuAF,2078-06-10,2021,36378
aTYKa,2037-03-02,6686,86918
jDKYr,2077-01-16,3066,98112
HpDxV,2116-01-04,6484,557624
yKFQJ,2054-10-16,6741,195489
mYRzy,2114-02-06,8560,51360
YbrVf,2068-12-19,4022,40220
OnxjQ,2029-01-30,8746,78714
TSqRr,2076-07-04,6538,653800
NDtjR,2110-03-14,6022,289056
kPsmd,2048-05-01,4494,283122
