StoreCode,Date,TotalSales,TotalAmount
EiFLE,2095-03-05,2395,225130
vebAI,2113-07-12,8790,298860
hjmEW,2063-11-05,9265,222360
XwqDz,2107-12-11,7490,651630
oTQNK,2062-09-20,3595,309170
yfCFT,2111-05-04,8449,397103
sqipH,2120-10-29,8078,622006
vKHum,2072-08-11,8404,605088
GJYlu,2118-06-26,9709,776720
XsQNB,2048-04-13,8349,66792
XyNYW,2062-07-11,8246,49476
KfNPE,2063-08-24,9085,735885
zWLjt,2094-12-31,2405,96200
LBZOO,2076-03-10,6267,213078
jBUyx,2074-05-01,4176,171216
BkcIO,2082-08-12,7245,383985
npohD,2068-10-29,8138,618488
oHlSy,2097-08-15,8135,658935
ORjNJ,2089-06-14,9674,193480
nMeRc,2042-10-02,8657,51942
KPZsa,2077-01-03,3704,74080
HjFMY,2097-05-27,7283,211207
ZfISm,2034-04-03,2982,35784
xdQSe,2111-04-07,7236,665712
WZjPt,2111-03-28,9120,756960
uJKMn,2065-08-02,5797,336226
ycZWf,2099-10-20,7301,671692
jzDgS,2057-09-02,6401,614496
ThCjH,2084-04-13,5604,140100
LHQkS,2049-06-21,4008,260520
sEorK,2055-10-13,5692,273216
mlKgn,2054-02-16,8254,544764
wywHO,2093-09-05,8030,321200
YBGmN,2030-06-22,3440,292400
jBTfn,2044-02-20,7341,513870
NxHAX,2029-01-23,4018,152684
BtXrB,2104-03-24,6468,213444
SIGvq,2115-02-17,7700,308000
YUuxM,2029-02-13,6754,148588
lIxwY,2050-08-04,6949,132031
WRTEU,2100-05-02,7161,716100
aYZse,2068-05-22,3942,244404
uGymu,2033-04-13,8055,418860
bdVkY,2049-05-03,6196,390348
xxxdQ,2100-07-04,6820,61380
TEoKF,2026-07-19,4079,179476
TqvHY,2054-08-10,5331,362508
YrCmK,2069-02-01,4948,252348
AyODv,2044-02-28,2080,101920
SLGvg,2103-08-24,6602,310294
xYRIJ,2056-02-24,4041,214173
mQdRc,2084-03-20,8613,51678
PTuRg,2025-02-23,3220,64400
sBYvZ,2067-09-13,7382,479830
obwvs,2025-05-17,4222,287096
FvafL,2078-12-01,8433,624042
Lophj,2055-12-25,2232,196416
kIGjc,2113-05-26,7929,531243
hzhfC,2119-06-11,7923,673455
VcTBw,2035-04-17,7780,529040
SJmMg,2052-09-28,3852,254232
eFaAS,2025-03-24,9015,622035
GAZpr,2026-12-06,9388,112656
RzlSK,2094-07-03,9055,787785
WxaxZ,2059-02-12,8387,545155
VwQUS,2093-06-14,4817,216765
wGTkG,2099-10-27,8160,669120
xhwRj,2105-04-30,6028,530464
SJElI,2037-07-25,8392,444776
KUzqX,2088-01-29,9983,59898
aPylH,2082-11-05,6748,654556
meNtD,2045-03-28,9509,608576
pIQTk,2081-10-30,8338,166760
ExDQm,2077-03-21,3918,352620
bXRMv,2061-05-27,8556,616032
yBnce,2101-12-17,9818,68726
scuvi,2032-08-31,7593,592254
pgqEq,2111-02-13,2449,156736
ytYLT,2057-06-02,2706,102828
LDiYP,2038-09-25,8183,106379
WKkXA,2028-07-06,5566,217074
ABviR,2027-05-13,4754,175898
hJegb,2111-08-13,6586,355644
HKTiq,2045-07-24,4994,204754
OHnow,2098-03-14,5718,560364
FlrAk,2061-11-15,2955,277770
RFgpa,2098-12-29,9252,64764
saQBN,2038-02-07,9089,409005
Jkjcg,2114-11-05,4164,95772
nPQjP,2022-02-22,8448,684288
NdXau,2081-07-27,2871,183744
eNHsM,2081-09-17,9776,156416
ntjoe,2077-12-14,6297,151128
uJhPn,2088-06-05,8200,647800
AXiBL,2026-09-15,4024,177056
CqZhn,2058-11-30,9192,450408
CYcPN,2031-03-13,9794,479906
DpXrY,2096-11-22,6815,524755
JZmGM,2060-03-03,5469,371892
NAqcA,2090-07-22,8926,53556
lTPEo,2068-10-09,8821,185241
sTXYe,2092-01-09,2450,124950
gsXOr,2056-09-01,8694,139104
YRwUE,2026-07-18,9071,580544
RHAuO,2066-10-27,8442,683802
INYMj,2063-04-22,2805,47685
qNgVE,2109-09-08,3136,18816
bPUCM,2072-07-30,8186,499346
NyHOc,2060-05-12,8505,442260
pwnlB,2077-04-27,4820,187980
jcBdh,2038-05-15,3625,322625
byOjC,2112-07-02,7734,348030
AaqJK,2037-06-08,8435,776020
tzcPa,2061-01-27,8335,541775
Hkqpu,2107-03-23,8009,744837
Iizvd,2061-04-13,2068,74448
RDqil,2104-05-22,2085,56295
uHVWC,2023-04-16,6317,157925
RJhmE,2039-12-01,4101,274767
XvqqP,2114-06-14,7986,271524
xWhJf,2105-07-11,5592,324336
yGLBj,2111-11-11,6637,358398
dNYXo,2070-06-24,9633,866970
synBh,2044-02-11,6150,313650
hgXTv,2036-09-28,5861,334077
QscgK,2088-06-09,3588,218868
uDZNS,2103-09-30,6397,249483
gYdPd,2065-12-23,5225,323950
swMcN,2117-11-12,6569,223346
huOCi,2088-03-12,3957,197850
XKpkB,2022-01-08,3121,221591
IQIoQ,2115-09-11,9629,192580
Pqibt,2099-01-21,5272,94896
QLYru,2055-07-15,2387,236313
prNjp,2108-08-16,5535,238005
ywDgw,2117-10-08,5918,147950
EOuGi,2052-05-03,8276,165520
qGCvQ,2076-01-26,7390,406450
IwMFG,2043-06-02,2514,243858
RNCWl,2065-09-03,3917,297692
iufYB,2027-06-22,5693,96781
anlBU,2080-07-11,3156,97836
SPPBt,2069-10-16,4874,43866
uDaMI,2053-07-28,9160,403040
abUtW,2090-05-08,9369,777627
bceYY,2022-10-28,9601,316833
yIpfP,2044-09-24,9692,581520
iapZh,2105-09-09,3958,209774
xqxiX,2110-03-29,5745,471090
GpVwe,2039-04-16,2533,116518
TfCjo,2050-04-17,8867,762562
uSIuL,2098-06-22,2106,105300
DKhMG,2075-07-24,6679,207049
UMzIr,2094-09-22,6602,541364
JEcPe,2119-06-11,9926,198520
dHOWb,2027-04-26,5017,225765
MTtET,2082-07-11,8293,298548
cDvSm,2086-01-27,9687,968700
YqlzQ,2039-08-01,2117,12702
TIIHZ,2095-02-09,4847,281126
tQEig,2061-11-23,5422,482558
zEpHg,2029-02-10,6430,115740
EJFNk,2079-01-16,3441,72261
AvbxV,2087-09-16,8271,512802
HpTWl,2100-02-14,8943,366663
QCjmN,2046-05-18,4654,349050
tzeZO,2061-11-30,8833,697807
Kwcjp,2069-09-15,9830,501330
pcROx,2059-01-14,8617,861700
gAMtd,2060-01-03,4004,272272
VjKsx,2072-02-13,6072,133584
svunt,2045-01-09,2753,148662
YuwRT,2036-02-18,9486,569160
hPeiL,2029-02-21,2909,232720
uadTG,2069-06-08,7565,665720
CcTQy,2100-09-19,8623,845054
MfVCP,2029-01-27,9466,709950
gfSXb,2116-01-22,2192,170976
GPemI,2110-04-15,4983,134541
LohWj,2070-06-07,9256,472056
AlHDZ,2118-06-04,2102,191282
rykeP,2095-09-12,9774,244350
hAfge,2041-12-22,4819,125294
HMraQ,2030-03-25,3914,383572
eRGZG,2115-09-20,4514,343064
BzeNi,2096-06-16,2208,165600
dnagi,2118-08-20,3988,259220
JIrDE,2086-05-08,4124,206200
hYddv,2063-07-26,7592,440336
NvIxY,2026-11-10,2960,44400
geUiu,2048-04-02,3348,170748
vFTOt,2111-01-31,5900,418900
rLEAw,2027-07-18,6483,337116
jTOEa,2055-12-22,8479,390034
UufKk,2062-05-07,5125,430500
NaMdF,2094-09-26,5939,118780
vGgMR,2055-04-11,9005,756420
pqzjt,2071-03-24,3063,125583
qoWVi,2118-06-05,2340,35100
EzcZR,2030-02-25,5720,228800
XdLFb,2088-09-05,6886,206580
WqIEX,2067-01-26,7788,451704
KsXVw,2093-07-12,2992,152592
pQOhV,2066-02-16,3440,41280
sQwdy,2034-01-08,8459,828982
jaMrl,2113-04-01,7846,172612
GRjmN,2061-03-14,7644,596232
emfQE,2054-09-24,7972,231188
wRGlS,2100-01-29,2553,76590
YxXHJ,2025-11-12,8819,493864
JHBjS,2077-11-28,3769,94225
vyoFP,2056-06-10,3646,189592
cIism,2096-06-15,5976,573696
OSbey,2096-06-14,7164,394020
RLQox,2050-06-05,3298,65960
DLXXM,2046-02-03,5270,521730
oFMyv,2027-06-07,5762,288100
FMBqm,2043-01-04,2072,163688
RNPtE,2059-01-17,6108,561936
zpakt,2102-04-28,3870,348300
NLIXr,2088-09-18,4085,196080
LWokn,2039-04-03,5816,395488
mEnMN,2102-10-01,2665,266500
jikCb,2022-03-30,7262,515602
hMhBO,2043-07-24,2437,80421
iPoPi,2022-04-09,7675,230250
dqwSi,2115-05-14,8106,389088
fQpRI,2036-02-15,6471,310608
PqbsG,2087-12-16,4018,317422
DTWMq,2047-02-18,8195,311410
gwbWS,2041-01-15,4104,205200
yaSLi,2040-05-03,5623,500447
NSXnP,2024-11-20,3029,296842
btuqq,2039-08-05,7634,732864
rGKjc,2078-07-13,9664,956736
AMajW,2053-07-22,5421,536679
zmeiH,2042-11-21,7220,685900
UodQV,2073-10-20,5625,230625
kFoXg,2059-11-22,7227,672111
aVuXr,2063-10-30,2298,41364
uCgMd,2070-03-19,8189,573230
hRuRL,2047-01-29,2466,36990
tBSGm,2034-01-11,7989,567219
QJNYu,2029-10-03,3906,226548
NUyOZ,2024-03-12,8162,383614
qSebG,2041-10-30,6754,378224
HXgiL,2104-02-15,9259,694425
dziKG,2043-01-25,4581,407709
xjIiO,2027-03-02,2480,223200
rpbLk,2043-10-23,8317,365948
DZcGC,2024-07-16,3575,196625
CRFfQ,2026-09-28,9886,454756
OiMKI,2099-04-24,3205,121790
BTAjc,2100-01-27,4290,81510
XXAjT,2072-02-20,5724,440748
IsNDn,2109-03-26,9264,176016
QaUMN,2064-04-15,5200,473200
wurcK,2048-06-17,6782,122076
kpmEp,2024-01-03,8617,534254
iyUdi,2091-02-19,7384,494728
TUqOz,2084-02-19,5832,233280
TQhEH,2080-12-05,7949,794900
vNjvh,2114-06-24,7583,629389
nCpCR,2026-08-29,5595,358080
OisEW,2095-05-25,8657,77913
rzWpv,2057-02-09,5356,519532
raUeR,2073-12-25,8216,353288
Nmidn,2105-12-24,9837,482013
TFkna,2108-12-21,9695,581700
fwNoW,2046-03-22,4995,264735
Pfnjx,2034-05-27,2585,235235
gnIxY,2067-02-24,7645,603955
eQsqH,2101-01-13,3644,200420
ekYdJ,2117-06-03,9631,914945
UqncH,2071-10-06,3839,191950
bHvQY,2022-02-04,4998,74970
ooFMl,2026-10-01,4401,365283
BHMMR,2089-02-14,5189,399553
iNHre,2091-11-10,8524,434724
vneIJ,2071-08-07,2633,155347
LtozY,2055-06-08,7223,404488
rDduE,2092-08-21,8593,214825
yfBSp,2115-10-10,9546,76368
hlorh,2072-08-24,3737,127058
hFHEe,2108-05-07,9815,294450
ueVpT,2095-09-16,8887,844265
kARRM,2042-12-24,9454,113448
HeRgG,2094-12-10,2396,227620
KtVeF,2041-02-09,4291,150185
TYMCc,2033-06-01,9317,698775
rPlyx,2043-02-26,5146,339636
RwoJX,2032-10-23,2677,107080
RnfWE,2036-08-29,3502,164594
dLNJC,2033-07-05,4062,85302
wRVSD,2097-06-28,2759,93806
naVXO,2110-11-02,4654,330434
Vhrir,2078-10-29,2770,146810
xnqgV,2070-07-28,5263,263150
