StoreCode,Date,TotalSales,TotalAmount
KPZsa,2105-11-11,7931,444136
HjFMY,2078-01-09,7499,457439
ZfISm,2044-04-19,2395,201180
xdQSe,2051-09-25,9356,898176
WZjPt,2055-01-19,6333,430644
uJKMn,2049-03-05,9840,334560
ycZWf,2025-09-17,5792,289600
jzDgS,2056-01-23,5267,173811
ThCjH,2097-11-12,4900,68600
LHQkS,2034-07-06,7024,435488
sEorK,2111-03-21,8944,670800
mlKgn,2062-05-20,3868,46416
wywHO,2040-04-16,8049,490989
YBGmN,2023-08-12,5486,329160
jBTfn,2027-01-03,6766,588642
NxHAX,2047-05-10,8663,60641
BtXrB,2037-07-02,2245,143680
SIGvq,2104-01-14,7546,354662
YUuxM,2098-02-09,4317,375579
lIxwY,2085-01-11,3211,279357
WRTEU,2099-01-05,9480,161160
aYZse,2091-10-27,3783,283725
uGymu,2115-01-04,3141,138204
bdVkY,2065-08-26,7621,678269
xxxdQ,2042-07-29,7082,240788
TEoKF,2044-10-21,6150,98400
TqvHY,2056-02-05,9285,798510
YrCmK,2085-04-30,8094,720366
AyODv,2114-03-06,4169,54197
SLGvg,2080-05-18,3107,220597
xYRIJ,2045-10-24,9203,533774
mQdRc,2117-02-12,6755,54040
PTuRg,2108-08-15,3157,303072
sBYvZ,2113-12-03,9378,637704
obwvs,2097-05-25,4736,279424
FvafL,2103-05-08,8922,829746
Lophj,2042-10-02,3216,118992
kIGjc,2022-05-03,2678,171392
hzhfC,2054-01-03,2588,160456
VcTBw,2090-03-16,9873,888570
SJmMg,2118-07-09,3353,177709
eFaAS,2111-05-28,3610,350170
GAZpr,2058-07-13,2770,16620
RzlSK,2068-04-09,3703,99981
WxaxZ,2049-07-04,8420,193660
VwQUS,2112-03-05,4255,263810
wGTkG,2102-01-08,7317,380484
xhwRj,2089-02-13,6865,508010
SJElI,2110-09-11,6048,320544
KUzqX,2093-10-13,3556,160020
aPylH,2087-12-06,8492,263252
meNtD,2039-06-25,2342,77286
pIQTk,2081-08-03,9732,856416
ExDQm,2023-01-07,5936,546112
bXRMv,2087-07-22,5950,65450
yBnce,2038-04-09,9568,698464
scuvi,2075-06-29,6266,388492
pgqEq,2092-07-11,6024,439752
ytYLT,2082-03-25,8101,688585
LDiYP,2024-06-05,9043,207989
WKkXA,2069-09-30,2439,19512
ABviR,2043-11-28,3768,173328
hJegb,2078-10-18,8406,285804
HKTiq,2050-03-02,3735,351090
OHnow,2096-09-07,2035,201465
FlrAk,2082-04-08,7635,473370
RFgpa,2062-08-24,2148,148212
saQBN,2041-04-03,2915,166155
Jkjcg,2116-08-17,8932,643104
nPQjP,2077-04-27,4499,193457
NdXau,2058-06-29,2779,161182
eNHsM,2047-07-29,2909,189085
ntjoe,2095-12-28,9335,130690
uJhPn,2093-04-01,7765,683320
AXiBL,2051-02-03,8826,723732
CqZhn,2089-02-07,2073,20730
CYcPN,2043-12-04,2645,66125
DpXrY,2102-07-08,4973,308326
JZmGM,2059-02-11,9501,475050
NAqcA,2038-01-31,9842,570836
lTPEo,2045-11-06,4678,421020
sTXYe,2085-08-26,4013,160520
gsXOr,2075-09-30,6375,561000
YRwUE,2087-03-31,8207,131312
RHAuO,2053-10-07,8135,479965
INYMj,2044-08-10,4514,207644
qNgVE,2026-02-12,6235,143405
bPUCM,2091-07-16,4477,183557
NyHOc,2084-05-10,6110,219960
pwnlB,2069-12-11,7136,271168
jcBdh,2039-12-05,7274,705578
byOjC,2062-12-08,2657,122222
AaqJK,2111-02-26,8009,800900
tzcPa,2083-06-12,7674,437418
Hkqpu,2084-09-23,5411,124453
Iizvd,2088-04-03,7485,37425
RDqil,2034-09-23,5568,451008
uHVWC,2105-05-02,7052,218612
RJhmE,2068-06-04,6093,243720
XvqqP,2045-11-22,7400,229400
xWhJf,2022-07-17,2338,25718
yGLBj,2038-07-19,7771,769329
dNYXo,2083-02-06,6787,386859
synBh,2120-12-30,5588,497332
hgXTv,2097-02-04,9181,45905
QscgK,2026-03-04,8517,229959
uDZNS,2067-10-13,6603,33015
gYdPd,2109-09-21,7836,258588
swMcN,2069-09-02,5912,271952
huOCi,2070-06-27,9645,173610
XKpkB,2111-07-09,8148,529620
IQIoQ,2058-04-24,4252,106300
Pqibt,2088-05-20,5261,194657
QLYru,2097-11-02,8216,262912
prNjp,2023-06-01,2043,53118
ywDgw,2035-08-24,9559,841192
EOuGi,2118-08-25,3717,111510
qGCvQ,2021-04-28,3627,119691
IwMFG,2107-02-05,6039,259677
RNCWl,2121-01-25,9498,569880
iufYB,2028-04-08,9408,141120
anlBU,2120-10-19,8661,216525
SPPBt,2068-08-25,7960,278600
uDaMI,2055-10-02,6243,318393
abUtW,2080-03-19,3379,81096
bceYY,2092-11-26,6903,386568
yIpfP,2057-04-01,9217,211991
iapZh,2047-04-16,3884,31072
xqxiX,2031-09-19,3842,80682
GpVwe,2040-09-26,6500,565500
TfCjo,2086-05-04,4858,228326
uSIuL,2077-09-05,3716,308428
DKhMG,2120-10-30,9757,634205
UMzIr,2089-07-16,9383,234575
JEcPe,2045-01-31,7904,355680
dHOWb,2083-10-11,7625,327875
MTtET,2103-08-24,8143,692155
cDvSm,2071-11-08,5355,123165
YqlzQ,2066-08-15,2882,28820
TIIHZ,2052-04-02,7963,151297
tQEig,2024-08-21,7295,306390
zEpHg,2076-03-11,4947,450177
EJFNk,2035-11-01,3097,176529
AvbxV,2045-09-26,5944,231816
HpTWl,2041-07-21,2310,180180
QCjmN,2093-04-14,8655,744330
tzeZO,2111-12-07,3213,247401
Kwcjp,2031-07-31,7856,235680
pcROx,2096-07-17,9693,445878
gAMtd,2036-12-24,8195,254045
VjKsx,2074-07-30,5532,165960
svunt,2083-03-21,5067,121608
YuwRT,2104-02-10,2998,86942
hPeiL,2039-04-19,4876,185288
uadTG,2070-04-11,9295,780780
CcTQy,2081-08-24,7295,248030
MfVCP,2116-11-14,9521,218983
gfSXb,2061-02-08,8412,529956
GPemI,2067-04-23,4776,434616
LohWj,2100-05-15,4847,324749
AlHDZ,2059-07-11,2991,209370
rykeP,2077-03-30,5771,271237
hAfge,2090-07-10,6148,338140
HMraQ,2024-07-29,3980,222880
eRGZG,2087-01-20,8177,474266
BzeNi,2102-09-14,5490,340380
dnagi,2083-12-11,5720,451880
JIrDE,2113-09-06,4443,213264
hYddv,2070-02-03,2765,185255
NvIxY,2057-09-22,2846,227680
geUiu,2029-01-23,5810,168490
vFTOt,2074-03-10,2052,43092
rLEAw,2068-12-22,3235,25880
jTOEa,2098-11-11,2846,239064
UufKk,2086-01-21,5730,504240
NaMdF,2048-12-26,4553,191226
vGgMR,2052-12-23,2626,123422
pqzjt,2046-04-21,9725,97250
qoWVi,2061-09-19,5839,29195
EzcZR,2101-07-29,8522,374968
XdLFb,2092-06-18,6338,139436
WqIEX,2120-03-24,4321,246297
KsXVw,2035-03-20,8571,505689
pQOhV,2061-07-13,8444,675520
sQwdy,2120-10-09,7298,401390
jaMrl,2026-05-02,5274,47466
GRjmN,2035-03-04,5214,78210
emfQE,2116-08-25,9904,148560
wRGlS,2039-11-22,6705,120690
YxXHJ,2084-11-21,4769,271833
JHBjS,2038-08-13,2509,180648
vyoFP,2103-09-18,7342,653438
cIism,2053-04-17,6917,421937
OSbey,2057-07-25,4110,197280
RLQox,2106-10-23,2115,131130
DLXXM,2049-03-29,6682,588016
oFMyv,2062-10-10,2958,88740
FMBqm,2093-01-22,7937,269858
RNPtE,2072-01-16,3950,335750
zpakt,2063-02-13,9943,676124
NLIXr,2067-08-13,2932,82096
LWokn,2048-06-21,2262,92742
mEnMN,2022-02-26,5110,505890
jikCb,2058-02-23,7571,45426
hMhBO,2106-07-20,5356,498108
iPoPi,2030-06-20,9235,166230
dqwSi,2045-01-29,8119,706353
fQpRI,2024-03-16,7175,193725
PqbsG,2098-03-30,8291,107783
DTWMq,2120-02-14,9996,309876
gwbWS,2045-02-15,5035,503500
yaSLi,2099-01-28,8802,792180
NSXnP,2103-08-17,3335,66700
btuqq,2112-02-09,2774,83220
rGKjc,2035-12-07,7787,708617
AMajW,2039-02-09,2378,199752
zmeiH,2086-02-06,7611,136998
UodQV,2068-03-14,2073,43533
kFoXg,2074-10-20,9943,517036
aVuXr,2114-09-04,5977,113563
uCgMd,2100-06-29,6252,418884
hRuRL,2077-09-05,6978,390768
tBSGm,2028-12-19,6730,450910
QJNYu,2048-01-29,5500,88000
NUyOZ,2051-01-14,2837,17022
qSebG,2080-06-27,4488,53856
HXgiL,2029-10-05,4726,278834
dziKG,2030-10-15,7759,217252
xjIiO,2058-09-08,2199,65970
rpbLk,2073-05-01,3806,190300
DZcGC,2032-05-28,5953,244073
CRFfQ,2081-06-05,4157,24942
OiMKI,2108-10-21,9044,461244
BTAjc,2067-07-14,6160,572880
XXAjT,2071-09-10,7241,586521
IsNDn,2044-05-01,3014,60280
QaUMN,2034-08-25,4993,229678
wurcK,2097-03-27,4335,21675
kpmEp,2029-10-13,7271,319924
iyUdi,2032-12-10,9550,66850
TUqOz,2048-01-05,9799,244975
TQhEH,2105-04-22,7406,703570
vNjvh,2073-08-31,9730,885430
nCpCR,2120-04-01,4003,40030
OisEW,2046-01-01,3924,117720
rzWpv,2070-01-08,4728,368784
raUeR,2109-11-21,3699,147960
Nmidn,2068-04-12,3188,293296
TFkna,2060-09-04,4572,260604
fwNoW,2094-11-24,8088,776448
Pfnjx,2060-02-04,9230,701480
gnIxY,2112-10-26,8749,524940
eQsqH,2051-09-21,4875,63375
ekYdJ,2084-05-30,9816,314112
UqncH,2120-02-10,6977,272103
bHvQY,2084-01-09,9895,445275
ooFMl,2104-09-29,4125,156750
BHMMR,2043-06-21,3689,154938
iNHre,2035-05-01,8661,43305
vneIJ,2051-04-20,9148,695248
LtozY,2094-06-02,2180,61040
rDduE,2084-04-08,9439,169902
yfBSp,2030-06-25,9921,773838
hlorh,2043-11-20,9657,791874
hFHEe,2063-06-01,2097,207603
ueVpT,2052-11-22,7416,222480
kARRM,2085-04-09,3145,18870
HeRgG,2116-01-09,9408,141120
KtVeF,2046-10-22,6529,124051
TYMCc,2107-03-20,8060,620620
rPlyx,2034-06-23,2692,161520
RwoJX,2091-10-01,9783,225009
RnfWE,2039-06-28,3484,111488
dLNJC,2090-06-02,7926,79260
wRVSD,2027-11-26,8754,630288
naVXO,2102-09-25,9360,421200
Vhrir,2023-10-05,2901,55119
xnqgV,2054-09-21,5306,451010
UAlSz,2098-03-05,8175,392400
