StoreCode,Date,TotalSales,TotalAmount
ELRhJ,2064-07-04,9491,265748
mZpJm,2108-02-27,8244,288540
Myijg,2058-04-29,8014,737288
HESXi,2112-03-22,5346,427680
zmKuF,2079-03-29,7562,52934
Zhwqx,2041-04-18,6938,645234
mrMBd,2101-07-19,2532,15192
gRnNs,2090-03-06,3812,182976
AEaYi,2067-12-02,7435,96655
auACm,2089-03-07,7798,54586
uxZcL,2056-01-30,9503,313599
LLHRI,2093-02-01,5386,317774
Gfuml,2054-04-30,6339,412035
xpWFE,2031-04-16,5232,146496
hzYwn,2041-06-03,4240,106000
asrDF,2102-06-11,9891,672588
WqXEo,2096-10-24,6612,317376
UzyND,2074-05-22,9125,766500
VfSTP,2032-04-05,6177,475629
KICbe,2052-10-18,6177,475629
arcPj,2077-04-17,7604,68436
xuXJD,2097-08-24,2260,54240
LncVn,2113-03-11,8028,714492
DpLms,2074-09-29,4271,401474
ukbYT,2095-10-24,2259,33885
LUaMu,2111-08-21,7369,110535
HlQhV,2108-07-15,4577,64078
xqytA,2028-05-01,6800,482800
yRrjt,2081-07-31,6431,257240
qnaRz,2027-02-22,5724,366336
bLEdL,2042-07-24,3813,327918
nBWsX,2033-10-13,7724,193100
YEDdv,2088-02-04,2496,34944
Huqaw,2074-09-21,8102,405100
VEMDU,2042-10-15,9810,676890
ScRaF,2093-04-24,5823,180513
IkEWb,2087-03-08,2503,62575
yUAkF,2046-09-20,5265,342225
vmMwF,2072-03-22,9171,330156
CxgDi,2064-04-22,8490,747120
EiFLE,2022-03-02,5412,129888
vebAI,2072-11-12,9727,457169
hjmEW,2024-05-16,8243,239047
XwqDz,2022-11-24,7002,434124
oTQNK,2059-11-02,9990,559440
yfCFT,2106-05-21,7444,178656
sqipH,2094-10-07,5246,503616
vKHum,2103-10-22,2501,167567
GJYlu,2048-12-27,5597,257462
XsQNB,2081-08-18,3763,312329
XyNYW,2088-12-13,9964,219208
KfNPE,2076-06-12,5614,454734
zWLjt,2097-06-13,2456,14736
LBZOO,2118-05-19,4554,332442
jBUyx,2044-04-21,4366,222666
BkcIO,2091-06-29,6084,182520
npohD,2025-04-30,4988,409016
oHlSy,2114-03-02,5298,79470
ORjNJ,2081-09-05,5929,148225
nMeRc,2116-12-26,7142,78562
KPZsa,2045-01-15,5917,53253
HjFMY,2066-06-23,2781,102897
ZfISm,2104-03-06,8950,626500
xdQSe,2072-04-13,7910,585340
WZjPt,2084-12-05,4009,128288
uJKMn,2058-10-29,6811,544880
ycZWf,2067-06-02,5753,74789
jzDgS,2112-02-22,7671,176433
ThCjH,2056-07-05,2781,58401
LHQkS,2117-09-27,4222,320872
sEorK,2043-08-17,3007,30070
mlKgn,2084-11-20,4881,458814
wywHO,2038-04-30,7308,241164
YBGmN,2107-02-27,2262,187746
jBTfn,2061-08-20,5949,178470
NxHAX,2025-12-23,5673,516243
BtXrB,2118-07-13,9950,696500
SIGvq,2064-05-20,7211,656201
YUuxM,2034-01-25,8144,798112
lIxwY,2028-06-18,2053,65696
WRTEU,2055-11-17,2394,138852
aYZse,2050-03-28,7596,448164
uGymu,2031-02-25,6209,304241
bdVkY,2097-01-14,9711,786591
xxxdQ,2110-10-03,4072,138448
TEoKF,2059-04-03,8874,62118
TqvHY,2115-11-12,8612,800916
YrCmK,2042-05-01,5419,541900
AyODv,2066-02-23,9004,189084
SLGvg,2071-12-12,8412,386952
xYRIJ,2039-09-24,9370,862040
mQdRc,2119-07-11,7301,511070
PTuRg,2084-03-14,2832,178416
sBYvZ,2110-08-12,5679,494073
obwvs,2054-02-03,6293,188790
FvafL,2062-09-05,7961,700568
Lophj,2117-10-21,8517,221442
kIGjc,2110-08-15,6836,54688
hzhfC,2044-09-25,9819,216018
VcTBw,2111-03-19,6494,487050
SJmMg,2104-10-26,9998,339932
eFaAS,2039-06-22,2141,196972
GAZpr,2082-11-21,6197,241683
RzlSK,2026-08-24,2034,168822
WxaxZ,2062-09-24,7371,545454
VwQUS,2071-03-24,5192,508816
wGTkG,2061-07-25,7223,462272
xhwRj,2119-01-14,7211,461504
SJElI,2068-12-16,9238,563518
KUzqX,2026-12-27,2193,168861
aPylH,2080-02-09,8100,542700
meNtD,2038-01-06,6666,66660
pIQTk,2081-11-12,5947,422237
ExDQm,2116-03-13,7146,493074
bXRMv,2100-08-09,5416,108320
yBnce,2076-07-31,4725,401625
