StoreCode,Date,TotalSales,TotalAmount
XdLFb,2091-08-03,4629,106467
WqIEX,2059-03-03,9595,681245
KsXVw,2081-08-30,5355,348075
pQOhV,2045-06-15,2383,185874
sQwdy,2113-09-01,8485,178185
jaMrl,2065-05-08,3440,96320
GRjmN,2116-12-10,9285,352830
emfQE,2083-03-02,2019,197862
wRGlS,2075-06-18,4596,266568
YxXHJ,2058-07-31,7092,248220
JHBjS,2054-01-14,7922,451554
vyoFP,2022-01-30,6607,204817
cIism,2114-10-02,2479,91723
OSbey,2034-09-27,7616,236096
RLQox,2076-07-20,5883,170607
DLXXM,2058-11-09,3908,285284
oFMyv,2032-09-19,2355,178980
FMBqm,2040-06-27,7288,225928
RNPtE,2080-08-03,5474,71162
zpakt,2091-06-19,3717,323379
NLIXr,2093-09-07,3375,263250
LWokn,2107-02-12,5471,514274
mEnMN,2042-07-12,4609,359502
jikCb,2030-07-04,7514,353158
hMhBO,2058-04-07,2473,19784
iPoPi,2066-12-22,2963,29630
dqwSi,2048-01-07,9552,496704
fQpRI,2074-11-17,2197,160381
PqbsG,2111-09-06,8691,260730
DTWMq,2098-12-26,8349,350658
gwbWS,2094-02-25,2986,44790
yaSLi,2102-07-21,7041,697059
NSXnP,2101-09-24,5531,376108
btuqq,2105-06-08,2346,25806
rGKjc,2114-10-31,9881,909052
AMajW,2085-02-05,6828,573552
zmeiH,2113-06-05,8173,220671
UodQV,2070-05-05,2975,220150
kFoXg,2048-11-12,9005,873485
aVuXr,2061-06-08,6159,443448
uCgMd,2100-05-07,2933,272769
hRuRL,2082-04-18,6630,344760
tBSGm,2061-07-15,6267,200544
QJNYu,2042-11-29,2768,127328
NUyOZ,2065-01-29,4835,183730
qSebG,2062-01-11,3140,84780
HXgiL,2103-02-11,4435,62090
dziKG,2089-12-29,9176,137640
xjIiO,2058-07-15,6809,422158
rpbLk,2045-03-24,6609,548547
DZcGC,2022-09-27,9854,98540
CRFfQ,2083-05-07,5703,273744
OiMKI,2080-07-11,4673,448608
BTAjc,2069-02-17,8818,317448
XXAjT,2053-10-01,6600,231000
IsNDn,2046-06-11,7363,147260
QaUMN,2055-02-22,9247,721266
wurcK,2103-02-21,8049,595626
kpmEp,2049-12-29,7574,151480
iyUdi,2061-10-02,9666,260982
TUqOz,2053-06-28,5436,59796
TQhEH,2086-03-29,6694,502050
vNjvh,2092-12-07,4450,182450
nCpCR,2100-12-19,8455,651035
OisEW,2088-09-29,8540,93940
rzWpv,2068-09-10,3384,304560
raUeR,2045-02-16,6504,624384
Nmidn,2119-12-21,4079,65264
TFkna,2106-03-27,3035,60700
fwNoW,2059-11-08,6320,625680
Pfnjx,2048-07-18,8668,710776
gnIxY,2096-01-05,3813,190650
eQsqH,2105-12-26,6702,167550
ekYdJ,2071-05-17,9574,47870
UqncH,2112-07-09,3399,125763
bHvQY,2073-06-19,4715,344195
ooFMl,2089-12-21,6147,393408
BHMMR,2066-06-21,7122,640980
iNHre,2063-06-10,2443,80619
vneIJ,2090-06-07,8297,489523
LtozY,2072-06-26,6043,151075
rDduE,2114-03-13,3509,340373
yfBSp,2118-06-25,4164,403908
hlorh,2027-11-09,3354,234780
hFHEe,2041-02-21,2686,72522
ueVpT,2109-06-10,7831,242761
kARRM,2067-10-17,6768,169200
HeRgG,2021-04-07,4204,58856
KtVeF,2029-12-10,9150,347700
TYMCc,2050-03-13,5118,81888
rPlyx,2058-12-26,8343,700812
RwoJX,2061-03-10,3208,221352
RnfWE,2057-07-13,7922,586228
dLNJC,2056-04-23,6625,543250
wRVSD,2067-05-08,8136,268488
naVXO,2118-04-23,7256,587736
Vhrir,2090-04-08,8911,106932
xnqgV,2114-04-21,7867,542823
UAlSz,2021-09-23,8728,829160
soSos,2094-02-23,8367,368148
pBadJ,2118-09-19,3070,132010
DiAjh,2076-04-07,7289,561253
MGHhA,2119-02-20,9688,813792
rWKmx,2080-04-08,2990,17940
JuHHk,2083-08-21,4384,184128
gosJF,2075-04-07,2433,87588
wEXNf,2076-07-08,8568,753984
erENa,2099-07-10,7378,479570
KIYze,2060-11-06,2964,243048
ZITXO,2061-06-21,4025,366275
ukwKz,2022-09-11,3532,137748
fROpz,2052-01-30,9083,517731
SOpJC,2106-05-25,4790,239500
dEUJN,2081-03-12,8523,213075
SIymk,2110-02-23,6386,389546
dGlTK,2081-07-23,6885,337365
rKzml,2074-10-19,8863,398835
lbbAI,2041-12-01,8553,162507
DJjpR,2053-02-07,3408,37488
hejzM,2108-10-14,5250,31500
oZZEy,2063-11-27,9057,498135
HytDf,2049-07-28,9445,321130
ImKgR,2113-07-30,5115,127875
bzqhj,2065-11-26,6995,41970
JtNFm,2116-01-27,8902,231452
gIBGn,2035-01-21,3906,109368
BYHfs,2047-12-27,4596,41364
jSYfC,2092-11-19,2247,101115
XfDRz,2092-09-09,5335,496155
wuyow,2071-12-06,5752,46016
GhoWI,2046-03-22,4838,87084
LWALp,2099-08-09,5917,94672
kImZj,2117-01-16,3417,146931
xUZHW,2108-07-27,6341,608736
XHXCu,2059-12-23,8567,334113
LrRYP,2030-06-11,7496,374800
ZTCzx,2025-04-21,6599,329950
GaflA,2093-09-02,5847,228033
