StoreCode,Date,TotalSales,TotalAmount
ptuHY,2041-12-02,6985,530860
DSLiG,2044-03-02,7434,609588
tkjTV,2057-10-22,5206,156180
jpOue,2070-06-14,2593,101127
gHtBk,2082-01-17,8416,656448
HaQbW,2121-10-29,8009,120135
lPFrF,2074-05-12,4779,372762
zNqnr,2121-11-25,3694,258580
oSLEf,2115-06-03,3134,263256
XOeGK,2034-12-16,3374,199066
MkhmR,2081-09-30,7700,361900
HDFVh,2068-02-26,7939,643059
bZNrv,2059-10-05,9324,531468
qqMRa,2065-11-02,8926,71408
yuPlp,2120-12-11,4992,34944
EgDVY,2103-08-14,9150,54900
oJRnH,2121-03-05,3341,240552
Ulvwf,2023-06-15,2909,244356
Zdkte,2121-09-04,3927,384846
vuCOP,2057-02-19,3372,118020
kLAcH,2090-02-17,7192,35960
XGhbO,2069-06-10,3478,17390
XQaHJ,2099-10-13,3127,62540
xHllz,2056-10-15,4110,217830
XEmIJ,2075-09-09,3968,51584
orpMr,2059-10-08,2080,208000
jyrvB,2109-04-17,6696,308016
DiWdM,2112-05-11,3225,170925
pJbdt,2059-08-29,3646,21876
aQesR,2084-09-15,9934,864258
yaVEF,2066-10-27,6642,650916
NRoJG,2063-06-22,3631,79882
aTfZz,2116-09-12,4216,219232
oWLEE,2085-05-20,9576,239400
yutoT,2058-09-05,6958,563598
dGvdC,2089-09-25,8359,367796
AYYHE,2105-08-16,4210,404160
Pqphe,2028-04-18,3532,257836
VZEKW,2077-09-17,6176,500256
WRVNv,2055-02-23,7341,190866
iHfaD,2107-12-18,5719,234479
alDAd,2048-09-14,8915,704285
flZxQ,2035-12-10,8131,715528
NoAhW,2028-05-20,4564,82152
MRUez,2115-07-18,4009,388873
jqVSB,2048-03-05,8199,81990
aEZLq,2102-02-04,9985,708935
jFHnp,2115-02-08,5323,511008
niuao,2026-11-12,8305,739145
uxoTY,2093-11-08,8295,207375
QfxWo,2039-09-04,5235,26175
AgdDr,2073-02-10,3086,172816
zDqyD,2071-01-25,9586,958600
DQdfx,2035-09-16,5503,478761
GrqPo,2091-10-15,6342,583464
eSTsG,2028-02-22,3165,240540
oqAWv,2107-09-13,4036,100900
TbVIw,2113-11-14,3564,331452
FCIWC,2038-02-23,5183,171039
wAqsT,2107-10-10,4166,70822
UmHsj,2084-04-11,5819,267674
aOMVv,2112-11-04,8243,148374
DgKsH,2049-01-30,8598,490086
XAQvR,2111-12-21,4110,320580
VMttA,2034-05-16,8334,433368
RMmcx,2089-08-17,6764,128516
fGpJo,2072-02-15,6420,436560
gQLfK,2060-06-04,7684,192100
NwOBS,2072-03-07,2623,139019
vpVkm,2028-05-26,8212,574840
BvaxX,2043-05-03,4293,38637
WkQEr,2056-03-29,7395,251430
NEJMD,2026-11-13,4856,310784
iWElQ,2073-10-27,6884,75724
uBeRU,2069-12-27,9859,177462
IGvms,2065-12-01,8382,528066
QtidG,2103-10-10,9334,121342
QAbBt,2072-06-29,6214,540618
GlqCH,2104-09-12,2652,246636
clIpF,2058-08-25,4927,453284
hgYlA,2102-02-21,2892,193764
GXuAF,2071-05-04,4110,304140
aTYKa,2094-12-26,2802,28020
jDKYr,2079-01-25,2476,138656
HpDxV,2040-09-19,9945,735930
yKFQJ,2087-11-24,5728,114560
mYRzy,2084-08-28,8157,725973
YbrVf,2099-06-20,4265,204720
OnxjQ,2108-02-10,7786,233580
TSqRr,2027-02-10,7163,422617
NDtjR,2117-11-17,4015,172645
kPsmd,2082-06-08,6830,225390
GeMWZ,2033-08-17,8399,134384
Dgwbu,2094-09-16,8905,418535
RJOUN,2079-06-12,5646,321822
KOOGk,2078-03-30,5577,468468
etwzA,2074-10-08,8321,108173
gkJwL,2058-12-07,3634,116288
TkCEQ,2027-06-25,2526,58098
mfVba,2115-07-21,5328,261072
iVjoX,2088-04-18,8763,157734
xNjcJ,2040-05-13,9438,169884
GQUGT,2071-01-14,5200,442000
YaHYp,2056-10-24,9031,370271
XPLIp,2062-12-10,3521,179571
KhXqf,2040-10-11,6702,335100
nBQnc,2041-11-02,8179,490740
TbFwW,2040-06-30,6733,60597
kNhde,2121-10-07,9721,58326
dhFID,2094-08-28,4651,65114
EZiaQ,2114-02-03,9266,880270
sLFmF,2114-01-31,3993,231594
toqFu,2035-02-08,7667,728365
PdveO,2091-04-08,4801,412886
BzZTV,2046-12-20,3202,208130
khBfg,2083-11-01,4859,408156
Brbyo,2106-04-18,8744,157392
hxCJQ,2056-06-13,5956,399052
PXenY,2071-03-06,5104,489984
cwtDX,2111-11-04,5072,314464
eUPbR,2045-12-21,3342,183810
WmlnQ,2108-02-18,9307,530499
kOlaN,2043-07-22,7496,149920
yrQct,2028-02-11,5584,161936
WJdpA,2025-04-18,5001,380076
fXWVR,2040-02-14,2368,196544
NMxTB,2070-09-25,6335,449785
pUtri,2112-06-03,8794,404524
wnZIE,2073-09-18,4607,317883
TgYFa,2055-08-23,3379,290594
aNprq,2085-05-19,5963,244483
FLcJk,2035-06-05,9818,147270
DsvRZ,2038-06-17,5313,313467
MUHIO,2091-10-15,9202,828180
PnQku,2058-02-25,2270,65830
auapI,2110-01-08,2214,170478
OgydP,2044-05-20,5600,274400
zFXxM,2079-12-25,7247,427573
zQzLp,2104-03-07,4691,318988
FIAJK,2098-12-05,4189,188505
fhhcY,2064-06-11,8136,113904
zghcv,2049-10-29,2510,57730
KIJls,2026-01-20,3092,179336
wdpvP,2066-04-30,8243,370935
fFXEw,2083-05-12,6651,472221
qYLhG,2054-05-09,3574,246606
VuEHV,2086-12-09,3479,333984
GlgRx,2024-04-09,5126,240922
nvdSW,2026-09-03,8840,106080
kOoCc,2069-10-31,8171,318669
UbVdI,2044-02-13,7487,52409
NssPe,2054-01-05,9130,648230
xFuoR,2070-06-21,9818,863984
DTMgX,2053-01-30,5546,244024
mlJlb,2031-03-03,4940,360620
ymBoG,2028-02-26,3306,211584
IaTIL,2081-08-25,2469,148140
RDRbk,2043-09-10,6779,142359
PEdzJ,2116-12-26,3341,86866
uvYKG,2042-05-24,8944,232544
kaKpY,2114-12-14,2038,201762
SeXAD,2034-02-04,6795,462060
QMmbL,2116-05-15,3300,237600
AGZKo,2048-12-20,2608,130400
TScRb,2075-08-19,2541,12705
KGAMJ,2081-12-16,3093,46395
JViUc,2050-09-04,5220,109620
KAhnw,2114-07-11,6225,417075
xhPHG,2030-02-13,2862,62964
ZSErb,2029-12-30,5755,385585
PuWMA,2095-11-08,2031,18279
IXpTk,2111-03-31,8133,219591
soqBT,2065-05-31,9494,341784
UYTSr,2050-07-01,3206,112210
cfLcc,2092-11-18,7551,339795
LCmQP,2070-12-07,2571,210822
zQebo,2091-05-14,7336,711592
hWvFA,2078-04-18,3291,283026
tqpRp,2082-05-17,4724,212580
hUecU,2115-06-30,6014,258602
wyZhm,2115-02-02,7226,245684
EOVmQ,2114-07-05,4026,342210
wdJWS,2112-11-12,9205,589120
vVlLg,2120-11-21,5886,341388
dvYIP,2111-05-24,3595,348715
EYsXj,2088-05-21,4354,256886
IJRUx,2065-03-10,5291,222222
BQvxj,2055-06-22,8024,401200
MZeaV,2083-08-20,4785,473715
GdwjX,2117-08-26,5165,149785
XzDRI,2034-12-08,5664,260544
SfoCb,2120-08-03,7300,372300
XHZpl,2039-07-23,7416,496872
qhGWw,2054-09-23,5054,60648
EyAMJ,2030-01-04,9191,735280
cOkai,2037-10-13,2346,18768
ErNKN,2114-12-24,7848,431640
LUZXk,2035-11-13,4219,291111
LCbTC,2026-10-18,3760,364720
aFBqj,2090-09-27,6825,307125
LgLtU,2054-11-07,8105,235045
SVJuK,2105-10-01,8987,233662
VgqlC,2116-06-23,8884,666300
lNIwZ,2039-02-07,4970,218680
nrDwj,2027-06-04,8996,764660
mTYLg,2027-09-15,2510,12550
kZqaY,2110-12-20,9056,63392
biUrp,2114-11-08,6171,135762
dySwt,2077-05-17,9022,54132
nXTSo,2033-04-05,2526,83358
NYJYP,2095-02-02,5715,537210
TdqRz,2063-04-16,9876,69132
DLuNM,2051-03-16,7256,529688
iOdxH,2059-03-08,6996,202884
gKrAl,2053-05-24,5497,423269
qjOML,2031-07-29,8653,692240
vzFzF,2102-03-16,7749,92988
IedHV,2048-08-28,6436,508444
eZrvP,2030-10-29,7215,418470
iflfM,2097-06-10,8909,498904
ylIMC,2047-03-21,8315,598680
VMeqN,2071-08-07,7140,428400
AwOZr,2056-03-08,3888,260496
SiIRG,2086-04-02,9034,496870
KMQJh,2046-11-18,2722,168764
ZkYJi,2081-09-17,6195,291165
QivYi,2086-10-03,3684,36840
jdRdI,2068-07-23,5715,62865
dlRPu,2041-01-26,2459,209015
AEzua,2060-06-05,3055,39715
udeoO,2034-06-05,2458,127816
tIbkH,2089-05-11,7171,401576
jnckU,2022-01-09,6886,475134
UqKHU,2059-01-29,9252,175788
fvvzF,2032-02-26,8024,240720
ubBvJ,2036-08-06,3843,261324
jcBKP,2028-09-29,8969,547109
MZufH,2105-09-02,3812,251592
leBWA,2114-03-03,9046,470392
FZkIh,2104-05-25,2138,10690
QcxGX,2077-06-13,5469,54690
OYDFS,2028-10-15,9313,121069
CWpDO,2119-04-24,3277,114695
yMpVe,2076-02-09,3566,167602
NHPBK,2060-05-28,4005,396495
BTfXS,2081-12-03,9228,147648
GYwgd,2047-08-13,5712,85680
SJHSM,2024-03-23,4118,341794
eaOwZ,2095-11-05,3887,163254
GegCn,2054-11-01,8159,693515
CVdHm,2117-10-24,2507,85238
piDSU,2085-02-10,5382,263718
uHFdq,2114-02-28,3821,298038
VBvsZ,2033-05-01,6188,352716
OaonV,2022-05-24,9770,58620
WxCuC,2080-04-18,5199,155970
lrdmQ,2103-07-18,2108,96968
XDBOn,2029-12-10,8635,457655
zKiCg,2093-03-21,6336,145728
GhWjC,2082-03-12,6230,112140
rLgcW,2043-01-05,6481,356455
Kmhev,2056-01-30,6663,399780
JMnTL,2052-11-01,7388,620592
tygbv,2110-07-14,3044,155244
KSaTN,2075-10-30,7007,322322
kYhLY,2060-01-08,9230,747630
IQpeV,2098-07-24,2690,29590
SSGhM,2099-09-24,7674,99762
qMQqC,2027-07-09,5498,192430
iaKlv,2063-09-09,6277,483329
uTDfX,2042-09-17,9980,988020
EywWq,2035-05-31,7722,355212
YsTui,2023-11-09,2952,280440
KNCJS,2056-02-16,6742,627006
WuKsx,2032-02-14,7052,521848
ANVEy,2094-12-17,3895,284335
UWaYX,2026-06-03,4187,410326
ssYLB,2072-02-23,7740,325080
setOB,2107-10-31,9376,478176
hsrSA,2102-08-11,8546,145282
kqluk,2067-10-06,5039,418237
JYZuR,2057-06-01,4408,330600
STRTS,2038-11-20,9315,326025
qTePA,2045-10-07,9296,390432
mSMBw,2073-09-28,7264,283296
dDwYL,2052-02-23,7364,633304
Xgsru,2046-03-27,2297,190651
ZetEh,2100-02-17,3584,43008
vlvxB,2034-08-17,8885,613065
PGFlN,2109-06-01,3769,222371
hwJkd,2091-03-20,4861,335409
jtVyk,2111-12-09,8824,688272
rbgKb,2083-07-11,3268,297388
DUdIG,2056-06-11,3706,303892
GYZVK,2104-06-05,8266,628216
QliAf,2104-06-26,3284,226596
NlLfn,2032-01-22,5640,28200
tmKjH,2098-01-26,8429,488882
kqimz,2054-08-10,8052,152988
slAfl,2083-12-22,6854,212474
Vahai,2037-10-26,4329,216450
tXPLn,2040-07-28,8833,688974
ePGqv,2027-09-15,6083,504889
zCCRP,2036-03-10,4713,428883
hMOUE,2084-08-31,9853,266031
ntrCa,2099-03-08,5432,173824
GmWQr,2030-04-25,3830,218310
egwMA,2076-04-03,3694,317684
HaEgD,2114-08-29,4988,314244
xdCJc,2084-01-18,2937,85173
okJyN,2087-12-01,7286,174864
ThPsv,2034-11-13,7293,218790
VWPwm,2036-07-15,8784,878400
UdIGN,2025-04-12,6178,352146
rHBoM,2035-02-10,2327,69810
AjNQi,2048-09-22,4922,393760
nHGfU,2106-09-21,9654,67578
vwXuA,2051-12-17,7625,259250
ZJRDH,2034-02-14,3619,332948
KNnBR,2110-10-20,6929,214799
JubAv,2109-10-06,4831,140099
MJXcE,2078-01-24,9607,855023
lzuFZ,2045-06-17,6389,511120
NbkzT,2111-07-28,2944,14720
dbLLF,2095-02-13,6810,476700
CGXWX,2079-05-23,5994,311688
Lnbox,2023-05-13,2916,122472
OOCWw,2063-04-14,9901,762377
oJjpd,2117-05-02,2252,213940
gEHsH,2110-06-03,9250,314500
wzYak,2032-12-31,3547,294401
zgXpN,2073-07-16,3415,180995
oyfDZ,2066-02-20,3505,185765
OKaQl,2067-07-21,9100,900900
rNDTc,2031-03-20,6256,575552
vZRdZ,2058-01-02,6374,580034
PEvtn,2088-11-16,9227,92270
sYwQV,2042-02-01,3776,98176
KBwCt,2053-03-10,9635,770800
mPuGW,2112-04-29,6889,378895
yTBDy,2108-04-10,7694,161574
CueVE,2049-08-18,3863,173835
qkxue,2104-08-27,8660,372380
LYhDl,2044-09-28,6561,288684
gndlW,2021-08-17,7332,615888
Lmlko,2064-05-31,6583,125077
JWBfD,2053-08-19,5218,292208
bIJKs,2053-01-29,2041,110214
wqsBh,2071-04-08,2774,122056
UcLrz,2083-01-26,5541,376788
QOSbc,2034-05-04,9702,873180
sMqHg,2044-04-13,6953,69530
ehiBf,2052-01-26,9681,551817
ddZJd,2111-12-25,2441,239218
CrzOh,2095-02-27,5784,138816
RDaEM,2099-05-18,6790,332710
djmvH,2026-01-27,3661,340473
ndGUZ,2063-05-21,2821,276458
vOfCn,2072-07-02,3012,180720
BTaZB,2092-08-08,5557,483459
Bxwxe,2117-08-23,8295,663600
aaCPZ,2060-06-16,7750,217000
BlIdp,2108-06-24,7661,597558
VBYtQ,2058-03-01,3185,114660
ZpOOw,2036-01-19,7204,533096
fRyHQ,2097-10-16,7304,467456
ttEre,2109-04-16,4104,77976
XfzNT,2065-07-26,9866,286114
KFoSd,2115-09-04,5656,294112
WTDQv,2096-08-17,7790,693310
MkNMD,2085-02-22,4053,186438
KBamU,2081-02-02,5112,347616
xViNc,2086-05-10,4665,111960
gKIyA,2105-06-02,5183,461287
OdkJD,2091-12-17,8332,41660
zxAJF,2110-05-31,4063,162520
Igdvq,2026-07-13,8738,131070
wiIhA,2074-06-29,7503,112545
FnFgI,2034-03-17,9407,235175
wJMYW,2036-11-06,3069,236313
mjplW,2039-07-13,3876,337212
eDTeH,2041-07-06,2719,212082
TIOBi,2112-09-21,5498,494820
xwKsc,2096-08-27,2247,78645
stMiO,2078-01-15,8184,630168
HawXD,2076-07-26,3962,324884
rfDaa,2031-06-15,5604,162516
OXAud,2112-03-23,4624,249696
lglks,2115-07-22,9810,549360
nTacC,2024-09-01,5969,185039
SeDoA,2080-05-31,3873,185904
TGccw,2090-01-01,8172,65376
XBWmR,2084-07-23,3876,329460
gykMD,2049-04-09,3189,146694
wEQqZ,2029-01-03,3683,62611
NyJnU,2115-02-06,9412,282360
DXhHc,2082-01-11,4695,46950
qDvAh,2121-08-25,2219,86541
nUTHk,2034-12-02,7265,653850
acGxm,2098-03-17,9085,853990
shnja,2094-11-21,3206,51296
KFUGw,2098-02-12,2922,219150
UDpYo,2064-12-18,6065,54585
LplpW,2073-02-02,7124,498680
aZUOR,2117-07-14,5946,350814
FWGHn,2107-01-27,3694,48022
LtwFp,2042-09-23,2329,156043
bRHtm,2120-06-05,8337,741993
MkghG,2043-05-13,8752,551376
Ikadb,2096-07-21,5203,327789
HZIVT,2120-01-22,5006,25030
WDVmp,2107-05-31,7148,142960
ozDIX,2105-05-17,3770,22620
qIDXq,2076-04-04,3068,177944
CTQfN,2105-01-08,8796,466188
QgAhx,2027-12-19,4016,92368
slAcJ,2085-10-14,2081,106131
vmrLU,2086-08-25,7696,492544
yTHEh,2072-08-15,2048,43008
lGoVa,2102-09-14,3827,306160
IRJuG,2041-02-17,9419,546302
psBFq,2091-06-21,9210,699960
VbuxQ,2052-03-21,9692,659056
uKndT,2049-09-22,2732,21856
fxCIy,2033-02-03,7367,73670
zGyGG,2089-05-28,4817,428713
uAkbh,2030-11-18,3933,342171
EwABN,2110-01-14,4549,300234
bxvtl,2094-10-07,3506,28048
mqxxj,2070-07-24,2131,59668
tsOJz,2062-08-14,2619,102141
GzhSX,2063-03-21,8096,744832
kvryu,2091-06-03,2059,156484
ZwgUp,2030-10-01,7464,306024
NUeWz,2097-04-15,9730,758940
vKyIK,2111-04-18,6560,551040
AmWQO,2052-06-07,5173,470743
fQyRo,2070-10-07,4029,92667
hjPHN,2067-08-26,5575,105925
POqse,2038-11-06,4819,462624
EVDgI,2094-10-17,3448,331008
IPcfn,2031-03-03,9426,499578
MeMGs,2096-07-10,8960,376320
jAhpX,2100-05-23,9765,185535
uGDff,2105-03-24,4921,78736
gOkdO,2071-02-21,2299,48279
jWIre,2034-02-01,5618,275282
fHpMI,2095-07-04,2704,102752
lVMVN,2057-01-21,9311,856612
GSRWU,2033-01-27,7682,483966
idOvW,2072-03-07,4354,252532
VWqbE,2049-11-19,5472,317376
vLmKV,2120-05-31,5171,403338
aWOOV,2059-05-22,5229,193473
kRrkx,2091-07-23,9816,844176
QkEUL,2118-06-26,6499,493924
uFpQH,2051-03-04,5790,434250
rkxtL,2027-07-14,9433,198093
talwS,2061-03-31,5176,414080
UaAMB,2071-12-14,8455,388930
UAeYW,2031-01-20,5174,408746
eyUEn,2048-08-23,2773,27730
PjnUz,2096-07-08,2351,183378
ODyWO,2086-10-13,3293,171236
VHTBY,2103-10-27,2654,124738
qfuvj,2027-02-13,9591,949509
GWKlk,2050-06-17,9523,771363
uDRja,2102-10-22,9754,916876
xncbm,2082-11-14,3782,68076
QqxEp,2116-03-06,5686,307044
QrNwO,2104-09-05,7513,413215
Sahxf,2084-09-15,4285,377080
oRlni,2064-04-20,9365,421425
pWhCP,2074-10-02,6125,275625
nYIib,2072-01-07,6417,641700
lDLzU,2067-06-05,5186,363020
HSBSH,2046-06-09,6912,476928
Amagt,2066-03-22,5879,458562
eZQuo,2026-04-12,5764,553344
oUUDg,2108-01-12,9866,601826
CbeQK,2075-11-17,6231,324012
ZBfsh,2092-11-26,3291,253407
FvhES,2075-04-20,8419,530397
ldomP,2024-06-27,5317,356239
QnFtv,2086-04-12,7799,85789
eQHIq,2048-01-16,8653,86530
rhihY,2025-10-08,2911,40754
ScgLy,2083-03-08,6951,396207
TxJsD,2103-01-19,5479,454757
XgfTL,2083-05-20,3293,82325
esjbO,2046-11-24,6580,243460
puVXA,2031-06-20,9801,980100
rEUwW,2069-05-11,7719,555768
hAomW,2022-03-25,8394,839400
HtCeM,2109-08-01,8955,411930
AhDNA,2065-09-05,5574,306570
KErsa,2080-08-25,5432,277032
bfbuU,2042-05-07,3333,209979
crBFQ,2095-06-11,9756,595116
mFdLN,2096-05-06,5117,419594
CVBrm,2052-09-07,4822,96440
qDQip,2083-07-07,9467,870964
KUxkt,2049-04-27,3566,285280
qQbgw,2112-02-17,5123,30738
