StoreCode,Date,TotalSales,TotalAmount
ltiCp,2023-12-18,8745,253605
HnpRj,2093-04-27,2508,163020
OTaJQ,2112-09-28,9942,954432
ISWmm,2059-01-19,2304,182016
DahmV,2121-03-02,3861,351351
nNdzJ,2067-11-20,6859,432117
blkyR,2110-02-02,8855,876645
WOYco,2106-04-14,6495,214335
pzkIS,2099-03-06,8194,385118
qeYBQ,2057-04-08,5442,255774
voZEK,2108-09-13,2620,81220
rpnBO,2073-05-08,9771,107481
ZVuTI,2095-03-28,5315,260435
BtlKJ,2039-04-24,6830,61470
RbQBt,2049-06-30,5955,71460
mZDVM,2103-09-08,2818,92994
SaNNh,2076-03-22,9427,857857
Ksnvj,2109-02-14,4869,155808
NlpJP,2064-02-11,5187,342342
qDBKc,2057-11-10,3689,162316
ELRhJ,2030-03-31,6199,415333
mZpJm,2084-10-22,7442,535824
Myijg,2025-10-25,2696,191416
HESXi,2066-05-10,8479,432429
zmKuF,2115-01-21,2545,73805
Zhwqx,2090-09-05,8195,335995
mrMBd,2059-10-30,4060,60900
gRnNs,2079-08-24,4246,301466
AEaYi,2057-08-25,3252,110568
auACm,2066-10-10,6100,61000
uxZcL,2110-08-07,6363,534492
LLHRI,2042-06-24,3048,134112
Gfuml,2077-11-24,8454,185988
xpWFE,2111-07-01,4829,144870
hzYwn,2046-03-18,7522,67698
asrDF,2078-12-01,6023,180690
WqXEo,2069-01-24,6803,680300
UzyND,2027-07-24,4174,171134
VfSTP,2101-01-04,4321,414816
KICbe,2073-02-12,3975,298125
arcPj,2074-02-17,3029,239291
xuXJD,2044-12-04,7668,460080
LncVn,2043-12-04,5872,29360
DpLms,2091-02-24,4559,442223
ukbYT,2084-11-11,5565,50085
LUaMu,2114-04-15,3009,180540
HlQhV,2084-09-23,7353,58824
xqytA,2024-02-04,7362,633132
yRrjt,2048-05-13,3666,54990
qnaRz,2056-08-08,5235,31410
bLEdL,2091-01-15,7099,461435
nBWsX,2037-08-11,2282,109536
YEDdv,2077-03-20,9782,68474
Huqaw,2036-10-26,2289,217455
VEMDU,2063-11-02,4421,128209
ScRaF,2051-06-30,6398,281512
IkEWb,2099-03-21,6846,246456
yUAkF,2068-09-01,3393,91611
vmMwF,2086-06-23,6537,78444
CxgDi,2112-03-17,2877,247422
EiFLE,2023-06-13,8458,279114
vebAI,2109-12-12,5396,269800
hjmEW,2091-08-10,6360,566040
XwqDz,2103-02-20,6964,508372
oTQNK,2065-01-20,8117,413967
yfCFT,2085-03-24,2554,61296
sqipH,2066-07-24,7330,630380
vKHum,2049-10-24,4998,419832
GJYlu,2044-01-23,3512,108872
XsQNB,2042-06-02,8148,537768
XyNYW,2105-04-20,3576,221712
KfNPE,2119-09-25,7202,640978
zWLjt,2107-04-12,6459,64590
LBZOO,2087-11-17,3658,336536
jBUyx,2060-03-11,6954,653676
BkcIO,2064-02-06,8252,330080
npohD,2120-03-11,9119,200618
oHlSy,2047-04-02,7596,569700
ORjNJ,2115-04-12,2546,132392
nMeRc,2102-09-06,4961,486178
KPZsa,2070-02-22,9257,268453
HjFMY,2076-05-10,4440,26640
ZfISm,2089-01-24,5250,472500
xdQSe,2090-05-31,4518,293670
WZjPt,2108-07-04,2403,129762
uJKMn,2062-05-10,2389,97949
ycZWf,2026-08-28,7718,640594
jzDgS,2052-08-27,8851,743484
ThCjH,2049-06-20,2707,100159
LHQkS,2110-02-21,2100,98700
sEorK,2081-06-18,8723,375089
mlKgn,2081-06-25,5905,307060
wywHO,2073-05-11,4515,126420
YBGmN,2109-02-08,4002,80040
jBTfn,2107-11-02,2791,150714
NxHAX,2106-12-26,2966,29660
BtXrB,2106-07-15,2088,16704
SIGvq,2080-03-09,4880,117120
YUuxM,2043-12-19,4854,145620
lIxwY,2085-05-29,8852,362932
WRTEU,2088-12-25,9849,955353
aYZse,2073-03-14,6543,32715
uGymu,2076-07-09,7081,127458
bdVkY,2080-10-30,9729,194580
xxxdQ,2037-03-16,5272,110712
TEoKF,2075-12-11,4077,199773
TqvHY,2087-02-05,6251,506331
YrCmK,2098-08-21,6121,428470
AyODv,2047-02-01,4545,254520
SLGvg,2075-10-30,3919,27433
xYRIJ,2074-12-06,5672,56720
mQdRc,2037-12-24,2894,101290
PTuRg,2023-05-16,9505,237625
sBYvZ,2073-12-07,5901,354060
obwvs,2049-05-23,5358,455430
FvafL,2108-11-24,3079,230925
Lophj,2027-07-06,2684,112728
kIGjc,2039-02-19,8619,525759
hzhfC,2097-06-01,2371,26081
VcTBw,2031-03-08,2457,90909
SJmMg,2084-03-25,3509,284229
eFaAS,2061-12-09,2248,42712
GAZpr,2030-07-25,6807,490104
RzlSK,2083-03-29,5427,97686
WxaxZ,2054-09-06,8320,266240
VwQUS,2042-07-15,6101,67111
wGTkG,2034-01-23,7041,281640
xhwRj,2031-12-21,2129,21290
SJElI,2108-06-12,7583,250239
KUzqX,2078-10-28,5377,478553
