StoreCode,Date,TotalSales,TotalAmount
TUqOz,2118-06-18,3996,399600
TQhEH,2080-12-26,7964,71676
vNjvh,2111-01-22,4849,324883
nCpCR,2029-08-04,8923,303382
OisEW,2115-02-06,6017,102289
rzWpv,2050-04-04,8377,150786
raUeR,2043-11-08,8264,90904
Nmidn,2101-01-26,6012,468936
TFkna,2089-07-20,5868,533988
fwNoW,2097-03-25,5571,178272
Pfnjx,2112-06-28,8583,703806
gnIxY,2028-02-01,8391,75519
eQsqH,2036-11-09,7598,98774
ekYdJ,2074-12-25,4927,477919
UqncH,2104-04-09,4777,439484
bHvQY,2090-03-25,8540,512400
ooFMl,2066-12-01,7096,567680
BHMMR,2045-02-01,2913,186432
iNHre,2102-06-13,7635,335940
vneIJ,2087-11-17,4868,184984
LtozY,2042-03-29,2968,281960
rDduE,2038-12-10,3152,44128
yfBSp,2117-05-14,4509,279558
hlorh,2101-10-28,5090,203600
hFHEe,2093-08-13,7698,423390
ueVpT,2021-10-08,7789,264826
kARRM,2071-02-06,8879,186459
HeRgG,2079-06-16,2436,168084
KtVeF,2073-03-19,9147,420762
TYMCc,2024-01-09,2551,30612
rPlyx,2088-06-19,8174,204350
RwoJX,2085-01-13,9239,711403
RnfWE,2041-09-24,8205,147690
dLNJC,2105-01-22,6386,102176
wRVSD,2045-11-27,8080,492880
naVXO,2093-03-25,7461,484965
Vhrir,2057-10-23,5459,387589
xnqgV,2061-04-03,2586,46548
UAlSz,2073-04-03,5606,100908
soSos,2053-05-03,3243,48645
pBadJ,2092-12-09,4657,97797
DiAjh,2092-01-28,5578,55780
MGHhA,2094-01-07,2383,202555
rWKmx,2058-09-06,7549,641665
JuHHk,2042-05-30,5981,358860
gosJF,2118-01-05,9470,928060
wEXNf,2022-02-06,7251,594582
erENa,2053-05-12,8668,78012
KIYze,2083-03-09,7395,576810
ZITXO,2059-02-11,6626,99390
ukwKz,2099-08-16,2987,215064
fROpz,2038-10-12,6863,130397
SOpJC,2063-07-08,6206,477862
dEUJN,2064-01-29,3061,27549
SIymk,2091-01-05,8923,133845
dGlTK,2050-11-07,9220,912780
rKzml,2096-10-27,7675,675400
lbbAI,2052-08-16,2287,48027
DJjpR,2059-04-14,5952,589248
hejzM,2063-09-13,4573,114325
oZZEy,2040-06-01,2100,48300
HytDf,2105-03-04,4355,56615
ImKgR,2044-05-12,6628,112676
bzqhj,2052-10-22,3031,175798
JtNFm,2121-11-03,3559,224217
gIBGn,2066-12-31,5892,218004
BYHfs,2102-04-26,2071,200887
jSYfC,2047-10-08,7757,310280
XfDRz,2075-03-24,5759,103662
wuyow,2028-11-13,3960,31680
GhoWI,2092-07-09,4621,360438
LWALp,2113-09-26,5513,424501
kImZj,2103-10-27,2121,184527
xUZHW,2036-06-03,8175,809325
XHXCu,2040-09-14,4960,84320
LrRYP,2027-12-07,5440,157760
ZTCzx,2076-08-03,6986,209580
GaflA,2102-04-25,3174,298356
xXQVx,2059-02-04,3129,215901
yoPMM,2074-03-12,8486,602506
fnifp,2089-01-24,3003,183183
UBiHD,2045-11-26,2905,84245
pHkIy,2120-12-12,6457,45199
hAamr,2105-10-10,8249,329960
NGGPn,2080-06-18,6848,630016
PieYt,2045-10-16,9670,377130
BBviV,2083-12-20,5791,503817
WGIMR,2082-03-09,5538,326742
Fcoqj,2093-01-22,4449,382614
zxbcV,2083-06-23,9485,379400
aqXjv,2053-06-04,4948,291932
HwABJ,2049-08-04,3955,174020
pwxsm,2069-08-26,2766,260004
AxKjw,2023-05-13,4557,45570
KhQou,2084-01-27,3957,364044
FVLXv,2090-10-13,8541,367263
LzYQM,2104-06-09,7958,206908
eiFNn,2118-02-04,6328,303744
HTneU,2108-09-07,8941,464932
woWTU,2030-11-09,5218,52180
afDKH,2095-09-11,7907,419071
fXnQd,2110-03-09,9067,752561
nDWOq,2031-08-25,8228,600644
mgRkA,2064-03-07,6273,263466
rwALY,2120-05-14,5315,356105
bGjFI,2073-07-27,6539,52312
OjAxV,2071-09-22,3588,17940
pliSK,2056-08-16,6567,229845
dkzSF,2053-12-21,4938,355536
MuwFP,2035-10-01,8204,311752
cfFWu,2083-02-26,8870,620900
xfVbw,2042-11-18,4974,64662
xBRCe,2116-01-25,3175,88900
AiXGp,2041-08-22,9491,351167
COxZZ,2082-03-27,9642,221766
DgDLy,2073-10-14,9031,876007
yqSqM,2021-06-29,9748,877320
KuELV,2063-03-19,3592,86208
LQmGM,2026-09-05,7391,687363
gMrrU,2049-07-05,8165,89815
yYKlJ,2050-09-03,3525,74025
vlExD,2072-05-29,3710,345030
unHPa,2022-07-22,2088,87696
Ijovy,2088-01-09,8909,115817
jPInm,2090-11-18,4124,334044
gkiUJ,2097-10-23,6093,591021
cSwhe,2081-11-24,8826,132390
zKGLk,2059-04-17,5034,181224
HRRep,2105-04-27,8572,831484
cAurE,2062-04-17,2574,108108
YhtWY,2050-09-09,6856,534768
eSItw,2045-03-29,8064,88704
flkSX,2118-09-14,8357,259067
ltOdM,2073-06-04,5239,204321
iwuQa,2092-10-28,7572,507324
KcZRO,2031-07-25,6302,113436
yGEPn,2048-08-27,2356,42408
ZPCiI,2120-01-15,7647,757053
clyey,2065-12-11,2917,180854
ptuHY,2066-06-24,7460,581880
DSLiG,2100-06-04,9918,862866
tkjTV,2106-05-23,3273,157104
jpOue,2066-01-14,8736,61152
gHtBk,2036-05-14,7771,310840
HaQbW,2108-01-15,7529,594791
lPFrF,2105-07-18,3043,54774
zNqnr,2044-03-04,8402,772984
oSLEf,2070-11-17,7973,199325
XOeGK,2108-12-12,9336,336096
MkhmR,2105-04-24,8458,270656
HDFVh,2029-12-31,8824,723568
bZNrv,2091-11-21,7041,260517
qqMRa,2120-02-10,7464,44784
yuPlp,2030-05-01,4698,126846
EgDVY,2067-12-24,6259,231583
oJRnH,2042-08-12,6239,49912
Ulvwf,2107-08-30,2710,262870
Zdkte,2055-08-22,6393,51144
vuCOP,2104-12-12,5113,470396
kLAcH,2098-09-24,2429,182175
XGhbO,2074-04-01,4890,58680
XQaHJ,2021-03-18,2774,191406
xHllz,2097-01-10,5420,32520
XEmIJ,2025-01-16,9438,75504
orpMr,2085-02-06,5594,190196
jyrvB,2110-06-16,6292,371228
DiWdM,2043-05-28,9556,936488
pJbdt,2093-05-29,3190,82940
aQesR,2037-06-27,9781,185839
yaVEF,2063-07-28,3094,148512
NRoJG,2030-05-26,3947,146039
aTfZz,2083-02-24,2311,50842
oWLEE,2089-11-29,3748,138676
yutoT,2069-07-10,5669,493203
dGvdC,2073-11-30,7356,603192
AYYHE,2052-09-05,5858,492072
Pqphe,2084-02-25,5698,296296
VZEKW,2046-05-14,3628,174144
WRVNv,2093-08-27,3320,146080
iHfaD,2057-03-06,9358,327530
alDAd,2089-11-19,3425,297975
flZxQ,2063-11-30,9128,785008
NoAhW,2090-07-02,7467,709365
MRUez,2106-02-03,3658,281666
jqVSB,2084-02-13,8105,591665
aEZLq,2031-03-14,8863,62041
jFHnp,2087-09-10,9506,513324
niuao,2060-08-17,9186,385812
uxoTY,2040-06-18,6468,446292
QfxWo,2042-12-30,6602,429130
AgdDr,2106-09-12,5408,227136
zDqyD,2038-09-16,6308,328016
DQdfx,2035-09-27,8744,192368
GrqPo,2070-06-15,9056,271680
eSTsG,2106-01-09,8572,197156
oqAWv,2100-09-21,9655,907570
TbVIw,2067-08-17,4938,404916
FCIWC,2026-12-09,6681,454308
wAqsT,2107-12-12,8310,216060
UmHsj,2088-06-27,5285,95130
aOMVv,2022-02-13,9582,766560
DgKsH,2031-10-10,9930,625590
XAQvR,2021-08-25,7096,567680
VMttA,2083-03-15,9030,577920
RMmcx,2032-03-05,3332,33320
fGpJo,2105-10-21,5987,347246
gQLfK,2096-05-15,3223,167596
NwOBS,2094-05-29,3595,118635
vpVkm,2047-08-08,7830,336690
BvaxX,2054-07-15,6804,326592
WkQEr,2079-12-12,8234,395232
NEJMD,2078-09-23,7943,595725
iWElQ,2040-03-24,8196,319644
uBeRU,2094-05-29,5422,487980
IGvms,2110-09-29,3576,42912
QtidG,2063-03-08,3894,77880
QAbBt,2096-01-14,2007,102357
GlqCH,2082-04-13,5805,400545
clIpF,2067-10-20,9437,132118
hgYlA,2025-11-28,5592,424992
GXuAF,2095-09-06,9675,967500
aTYKa,2081-05-03,6306,441420
jDKYr,2026-01-26,5357,128568
HpDxV,2056-06-29,5644,316064
yKFQJ,2055-05-25,2363,139417
mYRzy,2072-04-12,5718,554646
YbrVf,2058-04-01,2785,83550
OnxjQ,2058-04-05,7808,109312
TSqRr,2063-03-21,6415,211695
NDtjR,2079-06-24,7937,285732
kPsmd,2048-03-22,3781,192831
GeMWZ,2096-05-12,3140,273180
Dgwbu,2118-08-11,5609,364585
RJOUN,2055-06-24,7001,476068
KOOGk,2055-11-15,6865,610985
etwzA,2091-07-11,3826,298428
gkJwL,2029-07-18,2609,232201
TkCEQ,2086-10-08,9814,264978
mfVba,2073-04-27,5560,200160
iVjoX,2085-11-07,5294,132350
xNjcJ,2043-02-16,8750,638750
GQUGT,2025-11-08,5521,425117
YaHYp,2087-05-14,9197,505835
XPLIp,2076-11-28,6072,503976
KhXqf,2048-01-23,7371,361179
nBQnc,2040-06-13,2426,14556
TbFwW,2076-08-10,8628,284724
kNhde,2085-12-28,9306,418770
dhFID,2024-02-10,7838,658392
EZiaQ,2119-02-13,7630,549360
sLFmF,2060-05-21,4631,240812
toqFu,2079-12-05,6827,150194
PdveO,2110-02-22,7915,316600
