StoreCode,Date,TotalSales,TotalAmount
XyNYW,2024-05-30,4298,330946
KfNPE,2062-02-16,4621,397406
zWLjt,2077-04-24,8110,64880
LBZOO,2062-03-22,2499,249900
jBUyx,2078-02-17,3000,249000
BkcIO,2095-01-06,5871,410970
npohD,2087-01-10,3004,219292
oHlSy,2069-01-28,5352,449568
ORjNJ,2112-08-28,8680,607600
nMeRc,2051-11-12,7527,52689
KPZsa,2023-08-09,8424,775008
HjFMY,2064-06-16,4327,229331
ZfISm,2061-01-22,5924,450224
xdQSe,2088-07-10,5446,255962
WZjPt,2052-04-19,7340,132120
uJKMn,2088-04-15,8258,322062
ycZWf,2063-09-08,3052,277732
jzDgS,2050-02-17,3989,370977
ThCjH,2024-04-21,2814,95676
LHQkS,2084-11-16,7239,535686
sEorK,2040-07-03,5718,554646
mlKgn,2074-05-01,6306,31530
wywHO,2064-09-09,2842,241570
YBGmN,2107-09-08,5293,127032
jBTfn,2033-09-01,6791,631563
NxHAX,2101-10-03,3477,177327
BtXrB,2111-05-03,4632,310344
SIGvq,2106-04-20,6539,444652
YUuxM,2030-12-01,4397,43970
lIxwY,2117-09-26,8232,765576
WRTEU,2085-09-30,7934,523644
aYZse,2086-07-16,3939,263913
uGymu,2068-05-03,7569,83259
bdVkY,2101-06-22,7522,541584
xxxdQ,2100-12-15,2650,119250
TEoKF,2063-12-02,7938,111132
TqvHY,2097-05-14,6318,265356
YrCmK,2072-06-21,6512,240944
AyODv,2039-01-03,8126,438804
SLGvg,2116-07-15,4886,278502
xYRIJ,2057-05-13,5771,554016
mQdRc,2069-04-07,6390,236430
PTuRg,2103-12-17,6516,241092
sBYvZ,2079-12-19,8027,248837
obwvs,2039-08-20,4415,48565
FvafL,2029-02-27,3081,154050
Lophj,2058-05-31,8561,522221
kIGjc,2080-11-03,8299,315362
hzhfC,2107-04-27,4607,216529
VcTBw,2052-10-01,8770,841920
SJmMg,2048-06-06,7105,404985
eFaAS,2076-07-06,9500,180500
GAZpr,2031-09-27,5187,165984
RzlSK,2026-05-12,2457,213759
WxaxZ,2050-07-21,5055,429675
VwQUS,2082-09-25,8388,704592
wGTkG,2063-11-08,9975,927675
xhwRj,2091-02-24,8990,413540
SJElI,2103-03-25,3870,123840
KUzqX,2100-10-28,3922,137270
aPylH,2075-10-29,6890,89570
meNtD,2026-10-15,2339,159052
pIQTk,2085-02-06,6897,675906
ExDQm,2045-04-03,8431,396257
bXRMv,2090-11-30,8501,212525
yBnce,2048-11-05,8587,360654
scuvi,2117-04-02,7155,558090
pgqEq,2040-02-15,4159,178837
ytYLT,2092-11-22,8913,374346
LDiYP,2042-04-14,7682,637606
WKkXA,2090-10-16,4153,95519
ABviR,2055-09-17,6587,494025
hJegb,2084-05-07,2911,221236
HKTiq,2085-05-14,2850,233700
OHnow,2111-12-30,9175,532150
FlrAk,2116-11-16,3286,305598
RFgpa,2106-12-08,4622,323540
saQBN,2050-01-05,8991,179820
Jkjcg,2113-10-08,2698,167276
nPQjP,2056-12-11,8600,335400
NdXau,2023-11-24,8468,643568
eNHsM,2097-06-11,6135,527610
ntjoe,2059-10-11,7475,672750
uJhPn,2065-03-13,8999,314965
AXiBL,2113-04-16,7072,91936
CqZhn,2029-09-06,3296,257088
CYcPN,2060-12-16,5452,512488
DpXrY,2028-11-25,3885,128205
JZmGM,2029-12-31,8197,557396
NAqcA,2051-03-18,4704,437472
lTPEo,2090-07-10,9607,336245
sTXYe,2053-08-11,4686,224928
gsXOr,2121-01-26,4212,231660
YRwUE,2032-05-24,6831,116127
RHAuO,2099-08-05,5211,151119
INYMj,2118-01-13,9976,239424
qNgVE,2034-03-25,6923,595378
bPUCM,2098-11-04,4136,219208
NyHOc,2112-07-20,8465,804175
pwnlB,2091-03-11,5538,66456
jcBdh,2073-03-28,7427,408485
byOjC,2064-05-29,8698,574068
AaqJK,2025-12-31,5579,407267
tzcPa,2114-12-03,4819,269864
Hkqpu,2099-06-12,7575,272700
Iizvd,2021-06-05,3655,361845
RDqil,2084-07-11,8564,565224
uHVWC,2037-05-14,9337,457513
RJhmE,2032-09-11,4431,265860
XvqqP,2108-04-07,5331,405156
xWhJf,2064-06-24,7529,316218
yGLBj,2023-12-04,2204,141056
dNYXo,2098-08-09,4659,442605
synBh,2067-06-24,6690,86970
hgXTv,2068-04-25,9025,162450
QscgK,2096-12-03,5076,172584
uDZNS,2032-05-22,7305,175320
gYdPd,2107-07-15,4571,210266
swMcN,2091-02-27,6322,271846
huOCi,2060-04-10,3837,92088
XKpkB,2117-07-11,8534,682720
IQIoQ,2074-05-22,8869,390236
Pqibt,2085-02-26,4331,181902
QLYru,2037-10-19,7702,261868
prNjp,2091-04-01,5566,361790
ywDgw,2043-12-18,6921,283761
EOuGi,2090-01-01,5983,215388
qGCvQ,2033-01-22,4791,344952
IwMFG,2023-01-30,6658,79896
RNCWl,2101-03-18,3515,80845
iufYB,2113-11-18,2159,10795
anlBU,2041-06-05,5184,419904
SPPBt,2041-06-08,4977,437976
uDaMI,2055-08-29,9807,323631
abUtW,2054-11-23,6497,383323
bceYY,2028-04-02,3307,33070
yIpfP,2096-10-08,5976,125496
iapZh,2066-09-20,6426,436968
xqxiX,2021-01-06,7454,581412
GpVwe,2028-07-19,4441,328634
TfCjo,2072-07-19,2657,207246
uSIuL,2022-10-25,7421,103894
DKhMG,2103-04-03,5943,368466
UMzIr,2074-10-22,4425,110625
JEcPe,2075-02-25,3818,45816
dHOWb,2028-01-01,2671,200325
MTtET,2105-01-21,5803,197302
cDvSm,2066-03-01,3648,18240
YqlzQ,2065-11-02,8590,51540
TIIHZ,2107-10-29,7152,286080
tQEig,2105-03-09,4688,262528
zEpHg,2112-08-04,9240,129360
EJFNk,2089-12-14,3290,296100
AvbxV,2027-08-06,8768,280576
HpTWl,2054-07-03,8474,372856
QCjmN,2095-03-14,6221,174188
tzeZO,2087-10-26,2859,171540
Kwcjp,2095-05-15,3669,286182
pcROx,2024-12-21,6523,97845
gAMtd,2108-03-16,8367,251010
VjKsx,2036-05-17,8547,102564
svunt,2087-11-23,8791,729653
YuwRT,2041-03-10,9769,478681
hPeiL,2052-05-05,8436,312132
uadTG,2117-05-07,9193,763019
CcTQy,2063-11-19,2458,154854
MfVCP,2109-07-30,8447,498373
gfSXb,2022-01-19,3893,198543
GPemI,2044-04-27,4301,296769
LohWj,2110-08-18,9459,349983
AlHDZ,2079-02-04,4718,448210
rykeP,2041-06-03,9101,809989
hAfge,2044-08-01,7442,44652
HMraQ,2089-06-02,2234,180954
eRGZG,2096-05-29,3181,302195
BzeNi,2041-09-08,5015,461380
dnagi,2028-04-12,8401,562867
JIrDE,2046-08-15,4755,213975
hYddv,2079-05-13,4560,36480
NvIxY,2103-05-03,5774,86610
geUiu,2088-01-23,5399,178167
vFTOt,2043-06-09,4336,73712
rLEAw,2087-04-28,9062,335294
jTOEa,2033-12-12,4452,111300
UufKk,2110-01-19,6990,335520
NaMdF,2038-09-09,7318,563486
vGgMR,2084-11-04,9722,388880
pqzjt,2048-10-14,8780,166820
qoWVi,2073-03-12,2735,73845
EzcZR,2043-02-02,4658,279480
XdLFb,2050-01-01,2138,121866
WqIEX,2060-02-26,6321,549927
KsXVw,2022-10-11,2959,239679
pQOhV,2048-02-16,3956,332304
sQwdy,2077-02-03,3158,249482
jaMrl,2114-06-07,2532,182304
GRjmN,2028-04-19,9670,396470
emfQE,2021-01-31,2985,80595
wRGlS,2038-12-24,3594,194076
YxXHJ,2030-01-11,4004,20020
JHBjS,2045-12-01,9744,643104
vyoFP,2054-01-13,6067,455025
cIism,2029-12-31,8062,282170
OSbey,2036-05-26,8079,670557
RLQox,2101-03-03,5066,111452
DLXXM,2056-05-17,6874,34370
oFMyv,2046-11-21,8280,430560
FMBqm,2091-04-16,9834,334356
RNPtE,2075-05-28,7350,639450
zpakt,2102-10-03,5109,383175
NLIXr,2098-07-07,4545,263610
LWokn,2107-09-13,2351,122252
mEnMN,2040-07-04,9738,905634
jikCb,2069-12-17,4603,216341
hMhBO,2071-07-16,8607,705774
iPoPi,2059-03-06,4652,241904
dqwSi,2076-01-16,6579,157896
fQpRI,2055-08-01,6324,139128
PqbsG,2060-06-26,6054,30270
DTWMq,2107-09-29,5522,149094
gwbWS,2064-11-10,7232,72320
yaSLi,2035-01-09,4241,29687
NSXnP,2064-06-17,6328,360696
btuqq,2028-01-26,3576,271776
rGKjc,2068-01-28,9940,447300
AMajW,2114-03-06,3118,243204
zmeiH,2113-03-23,2673,208494
UodQV,2058-03-11,7886,307554
kFoXg,2041-12-13,4057,150109
aVuXr,2074-05-06,6651,598590
uCgMd,2082-02-16,4855,48550
hRuRL,2036-02-28,8175,621300
tBSGm,2053-08-05,5460,229320
QJNYu,2044-07-26,8544,640800
NUyOZ,2038-12-28,6416,192480
qSebG,2112-07-10,3565,171120
HXgiL,2061-05-03,7139,578259
dziKG,2035-04-15,5460,475020
xjIiO,2060-06-30,6320,284400
rpbLk,2102-06-09,9656,521424
DZcGC,2119-10-16,6892,558252
CRFfQ,2057-07-25,8477,406896
OiMKI,2024-11-15,8306,448524
BTAjc,2027-10-05,2613,240396
XXAjT,2046-05-28,4904,205968
IsNDn,2046-08-22,7482,284316
QaUMN,2053-04-14,8770,736680
wurcK,2117-10-25,4151,153587
kpmEp,2099-07-08,2910,235710
iyUdi,2034-05-10,2902,150904
TUqOz,2088-04-28,3020,286900
TQhEH,2082-02-20,8287,389489
vNjvh,2095-07-15,5096,458640
nCpCR,2104-10-30,8429,160151
OisEW,2050-05-28,5591,262777
rzWpv,2052-10-31,4671,130788
raUeR,2040-09-21,9127,228175
Nmidn,2044-10-14,9616,76928
TFkna,2095-05-26,3611,93886
fwNoW,2109-08-15,7336,73360
Pfnjx,2084-03-01,2565,159030
gnIxY,2083-12-28,3185,105105
eQsqH,2056-04-10,6509,253851
ekYdJ,2103-07-31,4149,307026
UqncH,2063-01-11,6345,539325
bHvQY,2076-10-03,4467,388629
ooFMl,2101-01-02,7478,179472
BHMMR,2083-05-02,3166,142470
iNHre,2068-02-21,3279,140997
vneIJ,2107-11-13,6428,578520
LtozY,2021-02-25,2016,185472
rDduE,2096-01-02,7121,534075
yfBSp,2119-04-30,5217,73038
hlorh,2070-09-22,6728,181656
hFHEe,2023-10-16,9890,593400
ueVpT,2049-09-10,4137,165480
kARRM,2110-04-21,5355,58905
HeRgG,2093-08-26,9850,502350
KtVeF,2048-04-13,9741,613683
TYMCc,2023-03-17,8954,787952
rPlyx,2118-08-17,9849,659883
RwoJX,2043-06-30,5899,401132
RnfWE,2086-08-23,8337,491883
dLNJC,2115-11-18,8788,254852
wRVSD,2091-02-24,6564,157536
naVXO,2047-04-15,6847,527219
Vhrir,2073-07-09,6163,43141
xnqgV,2107-03-02,7112,135128
UAlSz,2057-08-29,9879,118548
soSos,2044-05-24,4144,74592
pBadJ,2100-01-14,3518,249778
DiAjh,2059-07-07,9066,834072
MGHhA,2058-06-20,6346,285570
rWKmx,2115-03-08,7842,54894
JuHHk,2105-07-28,8437,556842
gosJF,2100-06-04,6968,599248
wEXNf,2064-08-03,6986,34930
erENa,2096-12-14,4986,453726
KIYze,2120-03-23,3885,303030
ZITXO,2118-06-25,3953,19765
ukwKz,2058-07-12,2383,126299
fROpz,2050-07-23,8954,778998
SOpJC,2027-11-03,2167,190696
dEUJN,2080-04-27,2708,224764
SIymk,2089-03-14,6471,284724
dGlTK,2043-08-04,9972,508572
rKzml,2039-04-16,9308,409552
lbbAI,2098-02-10,3751,157542
DJjpR,2040-02-12,8409,445677
hejzM,2116-03-20,3265,84890
oZZEy,2088-03-24,9461,548738
HytDf,2055-01-11,6232,218120
ImKgR,2070-10-23,2728,51832
bzqhj,2105-10-04,3065,27585
JtNFm,2050-01-05,4166,341612
gIBGn,2050-05-07,6038,519268
BYHfs,2045-04-17,4765,385965
jSYfC,2098-10-29,8322,524286
XfDRz,2040-09-20,4752,332640
wuyow,2119-11-29,5278,459186
GhoWI,2118-03-29,9184,799008
LWALp,2078-07-27,8708,409276
kImZj,2085-02-19,5921,71052
xUZHW,2110-08-27,4094,409400
XHXCu,2093-10-11,3598,201488
LrRYP,2041-12-20,8754,402684
ZTCzx,2026-09-03,8024,593776
GaflA,2038-10-30,7902,442512
xXQVx,2094-01-02,3916,278036
yoPMM,2071-12-16,9044,99484
fnifp,2046-04-11,9466,662620
UBiHD,2059-05-31,7169,315436
pHkIy,2037-04-10,7466,507688
hAamr,2023-10-20,2415,149730
NGGPn,2039-09-06,2138,203110
PieYt,2031-07-12,5694,261924
BBviV,2038-03-03,3915,250560
WGIMR,2075-12-15,6529,130580
Fcoqj,2116-10-18,4969,59628
zxbcV,2024-07-28,3680,165600
aqXjv,2100-12-14,7468,343528
HwABJ,2049-06-09,4890,376530
pwxsm,2075-10-10,9321,531297
AxKjw,2094-03-26,7184,366384
KhQou,2047-03-07,2452,210872
FVLXv,2092-11-24,4225,185900
LzYQM,2112-05-05,2057,133705
eiFNn,2027-10-19,4366,244496
HTneU,2103-06-05,4716,179208
woWTU,2090-02-26,3104,180032
afDKH,2026-03-29,2804,44864
fXnQd,2115-01-19,4990,344310
nDWOq,2027-02-06,2080,112320
mgRkA,2090-10-29,5141,339306
rwALY,2108-08-01,4025,301875
bGjFI,2109-09-22,2126,27638
OjAxV,2056-04-20,4087,44957
pliSK,2072-01-14,4768,81056
dkzSF,2069-08-23,9299,371960
MuwFP,2053-03-20,2286,189738
cfFWu,2033-06-29,6478,278554
xfVbw,2107-12-05,7744,774400
xBRCe,2045-02-21,9634,761086
AiXGp,2040-09-07,3375,64125
COxZZ,2036-04-07,8550,299250
DgDLy,2028-05-18,8068,379196
yqSqM,2063-11-11,3458,148694
KuELV,2034-02-06,8415,378675
LQmGM,2094-06-10,8053,426809
gMrrU,2038-06-24,3635,185385
yYKlJ,2060-07-30,6773,169325
vlExD,2048-06-08,4603,368240
unHPa,2030-08-23,8975,161550
Ijovy,2074-11-30,6212,621200
jPInm,2060-04-29,7548,181152
gkiUJ,2035-08-10,6696,261144
cSwhe,2105-12-12,2631,186801
zKGLk,2101-09-23,6999,174975
HRRep,2075-03-19,8136,219672
cAurE,2089-12-27,9808,765024
YhtWY,2085-09-06,9629,346644
eSItw,2039-11-18,2032,193040
flkSX,2049-03-19,4540,249700
ltOdM,2057-10-18,3919,82299
iwuQa,2039-08-19,8667,407349
KcZRO,2031-09-05,3910,293250
yGEPn,2082-05-10,4280,175480
ZPCiI,2101-11-27,5020,135540
clyey,2110-05-31,2447,237359
ptuHY,2093-02-24,3929,43219
DSLiG,2039-01-14,9036,379512
tkjTV,2062-07-17,9901,821783
jpOue,2032-02-10,8099,437346
gHtBk,2062-04-10,7313,416841
HaQbW,2116-01-07,5478,284856
lPFrF,2091-11-06,5497,401281
zNqnr,2057-06-04,6147,110646
oSLEf,2050-08-09,6120,208080
XOeGK,2022-02-14,9947,845495
MkhmR,2091-06-25,9737,963963
HDFVh,2037-05-08,8035,441925
bZNrv,2024-11-27,4269,311637
qqMRa,2083-02-13,2966,284736
yuPlp,2039-06-08,9645,925920
EgDVY,2064-04-16,5431,461635
oJRnH,2049-10-07,5947,261668
Ulvwf,2043-06-14,6844,307980
Zdkte,2060-06-08,3507,210420
vuCOP,2059-11-09,8342,550572
kLAcH,2114-05-27,5871,410970
XGhbO,2046-09-04,3334,73348
XQaHJ,2040-08-06,4062,20310
xHllz,2031-01-28,6127,496287
XEmIJ,2103-02-22,8663,554432
orpMr,2059-10-31,6099,530613
jyrvB,2103-02-11,8159,416109
DiWdM,2032-03-08,4448,333600
pJbdt,2066-11-24,2359,82565
aQesR,2038-01-07,2051,30765
yaVEF,2106-09-07,8219,493140
NRoJG,2083-02-09,6218,391734
aTfZz,2098-01-23,3492,97776
oWLEE,2053-07-12,2758,151690
yutoT,2070-06-23,4257,136224
dGvdC,2031-03-28,9945,79560
AYYHE,2096-11-15,4146,306804
Pqphe,2116-12-13,2015,40300
VZEKW,2082-01-28,9822,206262
WRVNv,2101-11-08,2747,148338
iHfaD,2034-11-04,7653,551016
alDAd,2065-12-30,8793,422064
flZxQ,2116-01-01,3094,30940
NoAhW,2035-10-19,7417,244761
MRUez,2086-03-24,3389,305010
jqVSB,2074-03-07,5983,149575
aEZLq,2119-11-27,3881,139716
jFHnp,2085-08-06,2019,16152
niuao,2120-07-31,4235,97405
uxoTY,2097-03-15,2999,101966
QfxWo,2115-09-06,6694,475274
AgdDr,2038-04-10,8761,683358
zDqyD,2102-07-22,6458,322900
DQdfx,2063-01-10,5018,30108
GrqPo,2035-06-02,5224,428368
eSTsG,2045-08-06,9173,889781
oqAWv,2043-01-01,9898,851228
TbVIw,2095-02-12,7678,176594
FCIWC,2075-11-16,7528,158088
wAqsT,2025-02-19,9154,119002
UmHsj,2114-04-28,8885,319860
aOMVv,2023-10-25,8108,494588
DgKsH,2022-05-08,4211,374779
XAQvR,2072-06-27,4106,131392
VMttA,2075-08-27,9568,229632
RMmcx,2098-09-19,6021,541890
fGpJo,2025-05-05,8468,118552
gQLfK,2066-09-10,8657,337623
NwOBS,2068-09-09,9673,967300
vpVkm,2072-09-08,6222,622200
BvaxX,2083-02-06,7346,88152
WkQEr,2103-07-25,4355,309205
NEJMD,2054-06-24,7548,558552
iWElQ,2056-05-02,7301,328545
uBeRU,2041-11-01,9230,904540
IGvms,2109-12-05,9554,812090
QtidG,2060-01-12,2577,226776
QAbBt,2023-08-09,7135,435235
GlqCH,2047-01-07,8799,721518
clIpF,2058-09-08,5913,413910
hgYlA,2074-05-18,6253,193843
GXuAF,2058-11-07,5597,520521
aTYKa,2083-09-14,7823,156460
jDKYr,2118-02-17,6503,630791
HpDxV,2068-12-08,6916,297388
yKFQJ,2071-08-07,2473,37095
mYRzy,2025-10-01,6723,564732
YbrVf,2121-10-25,5514,44112
OnxjQ,2082-03-06,2883,46128
TSqRr,2066-10-13,2804,176652
NDtjR,2048-05-28,6717,255246
kPsmd,2055-01-30,3799,269729
GeMWZ,2070-06-05,7945,762720
Dgwbu,2067-07-08,9518,580598
RJOUN,2098-02-16,9349,757269
KOOGk,2087-10-24,4916,358868
etwzA,2051-01-30,4403,57239
gkJwL,2073-02-20,7870,181010
TkCEQ,2041-11-06,2173,21730
mfVba,2106-03-31,4499,206954
iVjoX,2117-11-16,3160,278080
xNjcJ,2107-07-18,3461,346100
GQUGT,2068-11-25,7896,639576
YaHYp,2067-03-01,8924,383732
XPLIp,2045-03-28,9348,645012
KhXqf,2033-03-09,5751,575100
nBQnc,2112-04-12,9865,315680
TbFwW,2044-10-25,9263,120419
kNhde,2025-09-11,9736,681520
dhFID,2096-08-17,7044,70440
EZiaQ,2120-06-03,4558,405662
sLFmF,2030-09-25,2431,184756
toqFu,2077-04-22,5921,384865
PdveO,2097-02-19,9927,377226
BzZTV,2105-07-29,2652,257244
khBfg,2038-04-01,3993,119790
Brbyo,2066-10-26,8683,312588
hxCJQ,2029-04-07,3749,71231
PXenY,2085-10-18,2368,215488
cwtDX,2113-07-30,6268,445028
eUPbR,2074-11-05,6986,244510
WmlnQ,2054-08-10,9441,292671
kOlaN,2043-11-21,5195,51950
yrQct,2093-06-21,8960,716800
WJdpA,2024-09-20,5001,155031
fXWVR,2095-12-10,2382,80988
NMxTB,2110-09-18,8327,66616
