StoreCode,Date,TotalSales,TotalAmount
XKpkB,2119-01-06,5381,139906
IQIoQ,2081-04-23,9840,127920
Pqibt,2056-02-09,4468,120636
QLYru,2085-05-24,3901,273070
prNjp,2107-04-09,2528,154208
ywDgw,2054-05-15,9661,492711
EOuGi,2053-07-23,3407,316851
qGCvQ,2039-11-28,6184,191704
IwMFG,2103-05-20,8499,637425
RNCWl,2050-06-10,8901,667575
iufYB,2083-01-06,7616,236096
anlBU,2108-11-18,5562,417150
SPPBt,2082-09-19,8314,349188
uDaMI,2069-07-22,4256,217056
abUtW,2045-11-06,8221,591912
bceYY,2045-04-29,7511,375550
yIpfP,2066-10-17,4849,368524
iapZh,2113-05-10,7083,488727
xqxiX,2091-08-01,6874,563668
GpVwe,2085-05-04,8357,233996
TfCjo,2054-06-26,7346,257110
uSIuL,2060-02-22,6556,649044
DKhMG,2029-12-16,3296,201056
UMzIr,2049-09-07,2803,274694
JEcPe,2030-09-25,5233,256417
dHOWb,2101-01-25,3958,142488
MTtET,2115-04-04,5954,333424
cDvSm,2050-03-07,8558,607618
YqlzQ,2042-08-23,9939,49695
TIIHZ,2023-04-25,2388,50148
tQEig,2089-09-10,2691,166842
zEpHg,2097-08-26,5330,133250
EJFNk,2046-09-06,6192,377712
AvbxV,2073-06-30,7333,139327
HpTWl,2062-05-18,4715,358340
QCjmN,2060-09-26,9596,642932
tzeZO,2046-02-28,2934,275796
Kwcjp,2057-12-20,5063,212646
pcROx,2102-05-17,6330,253200
gAMtd,2076-02-21,8641,69128
VjKsx,2109-07-27,4568,246672
svunt,2070-02-24,3245,288805
YuwRT,2068-09-01,7993,591482
hPeiL,2040-12-31,6885,344250
uadTG,2060-02-07,7444,230764
CcTQy,2043-09-27,8075,452200
MfVCP,2090-12-07,4968,332856
gfSXb,2043-03-09,4813,211772
GPemI,2111-02-10,5259,305022
LohWj,2101-08-03,9387,459963
AlHDZ,2093-05-23,5921,544732
rykeP,2050-02-05,8232,304584
hAfge,2118-06-01,7264,36320
HMraQ,2111-01-12,9312,605280
eRGZG,2112-11-02,8105,48630
BzeNi,2080-01-03,5286,79290
dnagi,2099-01-01,2824,19768
JIrDE,2033-04-09,4441,350839
hYddv,2083-01-17,9542,916032
NvIxY,2062-11-06,7240,57920
geUiu,2081-12-14,8048,539216
vFTOt,2041-03-11,7725,757050
rLEAw,2087-01-23,2318,192394
jTOEa,2094-04-23,8624,206976
UufKk,2078-02-06,6677,367235
NaMdF,2036-05-16,5782,422086
vGgMR,2053-06-17,3866,340208
pqzjt,2042-07-09,7077,445851
qoWVi,2049-06-29,9350,607750
EzcZR,2026-11-14,8107,575597
XdLFb,2066-01-27,4138,322764
WqIEX,2114-07-17,2453,220770
KsXVw,2106-10-09,2034,44748
pQOhV,2074-02-02,3964,372616
sQwdy,2106-02-18,4047,246867
jaMrl,2097-05-29,4831,333339
GRjmN,2024-09-25,9777,615951
emfQE,2053-06-22,8232,568008
wRGlS,2028-06-30,2931,208101
YxXHJ,2096-07-28,8009,320360
JHBjS,2052-11-18,7331,608473
vyoFP,2101-04-03,7837,736678
cIism,2118-12-25,4477,331298
OSbey,2102-03-09,5186,269672
RLQox,2058-08-11,9724,175032
DLXXM,2027-02-05,7587,341415
oFMyv,2068-09-24,2108,25296
FMBqm,2115-04-24,3616,220576
RNPtE,2023-05-31,7348,426184
zpakt,2073-11-21,3735,313740
NLIXr,2037-06-19,5382,527436
LWokn,2056-11-11,9132,173508
mEnMN,2078-06-16,2661,135711
jikCb,2064-10-24,5612,527528
hMhBO,2050-12-10,4082,293904
iPoPi,2032-12-12,5397,172704
dqwSi,2039-12-12,4490,242460
fQpRI,2028-02-26,7308,533484
PqbsG,2063-08-01,2572,64300
DTWMq,2034-03-13,3432,82368
gwbWS,2064-12-30,5006,425510
yaSLi,2024-09-27,6699,194271
NSXnP,2022-03-12,7479,44874
btuqq,2114-01-24,8439,160341
rGKjc,2103-04-25,8990,260710
AMajW,2046-10-23,4500,40500
zmeiH,2077-05-17,3043,267784
UodQV,2061-10-27,7541,429837
kFoXg,2038-06-05,6706,53648
aVuXr,2064-04-29,3137,15685
uCgMd,2058-10-26,7961,541348
hRuRL,2061-02-21,7606,517208
tBSGm,2095-04-14,7253,116048
QJNYu,2047-11-26,5621,472164
NUyOZ,2089-05-05,7993,527538
qSebG,2086-01-08,3788,132580
HXgiL,2091-05-31,6598,204538
dziKG,2068-04-28,7160,307880
xjIiO,2081-10-18,5678,278222
rpbLk,2066-06-19,7098,411684
DZcGC,2115-07-30,5659,243337
CRFfQ,2118-03-14,3457,76054
OiMKI,2036-09-18,9473,805205
BTAjc,2075-01-12,8217,739530
XXAjT,2065-11-26,4593,41337
IsNDn,2082-01-19,4974,407868
QaUMN,2076-02-22,3936,137760
wurcK,2025-06-04,4630,273170
kpmEp,2118-02-06,2753,112873
iyUdi,2064-12-14,7268,94484
TUqOz,2041-12-06,6698,468860
TQhEH,2021-10-04,5486,213954
vNjvh,2078-11-17,8675,112775
nCpCR,2119-09-09,6161,431270
OisEW,2037-11-01,2235,96105
rzWpv,2065-04-17,6836,355472
raUeR,2070-05-31,4148,273768
Nmidn,2029-03-03,8456,329784
TFkna,2054-07-09,3451,227766
fwNoW,2078-12-03,2339,74848
Pfnjx,2024-01-02,5291,89947
gnIxY,2110-10-14,7164,50148
eQsqH,2075-11-01,9260,277800
ekYdJ,2119-12-28,9463,709725
UqncH,2027-07-06,4932,394560
bHvQY,2099-06-29,3573,246537
ooFMl,2037-09-06,8828,52968
BHMMR,2073-09-25,3621,264333
iNHre,2113-09-18,2943,238383
vneIJ,2073-08-26,2636,213516
LtozY,2038-05-09,7563,332772
rDduE,2059-12-16,4046,68782
yfBSp,2080-03-15,3263,71786
hlorh,2096-04-29,2612,127988
hFHEe,2048-08-19,5193,280422
ueVpT,2097-09-12,6426,192780
kARRM,2116-12-03,4960,421600
HeRgG,2103-08-17,3133,18798
KtVeF,2118-08-12,5571,534816
TYMCc,2076-01-08,6954,292068
rPlyx,2043-11-22,9745,321585
RwoJX,2053-05-14,6636,265440
RnfWE,2050-11-10,9823,333982
dLNJC,2052-05-13,9319,149104
wRVSD,2058-03-14,3174,266616
naVXO,2091-11-27,2209,216482
Vhrir,2034-01-04,5597,436566
xnqgV,2093-04-18,3090,293550
UAlSz,2024-12-15,7182,502740
soSos,2024-12-04,3910,78200
pBadJ,2050-11-25,9148,45740
DiAjh,2039-05-20,9394,544852
MGHhA,2031-08-30,8944,169936
rWKmx,2048-01-03,6704,187712
JuHHk,2067-07-02,5812,499832
gosJF,2028-12-12,6288,333264
wEXNf,2064-01-24,5174,93132
erENa,2041-12-29,9114,692664
KIYze,2024-02-03,2840,82360
ZITXO,2116-06-02,3490,171010
ukwKz,2067-01-13,5742,103356
fROpz,2054-06-02,8820,626220
SOpJC,2109-03-20,7494,502098
dEUJN,2040-08-24,5033,458003
SIymk,2073-06-18,8722,409934
dGlTK,2034-01-06,4244,157028
rKzml,2044-08-01,7134,64206
lbbAI,2115-09-27,6423,57807
DJjpR,2028-02-20,9327,634236
hejzM,2064-07-08,9300,781200
oZZEy,2036-12-07,3066,257544
HytDf,2099-08-25,2435,97400
ImKgR,2090-12-26,6615,158760
bzqhj,2023-05-17,6338,361266
JtNFm,2051-09-10,7426,646062
gIBGn,2033-05-09,8852,362932
BYHfs,2025-05-29,9649,771920
jSYfC,2104-01-22,3012,195780
XfDRz,2068-03-27,5727,481068
wuyow,2057-01-09,9200,616400
GhoWI,2100-07-07,8469,779148
LWALp,2063-08-26,4781,463757
kImZj,2088-10-23,8760,402960
xUZHW,2053-06-12,4104,270864
XHXCu,2046-10-14,4671,107433
LrRYP,2119-01-18,4835,328780
ZTCzx,2097-04-03,3104,161408
GaflA,2049-10-23,6709,60381
xXQVx,2118-06-26,6396,441324
yoPMM,2047-11-08,7396,281048
fnifp,2076-08-04,7560,279720
UBiHD,2104-02-05,2345,58625
pHkIy,2088-10-21,2730,73710
hAamr,2028-07-20,5720,474760
NGGPn,2109-04-19,9870,681030
PieYt,2064-05-22,4848,126048
BBviV,2031-12-28,6115,385245
WGIMR,2118-04-24,3400,139400
Fcoqj,2032-05-19,9724,573716
zxbcV,2036-04-17,7224,375648
aqXjv,2092-04-21,4750,418000
HwABJ,2074-09-04,4476,161136
pwxsm,2108-02-24,5584,379712
AxKjw,2084-10-05,8321,782174
KhQou,2024-10-12,9638,318054
FVLXv,2116-04-13,3094,179452
LzYQM,2049-06-22,6422,475228
eiFNn,2048-01-03,9138,657936
HTneU,2109-08-30,9105,628245
woWTU,2073-01-25,8721,156978
afDKH,2048-03-05,7378,243474
fXnQd,2051-08-22,4672,341056
nDWOq,2111-07-04,9629,914755
mgRkA,2037-06-16,7932,499716
rwALY,2061-10-31,6246,374760
bGjFI,2033-12-10,8229,255099
OjAxV,2117-01-19,2110,21100
pliSK,2111-04-11,9629,202209
dkzSF,2100-01-11,6851,89063
MuwFP,2081-08-22,4910,387890
cfFWu,2056-09-07,4410,180810
xfVbw,2121-11-17,6405,121695
xBRCe,2087-10-13,3185,41405
AiXGp,2039-06-04,4869,233712
COxZZ,2103-12-12,7425,207900
DgDLy,2108-03-31,4173,413127
yqSqM,2096-10-19,9755,97550
KuELV,2120-04-28,3690,103320
LQmGM,2072-07-02,6925,270075
gMrrU,2099-11-02,6403,121657
yYKlJ,2043-09-06,6989,209670
vlExD,2091-11-03,7693,376957
unHPa,2023-02-24,9446,491192
Ijovy,2062-01-01,5437,135925
jPInm,2116-05-31,7030,400710
gkiUJ,2047-07-21,9934,973532
cSwhe,2035-09-29,9234,831060
zKGLk,2088-06-30,2980,259260
HRRep,2064-11-02,7152,121584
cAurE,2093-11-21,8313,415650
YhtWY,2023-04-01,4795,129465
eSItw,2034-07-02,4832,251264
flkSX,2111-05-01,6975,111600
ltOdM,2097-05-07,2672,18704
iwuQa,2044-09-20,3981,119430
KcZRO,2114-07-24,2681,174265
yGEPn,2101-03-24,6776,487872
ZPCiI,2085-09-11,6221,124420
clyey,2032-01-16,2153,157169
ptuHY,2093-09-16,4287,64305
DSLiG,2080-05-07,4975,69650
tkjTV,2093-09-24,3957,75183
jpOue,2078-05-07,4246,280236
gHtBk,2114-10-31,3526,52890
HaQbW,2097-07-26,9889,197780
lPFrF,2050-06-15,8055,370530
zNqnr,2071-12-23,3664,161216
oSLEf,2077-04-04,2445,14670
XOeGK,2062-12-25,4366,21830
MkhmR,2109-08-20,6507,39042
HDFVh,2092-08-09,6649,651602
bZNrv,2107-07-05,3835,145730
qqMRa,2050-03-13,6885,302940
yuPlp,2098-05-07,5106,229770
EgDVY,2079-02-18,5754,483336
oJRnH,2079-04-21,5439,402486
Ulvwf,2055-09-30,2018,193728
Zdkte,2045-09-04,7161,64449
