StoreCode,Date,TotalSales,TotalAmount
iVjoX,2064-12-26,2437,199834
xNjcJ,2048-08-30,3572,182172
GQUGT,2035-07-12,3495,157275
YaHYp,2051-11-06,7887,591525
XPLIp,2114-05-08,9544,715800
KhXqf,2062-01-20,5223,198474
nBQnc,2072-02-08,2660,21280
TbFwW,2023-02-25,8379,377055
kNhde,2034-02-20,8620,301700
dhFID,2074-12-15,2546,33098
EZiaQ,2025-01-07,2818,76086
sLFmF,2070-10-12,3872,379456
toqFu,2095-09-03,2483,171327
PdveO,2120-07-28,3368,53888
BzZTV,2039-08-21,2396,11980
khBfg,2060-10-21,2754,179010
Brbyo,2095-03-13,5575,462725
hxCJQ,2094-02-13,7802,351090
PXenY,2022-07-18,3664,172208
cwtDX,2023-10-27,5651,356013
eUPbR,2103-02-14,7261,653490
WmlnQ,2117-05-30,3030,160590
kOlaN,2039-01-08,8728,357848
yrQct,2093-04-21,4120,65920
WJdpA,2089-01-16,6975,272025
fXWVR,2021-03-11,5149,257450
NMxTB,2030-10-31,6649,644953
pUtri,2054-06-05,3193,60667
wnZIE,2103-03-18,4796,100716
TgYFa,2108-08-23,8210,615750
aNprq,2056-10-17,4774,315084
FLcJk,2077-12-07,2599,77970
DsvRZ,2036-04-01,9072,254016
MUHIO,2027-12-24,2237,214752
PnQku,2072-02-23,5833,367479
auapI,2116-01-23,9258,222192
OgydP,2036-05-21,6848,472512
zFXxM,2045-06-18,6770,318190
zQzLp,2069-09-29,3792,189600
FIAJK,2088-10-01,6666,173316
fhhcY,2042-02-15,6449,503022
zghcv,2029-03-10,5328,138528
KIJls,2088-10-15,8191,106483
wdpvP,2101-01-15,4475,286400
fFXEw,2112-08-08,4024,120720
qYLhG,2035-06-23,2160,114480
VuEHV,2039-03-07,6572,361460
GlgRx,2034-01-18,3129,290997
nvdSW,2119-04-10,3583,268725
kOoCc,2054-07-16,4128,107328
UbVdI,2032-12-24,7998,663834
NssPe,2057-09-07,7799,257367
xFuoR,2054-07-12,8580,720720
DTMgX,2108-01-15,4631,379742
mlJlb,2026-03-29,5174,315614
ymBoG,2044-03-28,9026,288832
IaTIL,2081-07-20,6308,126160
RDRbk,2084-08-21,8951,546011
PEdzJ,2051-05-10,2515,213775
uvYKG,2070-12-17,4862,223652
kaKpY,2091-12-22,6784,583424
SeXAD,2113-02-25,6989,398373
QMmbL,2084-12-10,5866,404754
AGZKo,2031-03-07,9439,358682
TScRb,2086-12-04,7287,728700
KGAMJ,2039-09-05,9972,628236
JViUc,2081-02-20,2574,169884
KAhnw,2044-06-10,9601,115212
xhPHG,2077-12-22,9374,440578
ZSErb,2060-09-14,5486,224926
PuWMA,2047-10-18,6396,153504
IXpTk,2086-06-12,9737,243425
soqBT,2079-04-24,6066,115254
UYTSr,2063-03-04,3647,65646
cfLcc,2091-12-08,6565,144430
LCmQP,2121-12-31,8868,656232
zQebo,2100-06-08,4190,289110
hWvFA,2043-06-25,7773,691797
tqpRp,2067-06-11,4865,277305
hUecU,2087-02-21,3371,330358
wyZhm,2077-12-11,9927,883503
EOVmQ,2041-11-30,7214,468910
wdJWS,2032-11-29,8707,165433
vVlLg,2074-02-06,8725,349000
dvYIP,2023-02-03,2210,216580
EYsXj,2036-09-11,3212,186296
IJRUx,2026-01-31,7108,241672
BQvxj,2090-03-20,2819,163502
MZeaV,2116-08-05,2524,128724
GdwjX,2106-11-04,6651,53208
XzDRI,2032-12-05,6628,139188
SfoCb,2051-08-18,4464,22320
XHZpl,2055-05-24,7534,678060
qhGWw,2072-10-10,2237,55925
EyAMJ,2034-06-24,6586,586154
cOkai,2099-12-27,6237,68607
ErNKN,2112-06-29,4664,209880
LUZXk,2095-05-27,7475,553150
LCbTC,2038-07-18,5091,392007
aFBqj,2080-01-26,9048,117624
LgLtU,2063-04-25,6985,565785
SVJuK,2030-09-17,4856,364200
VgqlC,2110-10-29,8334,550044
lNIwZ,2032-01-12,7578,727488
nrDwj,2076-02-16,5890,106020
mTYLg,2096-02-26,5051,500049
kZqaY,2070-12-08,7862,47172
biUrp,2084-01-20,7625,305000
dySwt,2119-09-14,5952,476160
nXTSo,2079-09-04,4345,238975
NYJYP,2060-09-17,7250,319000
TdqRz,2043-03-03,5246,173118
DLuNM,2111-12-14,2861,251768
iOdxH,2078-12-24,9872,868736
gKrAl,2076-08-23,6800,299200
qjOML,2038-01-07,6380,593340
vzFzF,2051-09-17,9848,265896
IedHV,2038-07-02,7215,50505
eZrvP,2058-07-23,7084,396704
iflfM,2050-11-23,3798,132930
ylIMC,2094-06-09,6844,670712
VMeqN,2091-03-01,4734,132552
AwOZr,2049-11-17,3466,228756
SiIRG,2067-11-05,5451,403374
KMQJh,2048-03-08,3959,102934
ZkYJi,2047-12-31,4928,162624
QivYi,2055-12-08,6907,594002
jdRdI,2031-12-16,8765,736260
dlRPu,2091-10-17,9295,566995
AEzua,2031-07-17,7736,286232
udeoO,2041-01-05,4182,158916
tIbkH,2070-10-18,5988,173652
jnckU,2088-05-01,2369,16583
UqKHU,2025-06-17,5445,43560
fvvzF,2117-05-08,3311,254947
ubBvJ,2077-07-17,4358,169962
jcBKP,2056-08-10,8424,277992
MZufH,2088-08-27,9837,954189
leBWA,2035-02-06,5975,394350
FZkIh,2102-03-20,8338,333520
QcxGX,2038-05-21,3042,209898
OYDFS,2052-09-08,6621,423744
CWpDO,2068-05-19,3658,314588
yMpVe,2102-12-27,9924,585516
NHPBK,2101-05-03,8615,447980
BTfXS,2082-12-29,5090,142520
GYwgd,2109-06-30,5126,92268
SJHSM,2051-07-19,4924,428388
eaOwZ,2089-01-01,6112,73344
GegCn,2090-10-05,9646,877786
CVdHm,2081-11-12,9819,677511
piDSU,2058-11-16,9742,847554
uHFdq,2121-11-11,8553,136848
VBvsZ,2105-01-25,9765,48825
OaonV,2081-12-24,3905,175725
WxCuC,2104-06-05,4250,259250
lrdmQ,2074-06-20,4565,419980
XDBOn,2072-10-25,2348,143228
zKiCg,2115-05-24,3877,271390
GhWjC,2050-12-01,7163,680485
rLgcW,2046-01-12,6494,90916
Kmhev,2030-07-10,4798,278284
JMnTL,2039-09-16,3085,305415
tygbv,2101-08-12,2399,14394
KSaTN,2094-03-06,7777,396627
kYhLY,2087-01-11,7049,613263
IQpeV,2061-09-28,5689,438053
SSGhM,2057-07-07,3667,84341
qMQqC,2025-02-15,5734,504592
iaKlv,2120-08-28,5627,320739
uTDfX,2031-09-28,6406,589352
EywWq,2112-02-05,5377,182818
YsTui,2045-10-20,7035,386925
KNCJS,2068-08-03,9868,986800
WuKsx,2103-06-14,4049,174107
ANVEy,2068-07-04,9027,505512
UWaYX,2036-05-08,2787,172794
ssYLB,2031-08-07,2743,104234
setOB,2088-07-15,7466,447960
hsrSA,2061-05-02,6123,202059
kqluk,2110-03-08,5751,293301
JYZuR,2022-12-17,5908,336756
STRTS,2109-05-15,3257,302901
qTePA,2109-04-14,5422,108440
mSMBw,2091-01-26,6433,636867
dDwYL,2025-03-24,6413,404019
Xgsru,2081-11-23,8024,120360
ZetEh,2035-09-16,2342,131152
vlvxB,2087-07-27,6906,587010
PGFlN,2090-10-02,9648,376272
hwJkd,2075-11-03,9150,475800
jtVyk,2036-08-28,4568,452232
rbgKb,2048-06-18,5999,365939
DUdIG,2087-02-12,6707,301815
GYZVK,2097-04-15,4045,44495
QliAf,2021-09-29,3827,65059
NlLfn,2063-11-18,6376,146648
tmKjH,2077-05-04,7708,601224
kqimz,2110-06-05,8150,554200
slAfl,2052-09-24,2486,218768
Vahai,2090-12-08,9656,280024
tXPLn,2032-04-12,7724,679712
ePGqv,2044-08-06,9960,966120
zCCRP,2070-01-27,2579,85107
hMOUE,2085-09-20,7383,376533
ntrCa,2036-09-20,4173,225342
GmWQr,2103-12-07,7808,320128
egwMA,2068-11-13,9772,967428
HaEgD,2045-08-05,2415,74865
xdCJc,2104-06-17,4834,430226
okJyN,2068-09-16,7048,359448
ThPsv,2087-06-08,3978,214812
VWPwm,2081-06-19,3199,294308
UdIGN,2046-01-31,3520,327360
rHBoM,2108-01-29,2627,197025
AjNQi,2102-07-02,9830,481670
nHGfU,2114-03-23,9626,375414
vwXuA,2058-09-29,8192,614400
ZJRDH,2033-08-19,2155,105595
KNnBR,2079-06-19,6444,45108
JubAv,2063-05-31,5370,461820
MJXcE,2033-10-26,5074,492178
lzuFZ,2083-09-17,7068,303924
NbkzT,2084-08-08,6740,128060
dbLLF,2053-11-05,5317,499798
CGXWX,2074-01-31,8560,325280
Lnbox,2105-06-17,4739,412293
OOCWw,2099-11-12,2454,105522
oJjpd,2079-02-05,5626,545722
gEHsH,2069-05-28,8718,732312
wzYak,2035-10-26,3140,135020
zgXpN,2057-10-10,2128,97888
oyfDZ,2117-09-21,8825,767775
OKaQl,2109-11-17,6686,227324
rNDTc,2101-06-07,7141,614126
vZRdZ,2048-08-03,2550,71400
PEvtn,2088-01-25,9559,238975
sYwQV,2022-05-18,8679,729036
KBwCt,2107-09-16,2468,227056
mPuGW,2090-08-18,9633,288990
yTBDy,2047-08-02,4808,480800
CueVE,2040-01-20,7168,645120
qkxue,2117-01-30,2081,197695
LYhDl,2029-03-09,9019,342722
gndlW,2030-05-07,2539,96482
Lmlko,2091-03-26,2332,121264
JWBfD,2110-04-07,9114,164052
bIJKs,2098-06-27,5041,458731
wqsBh,2059-06-26,2797,148241
UcLrz,2070-08-04,8258,470706
QOSbc,2032-02-20,6896,586160
sMqHg,2090-11-29,6987,48909
ehiBf,2077-01-09,3783,196716
ddZJd,2060-01-12,7968,748992
CrzOh,2063-02-21,2075,41500
RDaEM,2028-11-08,3499,101471
djmvH,2095-10-25,9500,807500
ndGUZ,2104-04-16,6444,476856
vOfCn,2120-11-29,3349,30141
BTaZB,2058-04-06,9972,927396
Bxwxe,2075-10-13,3646,72920
aaCPZ,2070-07-07,6894,530838
BlIdp,2050-06-29,7413,348411
VBYtQ,2037-10-17,4646,232300
ZpOOw,2101-03-20,6318,448578
fRyHQ,2058-02-20,5914,479034
ttEre,2027-10-14,4760,71400
XfzNT,2040-02-12,2547,168102
KFoSd,2042-01-09,4112,411200
WTDQv,2081-12-25,4668,23340
MkNMD,2112-03-13,8177,179894
KBamU,2085-06-24,9341,205502
