StoreCode,Date,TotalSales,TotalAmount
xutyH,2094-06-20,2163,140595
yJMiJ,2068-02-19,6289,421363
NDifr,2044-07-27,7719,200694
RLjJn,2029-02-05,5838,251034
ufPuW,2068-01-17,2080,31200
SLgwX,2047-07-10,7085,325910
NAEvs,2051-04-15,3957,201807
eABiL,2052-08-25,3940,342780
fQuLm,2088-03-21,3803,91272
ldnYd,2084-02-12,6324,259284
ltiCp,2111-06-17,2533,222904
HnpRj,2093-05-22,7388,635368
OTaJQ,2121-12-13,6359,311591
ISWmm,2028-07-26,4857,174852
DahmV,2117-01-24,5107,173638
nNdzJ,2061-01-17,6414,500292
blkyR,2091-08-21,6542,327100
WOYco,2043-11-26,5653,384404
pzkIS,2062-04-10,5999,323946
qeYBQ,2085-07-12,5551,216489
voZEK,2104-12-18,3365,188440
rpnBO,2052-05-02,6372,152928
ZVuTI,2062-07-15,6472,304184
BtlKJ,2037-02-04,5417,498364
RbQBt,2086-09-03,9658,260766
mZDVM,2071-12-19,9794,430936
SaNNh,2022-04-18,5749,367936
Ksnvj,2052-09-13,2193,151317
NlpJP,2052-03-30,9759,751443
qDBKc,2082-08-17,6869,631948
ELRhJ,2043-07-17,7203,165669
mZpJm,2066-02-16,2341,49161
Myijg,2056-01-25,2590,59570
HESXi,2053-09-02,2240,103040
zmKuF,2062-01-09,3918,344784
Zhwqx,2045-03-11,9540,171720
mrMBd,2073-12-06,2002,82082
gRnNs,2028-03-13,9146,100606
AEaYi,2059-08-16,9765,117180
auACm,2085-02-04,2826,271296
uxZcL,2067-07-12,4295,193275
LLHRI,2064-04-15,6194,346864
Gfuml,2111-06-09,8229,148122
xpWFE,2070-05-13,6595,567170
hzYwn,2033-10-15,4269,414093
asrDF,2105-02-25,7749,387450
WqXEo,2071-06-18,7432,163504
UzyND,2035-08-19,8880,728160
VfSTP,2086-06-22,2286,196596
KICbe,2062-09-28,7790,537510
arcPj,2091-07-06,6918,262884
xuXJD,2104-01-15,2896,112944
LncVn,2109-12-02,8073,613548
DpLms,2096-01-26,5880,564480
ukbYT,2088-06-10,4670,294210
LUaMu,2078-07-23,7785,560520
HlQhV,2029-09-08,5994,107892
xqytA,2033-07-10,5380,37660
yRrjt,2091-06-09,6614,66140
qnaRz,2059-08-09,5492,373456
bLEdL,2112-06-15,5033,422772
nBWsX,2089-09-24,2061,138087
YEDdv,2082-02-08,6754,587598
Huqaw,2058-02-26,9003,270090
VEMDU,2104-12-26,6524,339248
ScRaF,2080-09-07,7272,43632
IkEWb,2027-03-18,6509,325450
yUAkF,2092-02-10,4603,460300
vmMwF,2084-01-01,2307,152262
CxgDi,2065-12-13,7340,682620
EiFLE,2081-01-31,7361,647768
vebAI,2077-05-10,5613,482718
hjmEW,2031-08-20,9369,449712
XwqDz,2038-09-10,2810,210750
oTQNK,2110-11-29,7480,733040
yfCFT,2086-02-04,2239,150013
sqipH,2055-04-24,4009,240540
vKHum,2068-05-08,7352,499936
GJYlu,2097-08-06,9579,431055
XsQNB,2035-04-10,6722,208382
XyNYW,2075-07-05,3573,103617
KfNPE,2096-03-02,2538,48222
zWLjt,2064-04-06,7606,136908
LBZOO,2046-11-24,4263,349566
jBUyx,2054-04-13,5308,42464
BkcIO,2031-05-12,9297,251019
npohD,2108-08-04,2218,79848
oHlSy,2081-06-04,2731,234866
ORjNJ,2040-08-16,8712,69696
nMeRc,2026-10-26,2848,216448
KPZsa,2032-06-14,2499,192423
HjFMY,2049-08-13,8873,141968
ZfISm,2054-10-07,4172,279524
xdQSe,2069-08-02,2341,46820
WZjPt,2097-05-11,9906,534924
uJKMn,2066-08-01,6165,209610
ycZWf,2028-12-31,6536,424840
jzDgS,2049-01-14,8247,222669
ThCjH,2098-03-27,8490,551850
LHQkS,2053-09-13,6910,525160
sEorK,2081-01-09,5212,349204
mlKgn,2037-05-05,3676,341868
wywHO,2120-11-19,8301,489759
YBGmN,2065-06-28,5139,493344
jBTfn,2107-07-07,4310,25860
NxHAX,2091-03-25,4234,262508
BtXrB,2076-11-02,9358,804788
SIGvq,2098-08-22,2360,115640
YUuxM,2068-04-29,9184,734720
lIxwY,2048-12-22,3194,156506
WRTEU,2043-03-10,3841,34569
aYZse,2048-11-13,9586,249236
uGymu,2061-06-19,5360,391280
bdVkY,2110-05-09,8380,108940
xxxdQ,2119-09-15,7897,734421
TEoKF,2114-07-30,5388,317892
TqvHY,2091-03-05,5862,574476
YrCmK,2045-05-22,3772,45264
AyODv,2081-10-13,8893,791477
SLGvg,2079-06-11,3422,160834
xYRIJ,2059-03-06,7126,434686
mQdRc,2104-11-26,2351,155166
PTuRg,2083-08-15,3626,116032
sBYvZ,2027-09-27,2592,152928
obwvs,2066-12-05,8346,667680
FvafL,2100-12-16,6198,322296
Lophj,2110-03-07,2421,41157
kIGjc,2042-07-16,7579,60632
hzhfC,2023-07-15,3867,154680
VcTBw,2091-04-27,3544,155936
SJmMg,2118-02-23,8018,649458
eFaAS,2111-12-23,8529,622617
GAZpr,2114-09-20,8410,294350
RzlSK,2071-10-29,4927,123175
WxaxZ,2090-01-06,7921,277235
VwQUS,2092-05-14,6274,56466
wGTkG,2034-10-20,5970,220890
xhwRj,2089-10-13,8877,603636
SJElI,2077-09-29,3999,79980
KUzqX,2080-08-01,5373,327753
aPylH,2037-12-30,7550,400150
meNtD,2121-03-13,4213,303336
pIQTk,2041-11-18,8091,623007
ExDQm,2049-11-18,8604,404388
bXRMv,2060-08-07,3117,77925
yBnce,2102-11-20,4653,172161
scuvi,2060-05-11,8932,839608
pgqEq,2117-02-18,3296,135136
ytYLT,2079-11-07,6665,633175
LDiYP,2077-01-04,5301,212040
WKkXA,2032-08-31,4010,200500
ABviR,2068-07-26,8146,309548
hJegb,2061-05-26,4371,113646
HKTiq,2024-07-31,5311,175263
OHnow,2026-12-23,6740,397660
FlrAk,2119-12-11,8720,706320
RFgpa,2084-12-22,2402,91276
saQBN,2078-09-16,7227,383031
Jkjcg,2087-01-28,8941,777867
nPQjP,2034-06-05,9568,392288
NdXau,2078-02-02,5765,57650
eNHsM,2046-05-28,9375,84375
ntjoe,2080-06-11,3021,99693
uJhPn,2062-04-02,9308,139620
AXiBL,2077-04-16,8039,176858
CqZhn,2067-04-02,2167,151690
CYcPN,2082-08-18,4019,317501
DpXrY,2032-08-06,3418,270022
JZmGM,2090-03-25,6981,286221
NAqcA,2046-04-05,2390,219880
lTPEo,2053-10-10,4024,289728
