StoreCode,Date,TotalSales,TotalAmount
iHfaD,2056-12-16,2656,154048
alDAd,2082-07-11,2427,94653
flZxQ,2027-12-22,2207,86073
NoAhW,2059-01-18,4693,225264
MRUez,2024-08-06,6155,123100
jqVSB,2051-08-07,7177,617222
aEZLq,2023-08-14,5054,25270
jFHnp,2037-01-13,4718,240618
niuao,2089-11-30,5517,93789
uxoTY,2068-09-21,9183,192843
QfxWo,2104-07-01,9093,809277
AgdDr,2104-01-17,8262,702270
zDqyD,2086-02-16,9183,440784
DQdfx,2022-08-14,3124,259292
GrqPo,2034-10-08,4659,442605
eSTsG,2064-01-14,8902,854592
oqAWv,2040-11-27,9138,356382
TbVIw,2057-04-24,7665,697515
FCIWC,2095-02-15,6958,361816
wAqsT,2076-12-07,2598,129900
UmHsj,2110-05-15,5675,221325
aOMVv,2087-01-21,4504,126112
DgKsH,2036-11-21,6311,239818
XAQvR,2064-11-12,4204,113508
VMttA,2065-08-04,6629,112693
RMmcx,2026-06-02,8672,641728
fGpJo,2066-04-21,2409,21681
gQLfK,2066-03-18,8095,526175
NwOBS,2031-08-21,4045,396410
vpVkm,2038-06-01,2789,203597
BvaxX,2046-09-05,8508,170160
WkQEr,2117-07-24,6595,197850
NEJMD,2087-09-22,9392,300544
iWElQ,2077-05-04,8183,130928
uBeRU,2085-03-12,2528,245216
IGvms,2058-02-14,5132,236072
QtidG,2030-07-07,6932,436716
QAbBt,2031-09-11,3453,334941
GlqCH,2093-12-16,7290,225990
clIpF,2060-04-28,4242,59388
hgYlA,2053-12-09,4983,169422
GXuAF,2087-12-23,8453,76077
aTYKa,2026-01-07,8019,585387
jDKYr,2104-02-22,9731,924445
HpDxV,2087-10-09,6128,128688
yKFQJ,2022-06-25,2859,128655
mYRzy,2091-11-13,6020,144480
YbrVf,2106-09-06,6868,556308
OnxjQ,2036-10-02,6997,468799
TSqRr,2063-04-03,6798,149556
NDtjR,2074-08-24,3181,162231
kPsmd,2092-06-18,3327,123099
GeMWZ,2092-03-02,3992,363272
Dgwbu,2067-12-12,8183,130928
RJOUN,2102-02-05,4690,267330
KOOGk,2022-03-24,8387,570316
etwzA,2086-08-01,2371,170712
gkJwL,2075-11-17,7253,631011
TkCEQ,2048-03-10,5560,50040
mfVba,2041-08-22,8350,325650
iVjoX,2041-03-30,3438,264726
xNjcJ,2043-09-18,2952,180072
GQUGT,2029-11-18,6066,175914
YaHYp,2066-02-24,8351,501060
XPLIp,2109-04-15,4922,236256
KhXqf,2077-07-08,6468,569184
nBQnc,2037-02-18,4147,20735
TbFwW,2087-08-12,5968,89520
kNhde,2072-02-06,6850,637050
dhFID,2071-12-23,6228,93420
EZiaQ,2087-10-16,6524,508872
sLFmF,2094-10-25,6119,195808
toqFu,2106-08-20,3962,202062
PdveO,2047-04-22,3040,294880
BzZTV,2108-01-17,9598,950202
khBfg,2033-10-17,2429,157885
Brbyo,2048-06-02,9804,529416
hxCJQ,2021-12-30,9958,298740
PXenY,2079-06-08,8297,265504
cwtDX,2068-10-05,8738,594184
eUPbR,2070-07-20,4319,77742
WmlnQ,2114-03-02,4605,280905
kOlaN,2072-04-10,4887,278559
yrQct,2094-01-09,2881,227599
WJdpA,2069-01-04,3419,116246
fXWVR,2069-12-03,7911,783189
NMxTB,2047-10-11,4300,141900
pUtri,2030-07-15,8193,147474
wnZIE,2044-08-20,9091,90910
TgYFa,2090-01-23,7448,156408
aNprq,2056-01-04,9688,67816
FLcJk,2109-06-01,3094,278460
DsvRZ,2059-06-13,3247,272748
MUHIO,2037-08-19,5807,348420
PnQku,2087-06-11,8083,105079
auapI,2059-09-20,2891,83839
OgydP,2063-11-18,7040,654720
zFXxM,2096-10-05,3447,99963
zQzLp,2095-11-21,3661,252609
FIAJK,2027-07-14,6985,474980
fhhcY,2075-04-28,8774,403604
zghcv,2021-01-14,6103,140369
KIJls,2101-04-13,5146,267592
wdpvP,2034-12-26,7808,218624
fFXEw,2108-04-03,8006,416312
qYLhG,2032-02-06,5816,284984
VuEHV,2034-04-04,9779,792099
GlgRx,2071-12-24,8461,397667
nvdSW,2028-06-21,7744,487872
kOoCc,2057-03-10,9254,842114
UbVdI,2083-01-19,2125,102000
NssPe,2057-01-02,4898,489800
xFuoR,2031-07-22,2906,55214
DTMgX,2030-06-29,9660,202860
mlJlb,2031-12-08,3254,299368
ymBoG,2022-12-04,9025,514425
IaTIL,2121-06-29,6378,414570
RDRbk,2121-10-21,9226,673498
PEdzJ,2049-03-13,6421,237577
uvYKG,2043-06-21,3993,103818
kaKpY,2051-02-08,5591,508781
