StoreCode,Date,TotalSales,TotalAmount
hwJkd,2036-05-27,5926,112594
jtVyk,2063-12-31,6858,596646
rbgKb,2022-01-10,3599,82777
DUdIG,2051-02-28,9049,253372
GYZVK,2107-10-14,4079,269214
QliAf,2071-11-26,3132,313200
NlLfn,2028-10-22,7826,234780
tmKjH,2040-12-07,3646,142194
kqimz,2120-06-05,7987,567077
slAfl,2025-08-17,7584,614304
Vahai,2073-10-06,8741,157338
tXPLn,2064-02-15,9456,283680
ePGqv,2103-01-21,4301,387090
zCCRP,2026-05-12,8225,361900
hMOUE,2119-07-12,9573,497796
ntrCa,2030-10-25,2926,204820
GmWQr,2060-05-18,8687,373541
egwMA,2111-10-08,9542,305344
HaEgD,2112-02-18,9990,609390
xdCJc,2093-06-13,5403,43224
okJyN,2064-10-08,7957,79570
ThPsv,2062-11-23,9029,334073
VWPwm,2077-09-08,7291,408296
UdIGN,2033-08-16,9618,269304
rHBoM,2088-07-16,4877,136556
AjNQi,2074-05-11,6202,303898
nHGfU,2035-10-26,9343,327005
vwXuA,2046-01-03,6372,477900
ZJRDH,2057-03-25,2797,276903
KNnBR,2035-10-30,4099,40990
JubAv,2070-02-03,9002,630140
MJXcE,2091-02-11,4899,73485
lzuFZ,2065-08-12,7965,119475
NbkzT,2023-12-07,7011,294462
dbLLF,2070-04-15,8722,52332
CGXWX,2026-05-07,7509,195234
Lnbox,2033-01-27,5747,459760
OOCWw,2100-05-08,2301,52923
oJjpd,2034-11-16,5553,477558
gEHsH,2072-12-18,7718,69462
wzYak,2121-11-30,9520,190400
zgXpN,2047-04-20,7701,392751
oyfDZ,2121-02-01,2013,56364
OKaQl,2058-10-18,6718,241848
rNDTc,2090-11-01,6926,519450
vZRdZ,2111-04-08,6299,44093
PEvtn,2072-11-07,9951,437844
sYwQV,2063-09-03,5460,267540
KBwCt,2069-08-31,4753,133084
mPuGW,2107-07-21,5447,479336
yTBDy,2075-07-07,7251,485817
CueVE,2036-10-18,5560,472600
qkxue,2035-07-25,6560,636320
LYhDl,2084-03-25,8820,582120
gndlW,2080-04-05,2630,189360
Lmlko,2041-11-27,3727,160261
