StoreCode,Date,TotalSales,TotalAmount
UmHsj,2039-12-20,6982,363064
aOMVv,2022-07-08,3547,230555
DgKsH,2099-07-26,9584,306688
XAQvR,2071-08-15,9256,721968
VMttA,2029-10-24,5653,418322
RMmcx,2073-06-13,6729,195141
fGpJo,2031-01-31,7887,110418
gQLfK,2110-08-13,7992,599400
NwOBS,2064-06-24,6292,94380
vpVkm,2060-08-04,5966,542906
BvaxX,2044-07-09,4427,296609
WkQEr,2121-09-13,3853,296681
NEJMD,2107-09-16,9968,817376
iWElQ,2067-05-20,9176,238576
uBeRU,2049-08-16,8715,348600
IGvms,2119-07-17,2734,139434
QtidG,2022-10-14,9210,838110
QAbBt,2081-09-05,8554,487578
GlqCH,2067-02-07,2296,45920
clIpF,2120-12-08,5366,445378
hgYlA,2078-12-14,3222,112770
GXuAF,2040-04-11,9723,223629
aTYKa,2100-02-17,7865,330330
jDKYr,2073-07-21,5503,264144
HpDxV,2080-11-19,4828,251056
yKFQJ,2083-09-12,5489,49401
mYRzy,2081-07-06,8058,338436
YbrVf,2099-10-20,8124,796152
OnxjQ,2061-05-25,9469,463981
TSqRr,2062-04-01,7094,418546
NDtjR,2033-07-18,4974,497400
kPsmd,2070-08-21,9490,227760
GeMWZ,2121-08-04,6868,103020
Dgwbu,2108-02-17,6169,394816
RJOUN,2066-11-21,3335,66700
KOOGk,2023-03-21,2317,67193
etwzA,2070-05-28,3153,78825
gkJwL,2121-12-01,3323,156181
TkCEQ,2107-08-29,3981,107487
mfVba,2082-01-24,6321,581532
iVjoX,2094-08-02,6567,413721
xNjcJ,2105-06-19,4601,280661
GQUGT,2111-06-12,6308,523564
YaHYp,2062-02-14,2183,157176
XPLIp,2121-05-09,2078,114290
KhXqf,2101-06-14,6008,498664
nBQnc,2034-12-08,9586,115032
TbFwW,2039-05-01,2407,129978
kNhde,2118-11-30,6891,454806
dhFID,2085-12-22,2133,138645
EZiaQ,2072-04-07,8912,614928
sLFmF,2050-08-05,3241,32410
toqFu,2032-01-19,5264,331632
PdveO,2096-12-15,8207,558076
BzZTV,2073-09-12,7174,351526
khBfg,2087-02-16,8445,624930
Brbyo,2108-08-27,8553,829641
hxCJQ,2088-11-15,6907,414420
PXenY,2075-10-29,8599,361158
cwtDX,2087-05-17,5755,512195
eUPbR,2023-06-12,9160,183200
WmlnQ,2121-05-13,8985,610980
kOlaN,2049-03-09,8379,611667
yrQct,2077-02-22,4554,418968
WJdpA,2103-05-27,6753,263367
fXWVR,2034-04-10,3025,269225
NMxTB,2051-06-02,7010,301430
pUtri,2117-02-15,7279,385787
wnZIE,2039-05-07,8019,344817
TgYFa,2113-08-20,7210,569590
aNprq,2065-12-31,5184,51840
FLcJk,2028-01-16,8974,888426
DsvRZ,2120-07-23,4822,139838
MUHIO,2120-09-16,4525,208150
PnQku,2117-02-08,6356,419496
auapI,2077-05-10,2491,191807
OgydP,2086-12-09,3043,18258
zFXxM,2074-07-26,3822,149058
zQzLp,2025-11-05,7116,711600
FIAJK,2035-09-03,7002,56016
fhhcY,2022-06-01,3302,267462
zghcv,2098-01-18,7121,413018
KIJls,2089-10-19,8004,416208
wdpvP,2049-10-30,3080,289520
fFXEw,2059-07-28,4836,299832
qYLhG,2093-03-08,7836,438816
VuEHV,2095-12-02,9870,888300
GlgRx,2089-03-21,7933,190392
nvdSW,2107-12-14,8106,429618
kOoCc,2036-05-05,4169,400224
UbVdI,2036-06-14,4302,197892
NssPe,2052-05-22,4905,240345
xFuoR,2058-12-14,5480,87680
DTMgX,2028-09-25,5333,271983
mlJlb,2058-01-15,4052,397096
ymBoG,2054-11-02,4324,419428
IaTIL,2076-09-27,3326,182930
RDRbk,2033-09-12,9615,201915
PEdzJ,2025-01-07,5239,335296
uvYKG,2034-05-06,9153,173907
kaKpY,2071-07-30,5323,154367
SeXAD,2076-01-28,4692,98532
QMmbL,2023-03-21,3429,246888
AGZKo,2106-07-28,8490,331110
TScRb,2048-11-06,3655,182750
KGAMJ,2022-11-14,4336,151760
JViUc,2079-02-23,5844,549336
KAhnw,2042-02-01,4481,277822
xhPHG,2090-11-25,6747,391326
ZSErb,2025-11-29,3254,26032
PuWMA,2028-06-27,2420,203280
IXpTk,2119-09-14,9500,608000
soqBT,2108-04-14,2930,199240
UYTSr,2037-04-01,5729,85935
cfLcc,2029-09-17,5450,376050
LCmQP,2045-09-21,2858,242930
zQebo,2092-11-10,6399,134379
hWvFA,2099-09-20,8199,664119
tqpRp,2040-06-17,6507,78084
hUecU,2121-07-21,8793,650682
wyZhm,2025-06-28,7822,696158
EOVmQ,2021-07-01,2895,214230
wdJWS,2109-01-12,6790,108640
vVlLg,2060-06-18,5760,293760
dvYIP,2029-04-03,8075,161500
EYsXj,2035-03-16,8121,227388
IJRUx,2031-03-29,3204,38448
BQvxj,2084-10-21,8349,325611
MZeaV,2078-03-09,7188,359400
GdwjX,2034-02-24,9408,686784
XzDRI,2065-02-07,5248,257152
SfoCb,2049-01-19,7003,595255
XHZpl,2089-02-15,8954,716320
qhGWw,2070-01-01,3658,303614
EyAMJ,2035-11-11,8198,639444
cOkai,2051-11-27,8366,627450
ErNKN,2062-05-21,3389,305010
LUZXk,2044-08-11,5200,182000
LCbTC,2091-06-05,4401,83619
aFBqj,2040-02-23,9321,745680
LgLtU,2071-06-28,2003,56084
SVJuK,2036-06-09,4143,103575
VgqlC,2105-03-31,5467,355355
lNIwZ,2106-09-08,4294,240464
nrDwj,2115-03-09,6039,102663
mTYLg,2088-12-13,7563,521847
kZqaY,2044-08-30,2063,61890
biUrp,2077-10-12,2797,223760
dySwt,2021-01-02,9087,190827
nXTSo,2036-02-09,5652,141300
NYJYP,2064-06-07,7784,443688
TdqRz,2063-08-16,7383,664470
DLuNM,2064-12-06,8688,260640
iOdxH,2060-03-28,9618,278922
gKrAl,2037-09-17,3883,322289
qjOML,2044-01-07,4375,415625
vzFzF,2118-06-14,7186,330556
IedHV,2088-04-28,8679,112827
eZrvP,2095-06-27,5568,395328
iflfM,2040-11-29,3393,312156
ylIMC,2034-03-29,7530,459330
VMeqN,2104-07-13,5072,263744
AwOZr,2089-06-14,9453,831864
SiIRG,2051-07-27,4928,340032
KMQJh,2043-04-30,9584,86256
ZkYJi,2072-12-08,6266,607802
QivYi,2098-08-06,5031,327015
jdRdI,2041-01-12,2681,123326
dlRPu,2107-12-26,6633,550539
AEzua,2069-12-13,2874,232794
udeoO,2070-10-06,7761,473421
tIbkH,2118-03-29,7452,253368
jnckU,2101-09-25,2124,184788
UqKHU,2068-07-29,9340,625780
fvvzF,2051-05-25,7770,629370
ubBvJ,2036-05-18,2802,16812
jcBKP,2049-02-27,3066,91980
MZufH,2033-04-15,7960,167160
leBWA,2105-10-19,4693,389519
FZkIh,2066-08-13,9585,958500
QcxGX,2113-11-12,9332,718564
OYDFS,2056-07-26,5332,378572
CWpDO,2111-01-26,4581,439776
yMpVe,2118-01-06,3201,243276
NHPBK,2099-03-19,8186,311068
BTfXS,2116-05-23,8736,157248
GYwgd,2066-06-13,5787,300924
SJHSM,2042-11-10,2894,225732
eaOwZ,2049-03-01,5865,551310
GegCn,2105-07-12,5714,274272
CVdHm,2026-07-17,7065,671175
piDSU,2035-11-02,3017,93527
uHFdq,2071-03-14,8857,115141
VBvsZ,2053-09-02,2898,78246
OaonV,2094-11-10,7420,593600
WxCuC,2034-07-28,7345,558220
lrdmQ,2086-09-10,3003,153153
XDBOn,2057-06-02,2489,69692
zKiCg,2023-08-04,7887,118305
GhWjC,2051-12-17,5652,344772
rLgcW,2027-02-23,8269,661520
Kmhev,2054-01-10,3544,49616
JMnTL,2035-06-05,4876,263304
