StoreCode,Date,TotalSales,TotalAmount
AlHDZ,2060-05-21,2680,37520
rykeP,2044-04-05,8344,258664
hAfge,2048-12-13,2394,40698
HMraQ,2048-09-06,7187,344976
eRGZG,2075-07-10,5749,500163
BzeNi,2074-10-04,4740,393420
dnagi,2095-01-02,3274,193166
JIrDE,2028-05-16,6511,312528
hYddv,2105-09-26,2800,53200
NvIxY,2111-11-09,6677,267080
geUiu,2067-07-10,6763,216416
vFTOt,2070-02-19,3702,248034
rLEAw,2050-03-15,4951,143579
jTOEa,2044-02-04,8106,129696
UufKk,2044-09-11,2765,235025
NaMdF,2095-11-09,2180,207100
vGgMR,2103-08-28,9046,506576
pqzjt,2058-07-08,6770,372350
qoWVi,2100-07-29,7321,65889
EzcZR,2037-08-07,5818,302536
XdLFb,2040-03-04,8234,683422
WqIEX,2114-09-29,7416,163152
KsXVw,2053-09-03,5308,307864
pQOhV,2059-05-12,4539,249645
sQwdy,2112-04-16,4232,258152
jaMrl,2084-04-11,8814,158652
GRjmN,2083-04-30,6998,440874
emfQE,2087-04-29,7034,274326
wRGlS,2119-10-15,3935,330540
YxXHJ,2036-04-07,5819,34914
JHBjS,2026-03-20,9691,213202
vyoFP,2107-09-22,5082,264264
cIism,2047-09-01,5634,28170
OSbey,2104-12-24,8542,375848
RLQox,2030-08-19,7047,620136
DLXXM,2113-02-17,2009,188846
oFMyv,2082-07-23,2729,251068
FMBqm,2103-03-23,9679,900147
RNPtE,2047-11-08,8091,129456
zpakt,2021-05-17,8552,786784
NLIXr,2027-06-10,4899,426213
LWokn,2059-02-03,2103,79914
mEnMN,2037-06-02,8393,310541
jikCb,2071-07-02,6580,243460
hMhBO,2037-02-06,2340,65520
iPoPi,2112-11-22,2600,41600
dqwSi,2115-10-06,6716,161184
fQpRI,2027-11-28,6038,428698
PqbsG,2027-12-28,7033,112528
DTWMq,2117-10-03,2924,175440
gwbWS,2034-11-01,6863,398054
yaSLi,2110-11-13,8399,646723
NSXnP,2074-05-13,4512,27072
btuqq,2099-12-28,2269,108912
rGKjc,2048-05-24,8672,607040
AMajW,2033-01-28,6772,534988
zmeiH,2110-01-05,4177,355045
UodQV,2098-11-14,5620,382160
kFoXg,2070-10-01,5812,348720
aVuXr,2027-08-29,6528,39168
uCgMd,2049-09-14,6277,583761
hRuRL,2068-07-29,5537,503867
tBSGm,2027-06-08,3161,205465
QJNYu,2066-11-21,3824,275328
NUyOZ,2067-04-22,4845,92055
qSebG,2036-09-26,9473,710475
HXgiL,2108-02-09,6379,561352
dziKG,2061-03-06,2627,191771
xjIiO,2117-01-31,9276,333936
rpbLk,2071-07-11,5344,496992
DZcGC,2033-09-26,6584,447712
CRFfQ,2056-09-04,3783,283725
OiMKI,2093-04-01,9880,671840
BTAjc,2045-05-15,8775,473850
XXAjT,2045-02-04,7757,504205
IsNDn,2035-08-18,9276,139140
QaUMN,2038-11-21,3740,190740
wurcK,2059-10-28,8370,451980
kpmEp,2096-09-16,7599,600321
iyUdi,2091-11-22,9342,270918
TUqOz,2027-10-26,8292,497520
