StoreCode,Date,TotalSales,TotalAmount
NYJYP,2101-08-01,4749,118725
TdqRz,2052-10-19,5752,293352
DLuNM,2045-11-23,5371,365228
iOdxH,2060-04-16,7399,680708
gKrAl,2086-01-14,5479,126017
qjOML,2055-05-10,6974,543972
vzFzF,2024-11-17,4781,205583
IedHV,2045-02-04,7457,268452
eZrvP,2107-09-12,6690,267600
iflfM,2045-11-17,8231,625556
ylIMC,2090-05-08,5100,209100
VMeqN,2096-05-09,7645,726275
AwOZr,2046-12-27,7828,70452
SiIRG,2048-07-01,2954,138838
KMQJh,2091-04-12,6394,453974
ZkYJi,2089-02-26,6775,406500
QivYi,2102-08-20,7175,258300
jdRdI,2119-09-16,9268,324380
dlRPu,2034-10-11,5019,160608
AEzua,2026-04-28,7159,429540
udeoO,2026-12-17,5298,503310
tIbkH,2097-11-13,6358,343332
jnckU,2030-12-10,6988,593980
UqKHU,2035-01-11,6916,359632
fvvzF,2086-04-26,3355,251625
ubBvJ,2065-04-10,9369,824472
jcBKP,2054-10-26,6560,347680
MZufH,2049-07-03,3653,241098
leBWA,2115-11-19,8448,777216
FZkIh,2103-09-28,9285,863505
QcxGX,2090-07-06,9566,162622
OYDFS,2026-05-02,2088,187920
CWpDO,2059-03-26,6142,331668
yMpVe,2024-08-25,4044,186024
NHPBK,2060-02-21,4051,68867
BTfXS,2043-06-04,5352,470976
GYwgd,2105-07-28,5409,189315
SJHSM,2062-04-23,6136,374296
eaOwZ,2085-04-08,2626,165438
GegCn,2037-09-12,5847,479454
CVdHm,2064-01-20,6605,515190
piDSU,2071-06-26,4177,100248
uHFdq,2040-12-02,6985,412115
VBvsZ,2021-09-25,2154,127086
OaonV,2104-08-02,7918,174196
WxCuC,2082-06-11,5431,146637
lrdmQ,2034-08-24,7233,137427
XDBOn,2084-03-01,7198,691008
zKiCg,2039-06-04,2003,162243
GhWjC,2036-05-17,6799,530322
rLgcW,2111-12-18,5253,472770
Kmhev,2030-08-31,9221,147536
JMnTL,2060-06-13,3024,214704
tygbv,2108-12-20,2784,133632
KSaTN,2025-04-04,4108,328640
kYhLY,2072-10-11,5199,25995
IQpeV,2038-11-14,6500,435500
SSGhM,2094-01-10,3605,187460
qMQqC,2090-03-11,4876,165784
iaKlv,2112-05-20,3804,232044
uTDfX,2053-04-28,3833,26831
EywWq,2042-04-18,6252,56268
