StoreCode,Date,TotalSales,TotalAmount
tQEig,2027-12-20,7606,654116
zEpHg,2081-12-24,5921,497364
EJFNk,2106-09-01,9211,451339
AvbxV,2116-12-06,3160,85320
HpTWl,2053-08-21,3675,77175
QCjmN,2068-03-18,6899,310455
tzeZO,2059-04-15,5435,293490
Kwcjp,2053-12-19,7263,675459
pcROx,2120-11-05,8796,483780
gAMtd,2041-05-05,3860,193000
VjKsx,2033-03-17,6983,579589
svunt,2108-01-14,6729,659442
YuwRT,2030-12-15,6072,248952
hPeiL,2095-11-24,5821,46568
uadTG,2087-07-08,5976,418320
CcTQy,2101-04-30,7887,496881
MfVCP,2057-08-16,2189,166364
gfSXb,2067-03-26,9307,269903
GPemI,2106-09-25,3236,213576
LohWj,2102-11-28,3890,42790
AlHDZ,2031-02-27,9536,848704
rykeP,2043-09-10,6894,558414
hAfge,2035-09-28,2552,209264
HMraQ,2021-10-20,6908,379940
eRGZG,2095-05-06,2654,138008
BzeNi,2063-03-03,7420,267120
dnagi,2106-05-03,5659,220701
JIrDE,2049-12-18,4982,413506
hYddv,2099-08-29,9939,983961
NvIxY,2065-03-01,5072,284032
geUiu,2098-01-21,8235,527040
vFTOt,2086-04-28,2087,144003
rLEAw,2104-09-25,6268,601728
jTOEa,2036-02-12,5163,304617
UufKk,2027-12-13,7846,690448
NaMdF,2045-09-26,7991,591334
vGgMR,2025-05-24,8611,387495
pqzjt,2072-07-03,8964,143424
qoWVi,2039-10-08,5715,502920
EzcZR,2055-07-21,4089,310764
XdLFb,2047-10-02,7330,733000
WqIEX,2116-09-04,3865,162330
KsXVw,2066-07-15,3486,219618
pQOhV,2077-10-16,4930,44370
sQwdy,2072-06-14,6982,321172
jaMrl,2078-10-10,6254,587876
GRjmN,2030-12-10,7323,468672
emfQE,2110-02-07,7309,343523
wRGlS,2023-06-01,3219,231768
YxXHJ,2094-03-27,8164,179608
JHBjS,2053-04-04,5128,507672
vyoFP,2028-06-01,9111,182220
cIism,2118-11-11,4969,407458
OSbey,2102-03-17,6316,612652
RLQox,2093-02-15,6650,625100
DLXXM,2035-03-28,2175,160950
oFMyv,2117-09-13,4254,216954
FMBqm,2038-04-08,8640,639360
RNPtE,2064-02-20,5626,219414
zpakt,2029-01-20,3845,307600
NLIXr,2058-08-28,8063,48378
LWokn,2102-06-23,4886,278502
mEnMN,2084-10-13,4334,173360
jikCb,2107-11-02,6430,430810
hMhBO,2102-08-18,8786,298724
iPoPi,2045-02-24,5058,151740
dqwSi,2035-07-15,8737,96107
fQpRI,2085-12-10,3314,308202
PqbsG,2077-03-19,5346,213840
DTWMq,2057-12-19,9005,810450
gwbWS,2032-08-08,4237,148295
yaSLi,2028-11-23,9256,203632
NSXnP,2109-02-06,7688,561224
btuqq,2058-05-16,6318,499122
rGKjc,2090-01-10,4917,29502
AMajW,2069-03-09,3404,282532
zmeiH,2100-01-08,8759,52554
UodQV,2056-03-12,5415,81225
kFoXg,2072-07-31,7005,147105
aVuXr,2100-11-20,2215,126255
uCgMd,2105-07-26,3722,193544
hRuRL,2086-01-26,3939,311181
tBSGm,2063-02-13,8634,112242
QJNYu,2025-06-01,4128,103200
NUyOZ,2052-07-14,8886,115518
qSebG,2120-04-19,8376,820848
HXgiL,2044-09-23,6738,181926
dziKG,2036-06-01,2850,259350
xjIiO,2094-03-11,4021,128672
rpbLk,2028-03-06,5756,97852
DZcGC,2102-04-15,4484,309396
CRFfQ,2070-12-29,9497,807245
OiMKI,2049-05-19,6203,334962
BTAjc,2045-07-21,8050,507150
XXAjT,2056-09-13,7583,432231
IsNDn,2096-12-03,9428,273412
QaUMN,2077-08-04,8614,267034
wurcK,2110-01-31,8529,631146
kpmEp,2086-05-04,7664,682096
iyUdi,2036-12-18,8989,826988
TUqOz,2073-01-11,6278,37668
TQhEH,2099-06-01,8872,204056
vNjvh,2083-09-19,9793,450478
nCpCR,2111-11-13,2355,136590
OisEW,2097-09-27,8330,133280
