StoreCode,Date,TotalSales,TotalAmount
uTDfX,2088-07-12,7588,75880
EywWq,2053-04-05,5522,342364
YsTui,2067-08-01,7629,267015
KNCJS,2121-05-27,5539,299106
WuKsx,2081-07-18,8953,823676
ANVEy,2030-03-23,9242,360438
UWaYX,2025-07-20,4435,354800
ssYLB,2027-03-20,5632,56320
setOB,2078-12-28,2250,51750
hsrSA,2071-10-27,3338,320448
kqluk,2066-09-05,9009,333333
JYZuR,2045-12-06,2427,92226
STRTS,2034-06-05,7383,140277
qTePA,2061-07-18,3790,360050
mSMBw,2116-01-21,6207,384834
dDwYL,2031-08-24,6764,216448
Xgsru,2108-08-13,6399,345546
ZetEh,2089-06-21,3079,160108
vlvxB,2022-12-30,8229,115206
PGFlN,2100-08-17,6156,61560
hwJkd,2096-02-16,6325,82225
jtVyk,2058-01-15,2044,34748
rbgKb,2065-04-05,4147,33176
DUdIG,2068-12-12,6259,525756
GYZVK,2053-02-22,3672,337824
QliAf,2077-09-28,6217,93255
NlLfn,2068-06-15,9393,779619
tmKjH,2049-06-14,5652,418248
kqimz,2084-02-23,5362,91154
slAfl,2112-12-12,5832,145800
Vahai,2118-07-23,2259,65511
tXPLn,2056-02-18,4316,25896
ePGqv,2119-02-09,6164,573252
zCCRP,2077-04-04,3703,88872
hMOUE,2098-06-07,6518,410634
ntrCa,2026-11-05,8825,397125
GmWQr,2024-07-20,9176,596440
egwMA,2065-08-11,4192,146720
HaEgD,2028-12-07,3405,27240
xdCJc,2101-10-31,7087,581134
okJyN,2025-11-02,8440,582360
ThPsv,2105-07-11,8025,312975
VWPwm,2082-11-07,6161,351177
UdIGN,2047-11-27,5551,127673
rHBoM,2054-07-27,6063,278898
AjNQi,2025-01-25,5379,32274
nHGfU,2023-10-06,6685,401100
vwXuA,2111-04-11,2831,223649
ZJRDH,2024-08-18,5256,226008
KNnBR,2110-12-18,3425,154125
JubAv,2040-10-02,5975,460075
MJXcE,2062-05-03,9907,455722
lzuFZ,2036-04-10,2992,209440
NbkzT,2050-11-01,8797,131955
dbLLF,2061-07-22,7970,781060
CGXWX,2049-12-07,2163,168714
Lnbox,2088-03-29,6750,81000
OOCWw,2086-02-14,6757,560831
oJjpd,2099-01-24,2114,86674
gEHsH,2043-09-13,6196,613404
wzYak,2039-09-05,5569,462227
zgXpN,2087-07-05,8404,319352
oyfDZ,2025-12-04,2593,121871
OKaQl,2105-07-24,4893,166362
rNDTc,2023-12-12,4113,189198
vZRdZ,2113-05-06,5682,522744
PEvtn,2026-09-14,7150,92950
sYwQV,2026-09-27,8540,42700
KBwCt,2106-10-28,8827,123578
mPuGW,2039-09-08,8099,413049
yTBDy,2029-05-30,5739,482076
CueVE,2043-09-21,4733,345509
qkxue,2024-08-03,9832,570256
LYhDl,2056-12-05,5303,339392
gndlW,2042-03-14,8988,134820
Lmlko,2096-03-20,8960,116480
JWBfD,2104-01-02,6252,606444
bIJKs,2084-05-17,8631,345240
wqsBh,2073-06-06,7867,739498
UcLrz,2033-01-04,6196,563836
QOSbc,2046-04-22,5926,497784
