StoreCode,Date,TotalSales,TotalAmount
QcxGX,2060-03-06,4900,303800
OYDFS,2071-03-07,4979,199160
CWpDO,2047-05-17,4756,185484
yMpVe,2038-09-02,3254,227780
NHPBK,2092-02-26,8020,802000
BTfXS,2109-02-23,7974,71766
GYwgd,2065-11-15,9771,234504
SJHSM,2028-11-15,2685,142305
eaOwZ,2032-10-11,5570,27850
GegCn,2104-02-12,6318,189540
CVdHm,2093-12-03,3894,369930
piDSU,2045-05-11,2199,200109
uHFdq,2108-09-25,2067,117819
VBvsZ,2021-11-04,5866,316764
OaonV,2081-05-18,2989,254065
WxCuC,2102-06-16,8944,509808
lrdmQ,2026-03-29,8480,712320
XDBOn,2092-12-14,2964,248976
zKiCg,2094-03-10,3673,161612
GhWjC,2117-02-17,7094,120598
rLgcW,2022-12-05,7593,402429
Kmhev,2108-11-19,8165,555220
JMnTL,2073-04-24,5695,290445
tygbv,2068-03-02,7768,706888
KSaTN,2040-02-25,6931,207930
kYhLY,2076-05-27,7743,340692
IQpeV,2045-12-07,5435,119570
SSGhM,2085-12-10,8621,267251
qMQqC,2059-09-13,4601,124227
iaKlv,2094-12-02,8002,280070
uTDfX,2093-10-24,7311,233952
EywWq,2112-10-28,8825,185325
YsTui,2111-09-07,5490,312930
KNCJS,2104-11-04,2810,174220
WuKsx,2103-05-10,3165,167745
ANVEy,2104-12-20,5809,226551
UWaYX,2044-07-25,2438,60950
ssYLB,2096-10-06,4763,352462
setOB,2116-03-02,2677,117788
hsrSA,2102-06-08,7091,49637
kqluk,2041-12-07,4566,369846
JYZuR,2078-11-27,7056,543312
STRTS,2102-03-11,3150,72450
qTePA,2032-10-02,5093,45837
mSMBw,2110-01-20,8854,876546
dDwYL,2117-12-18,6794,122292
Xgsru,2023-12-02,3718,260260
ZetEh,2077-07-27,8144,40720
vlvxB,2035-12-03,9496,189920
PGFlN,2040-07-16,2993,149650
hwJkd,2104-07-29,4491,449100
jtVyk,2054-06-27,2346,91494
rbgKb,2105-02-19,6621,390639
DUdIG,2048-10-31,3155,75720
GYZVK,2080-09-11,4384,35072
QliAf,2110-03-26,4610,23050
NlLfn,2024-09-14,2458,154854
tmKjH,2060-07-23,5817,63987
kqimz,2023-12-19,6301,403264
slAfl,2093-10-01,7133,542108
Vahai,2056-01-16,7369,117904
tXPLn,2077-02-14,2041,106132
ePGqv,2027-08-12,6182,166914
zCCRP,2032-09-28,7006,476408
hMOUE,2046-08-14,5527,60797
ntrCa,2055-06-30,3531,169488
GmWQr,2031-08-26,3843,61488
egwMA,2062-06-30,6835,539965
HaEgD,2075-06-03,9989,689241
xdCJc,2103-01-03,2833,178479
okJyN,2113-11-19,5655,452400
ThPsv,2072-10-08,4382,127078
VWPwm,2088-11-02,9250,333000
UdIGN,2089-05-21,6115,110070
rHBoM,2094-11-08,4642,380644
AjNQi,2047-09-08,6340,126800
nHGfU,2023-02-21,2839,235637
vwXuA,2104-09-03,7582,144058
ZJRDH,2055-08-07,9650,67550
KNnBR,2032-04-20,2783,256036
JubAv,2098-01-12,4195,67120
MJXcE,2080-12-06,6101,73212
lzuFZ,2081-02-27,4970,293230
NbkzT,2047-09-21,2847,102492
dbLLF,2072-05-24,3500,28000
CGXWX,2088-04-25,7692,53844
Lnbox,2108-05-18,3616,65088
OOCWw,2040-08-06,9743,691753
oJjpd,2041-11-17,5023,391794
gEHsH,2090-08-29,4198,92356
wzYak,2089-02-21,2505,97695
zgXpN,2022-04-23,3755,180240
oyfDZ,2052-08-29,8208,722304
OKaQl,2028-10-25,9745,906285
rNDTc,2071-05-27,4437,115362
vZRdZ,2039-11-10,9491,844699
PEvtn,2055-06-03,7755,77550
sYwQV,2089-11-08,6665,453220
KBwCt,2072-01-24,2251,15757
mPuGW,2106-07-05,7068,219108
yTBDy,2113-03-30,4708,136532
CueVE,2062-04-09,5650,293800
qkxue,2091-11-30,6377,593061
LYhDl,2077-02-07,4507,301969
gndlW,2079-06-15,6198,167346
Lmlko,2026-10-26,2983,193895
JWBfD,2073-11-11,4106,147816
bIJKs,2110-10-20,7474,313908
wqsBh,2024-02-04,5566,178112
UcLrz,2096-06-22,4487,170506
QOSbc,2069-11-10,9420,301440
sMqHg,2114-11-06,7019,329893
ehiBf,2056-04-13,4578,457800
ddZJd,2063-06-18,7895,150005
CrzOh,2059-08-19,6812,558584
RDaEM,2039-06-27,9446,358948
djmvH,2091-08-22,2444,232180
ndGUZ,2056-04-17,6001,228038
vOfCn,2093-04-20,7497,509796
BTaZB,2045-01-03,7846,431530
Bxwxe,2086-10-19,7607,152140
aaCPZ,2112-10-04,4800,264000
BlIdp,2056-01-06,5289,290895
VBYtQ,2060-02-10,5503,110060
ZpOOw,2038-04-29,8220,674040
fRyHQ,2052-07-16,2321,229779
ttEre,2099-08-26,2482,220898
XfzNT,2109-02-13,6301,126020
KFoSd,2096-11-05,7376,302416
WTDQv,2049-04-01,6776,60984
MkNMD,2102-11-23,9546,133644
KBamU,2077-11-05,3149,204685
xViNc,2088-01-04,9505,361190
gKIyA,2089-07-31,8549,359058
OdkJD,2024-07-28,2477,205591
zxAJF,2087-08-22,9434,820758
Igdvq,2024-09-08,6396,211068
wiIhA,2043-04-29,8235,115290
FnFgI,2047-09-02,6615,661500
wJMYW,2087-10-07,5587,279350
mjplW,2062-08-31,7874,251968
eDTeH,2061-07-01,4731,345363
TIOBi,2025-05-15,7448,469224
xwKsc,2058-08-30,7508,728276
stMiO,2090-11-19,4760,414120
HawXD,2067-03-13,4659,433287
rfDaa,2091-09-11,8721,104652
OXAud,2097-01-26,3927,310233
lglks,2033-11-06,4875,92625
nTacC,2029-05-10,9969,109659
SeDoA,2112-04-23,5520,143520
TGccw,2107-01-14,4327,276928
XBWmR,2054-07-02,6574,637678
gykMD,2063-01-14,8073,758862
wEQqZ,2100-10-14,8585,772650
NyJnU,2030-06-14,9842,807044
DXhHc,2114-11-01,4952,267408
qDvAh,2121-11-13,4033,306508
nUTHk,2120-05-30,7020,133380
acGxm,2023-10-10,4440,244200
shnja,2090-01-24,9330,681090
KFUGw,2024-09-06,6612,59508
UDpYo,2079-06-05,4873,155936
LplpW,2049-12-13,6073,60730
aZUOR,2035-08-15,6010,420700
FWGHn,2076-10-09,8895,338010
LtwFp,2104-07-10,3596,276892
bRHtm,2121-01-26,9937,606157
