StoreCode,Date,TotalSales,TotalAmount
geUiu,2106-10-01,2910,288090
vFTOt,2037-08-20,2517,67959
rLEAw,2110-05-05,6092,365520
jTOEa,2110-08-25,6474,589134
UufKk,2097-11-11,3828,310068
NaMdF,2063-10-26,6085,505055
vGgMR,2104-08-14,8665,493905
pqzjt,2114-11-03,6531,359205
qoWVi,2117-09-20,2612,20896
EzcZR,2112-11-15,7687,299793
XdLFb,2051-09-21,4900,142100
WqIEX,2024-02-16,8456,270592
KsXVw,2095-04-28,2266,138226
pQOhV,2028-04-16,7158,680010
sQwdy,2046-06-09,3473,156285
jaMrl,2044-10-21,3373,192261
GRjmN,2028-11-17,6736,161664
emfQE,2094-04-07,7963,740559
wRGlS,2089-10-06,2452,19616
YxXHJ,2088-01-12,6309,429012
JHBjS,2068-01-11,3962,384314
vyoFP,2085-08-21,8627,336453
cIism,2118-09-28,3909,371355
OSbey,2110-07-17,6337,272491
RLQox,2024-04-13,3287,249812
DLXXM,2084-05-02,2553,217005
oFMyv,2047-04-01,6147,122940
FMBqm,2102-01-15,3398,27184
RNPtE,2102-10-14,6188,259896
zpakt,2068-07-11,2571,125979
NLIXr,2119-07-23,8325,491175
LWokn,2045-11-29,6043,60430
mEnMN,2084-04-08,6615,582120
jikCb,2109-05-30,6329,221515
hMhBO,2086-05-22,3834,203202
iPoPi,2024-04-24,5606,201816
dqwSi,2079-09-27,8799,255171
fQpRI,2075-06-30,4771,42939
PqbsG,2115-12-10,2296,66584
DTWMq,2093-02-05,2670,72090
gwbWS,2049-04-13,3759,210504
yaSLi,2094-05-13,6570,144540
NSXnP,2072-09-25,8965,582725
btuqq,2111-08-26,8996,737672
rGKjc,2083-06-18,6685,521430
AMajW,2120-09-19,7627,526263
zmeiH,2095-03-24,8255,718185
UodQV,2093-11-29,8067,629226
kFoXg,2025-02-01,9932,476736
aVuXr,2039-09-22,3248,123424
uCgMd,2037-01-01,7351,242583
hRuRL,2072-05-08,7160,42960
tBSGm,2117-10-31,5974,310648
QJNYu,2027-12-17,5180,341880
NUyOZ,2051-11-08,9869,759913
qSebG,2120-12-27,9371,899616
HXgiL,2045-11-21,3150,179550
dziKG,2079-04-05,3310,235010
xjIiO,2115-10-31,9182,440736
rpbLk,2086-01-03,8484,169680
DZcGC,2058-07-19,2001,36018
CRFfQ,2049-04-10,8127,812700
OiMKI,2097-05-11,3031,93961
BTAjc,2082-04-04,6389,600566
XXAjT,2023-04-05,7027,548106
IsNDn,2108-12-29,3599,323910
QaUMN,2075-08-13,8392,109096
wurcK,2111-12-12,2364,52008
kpmEp,2045-11-20,2278,63784
iyUdi,2058-06-16,5512,214968
TUqOz,2114-07-10,7641,114615
TQhEH,2111-04-07,5500,247500
vNjvh,2074-05-04,8605,645375
nCpCR,2097-09-29,7890,702210
OisEW,2053-07-07,4927,133029
rzWpv,2091-09-20,3550,248500
raUeR,2068-09-04,7445,37225
Nmidn,2052-03-21,9659,347724
TFkna,2113-01-27,2496,182208
fwNoW,2096-04-09,3475,132050
Pfnjx,2046-05-05,7323,241659
gnIxY,2115-12-10,2522,50440
eQsqH,2037-09-21,9282,361998
ekYdJ,2065-06-01,2171,162825
UqncH,2077-12-11,7945,365470
bHvQY,2028-02-01,6705,643680
ooFMl,2100-03-29,5539,293567
BHMMR,2090-01-17,4197,96531
iNHre,2117-02-01,8581,68648
vneIJ,2114-02-03,5797,324632
LtozY,2023-09-14,3689,55335
rDduE,2121-07-06,7333,659970
yfBSp,2036-04-14,7077,615699
hlorh,2106-06-06,2527,116242
hFHEe,2032-05-25,9904,425872
ueVpT,2108-01-11,9744,136416
kARRM,2087-10-10,5788,520920
HeRgG,2064-02-21,8968,816088
KtVeF,2121-09-07,3220,209300
TYMCc,2067-05-19,6844,273760
rPlyx,2107-10-27,4342,395122
RwoJX,2067-01-13,8634,457602
RnfWE,2048-03-09,5044,383344
dLNJC,2031-01-13,4493,40437
wRVSD,2119-12-02,5761,247723
naVXO,2096-07-17,3880,147440
Vhrir,2084-05-02,9074,635180
xnqgV,2113-12-19,3294,88938
UAlSz,2087-09-26,3429,216027
soSos,2073-05-01,7081,509832
pBadJ,2027-03-16,7389,258615
DiAjh,2044-03-31,2919,110922
MGHhA,2075-05-04,7525,541800
rWKmx,2098-02-18,5901,47208
JuHHk,2112-10-10,7484,411620
gosJF,2102-07-04,3710,129850
wEXNf,2053-12-10,9037,659701
erENa,2111-05-11,8383,653874
KIYze,2096-05-23,5903,129866
ZITXO,2047-02-11,6843,287406
ukwKz,2033-06-23,9865,591900
fROpz,2062-02-10,2521,189075
SOpJC,2053-03-21,9475,881175
dEUJN,2082-12-01,6743,552926
SIymk,2114-09-04,4807,230736
dGlTK,2089-08-27,8715,557760
rKzml,2120-05-17,6363,44541
lbbAI,2048-09-30,2228,20052
DJjpR,2070-11-06,9799,117588
hejzM,2087-10-20,8353,233884
oZZEy,2058-09-22,9091,318185
HytDf,2042-09-24,6971,676187
ImKgR,2088-10-10,6222,37332
bzqhj,2032-09-10,2994,263472
JtNFm,2069-04-26,2324,99932
gIBGn,2117-04-09,4641,361998
BYHfs,2082-02-10,4433,412269
jSYfC,2068-11-08,9457,690361
XfDRz,2098-04-05,5846,455988
wuyow,2093-11-14,3126,46890
GhoWI,2078-10-12,7815,570495
LWALp,2033-02-11,2364,127656
kImZj,2039-04-28,5945,130790
xUZHW,2091-07-28,7548,618936
