StoreCode,Date,TotalSales,TotalAmount
jcBdh,2021-01-06,4935,143115
byOjC,2109-02-02,9014,784218
AaqJK,2028-03-09,5490,466650
tzcPa,2047-12-24,9727,457169
Hkqpu,2054-08-12,6816,306720
Iizvd,2097-05-06,6760,574600
RDqil,2085-10-01,7157,694229
uHVWC,2058-11-12,4029,181305
RJhmE,2077-02-27,7658,321636
XvqqP,2058-01-27,9732,340620
xWhJf,2039-09-23,2194,81178
yGLBj,2091-04-27,6576,493200
dNYXo,2106-06-07,9747,682290
synBh,2040-10-28,9285,891360
hgXTv,2056-04-15,4038,246318
QscgK,2034-07-12,4174,417400
uDZNS,2084-03-12,7967,541756
gYdPd,2071-07-15,9069,417174
swMcN,2109-04-09,8689,582163
huOCi,2041-08-13,6997,671712
XKpkB,2116-10-31,9543,57258
IQIoQ,2055-01-21,8680,321160
Pqibt,2044-06-04,5207,270764
QLYru,2113-06-27,3997,243817
prNjp,2073-09-30,3211,64220
ywDgw,2121-11-28,8739,742815
EOuGi,2115-11-30,3575,225225
qGCvQ,2035-05-24,3217,93293
IwMFG,2050-11-25,4543,109032
RNCWl,2058-07-08,4897,347687
iufYB,2039-06-14,8881,754885
anlBU,2059-11-20,7291,269767
SPPBt,2121-02-01,6694,488662
uDaMI,2113-12-10,2439,119511
abUtW,2086-07-08,8753,52518
bceYY,2094-03-25,3912,352080
yIpfP,2021-07-04,6354,330408
iapZh,2087-10-11,6375,427125
xqxiX,2109-08-19,3858,297066
GpVwe,2084-02-28,4050,32400
TfCjo,2049-05-08,6816,518016
uSIuL,2035-11-28,3485,27880
DKhMG,2065-02-03,6066,351828
UMzIr,2107-10-25,2206,145596
JEcPe,2107-12-20,5607,543879
dHOWb,2034-11-29,2564,107688
MTtET,2079-10-09,5067,45603
cDvSm,2061-02-25,3533,190782
YqlzQ,2035-10-18,9848,521944
TIIHZ,2049-06-20,5599,375133
tQEig,2040-03-19,5789,399441
zEpHg,2033-01-31,5999,395934
EJFNk,2042-06-29,4289,25734
AvbxV,2089-02-28,2636,68536
HpTWl,2095-11-26,2657,175362
QCjmN,2121-09-14,8096,663872
tzeZO,2051-02-05,7016,126288
Kwcjp,2036-04-30,8335,116690
pcROx,2033-04-02,7694,615520
gAMtd,2057-10-04,4921,147630
VjKsx,2097-08-27,6818,361354
