StoreCode,Date,TotalSales,TotalAmount
gMrrU,2103-04-05,8814,343746
yYKlJ,2061-05-10,5990,209650
vlExD,2091-05-06,8753,647722
unHPa,2079-06-24,2989,104615
Ijovy,2116-05-26,9469,189380
jPInm,2089-03-16,7035,626115
gkiUJ,2065-12-04,3466,197562
cSwhe,2085-07-09,7646,237026
zKGLk,2059-11-24,2194,70208
HRRep,2042-11-25,2488,151768
cAurE,2092-08-01,5470,448540
YhtWY,2081-12-29,3259,81475
eSItw,2079-02-01,5828,332196
flkSX,2095-10-21,4089,44979
ltOdM,2081-07-18,5939,124719
iwuQa,2034-02-26,5804,208944
KcZRO,2064-02-12,7303,335938
yGEPn,2037-03-28,9922,406802
ZPCiI,2056-06-24,2260,94920
clyey,2024-07-25,6444,438192
ptuHY,2096-12-26,5665,396550
DSLiG,2114-02-28,4206,109356
tkjTV,2099-05-22,9546,601398
jpOue,2029-03-13,4197,419700
gHtBk,2107-10-26,8744,87440
HaQbW,2080-09-30,8197,311486
lPFrF,2052-06-02,7213,43278
zNqnr,2067-04-22,5791,573309
oSLEf,2066-07-05,8995,368795
XOeGK,2036-02-08,4729,113496
MkhmR,2067-07-18,2752,90816
HDFVh,2073-04-29,8129,674707
bZNrv,2024-07-14,5118,245664
qqMRa,2046-11-17,2617,162254
yuPlp,2113-11-05,6081,285807
EgDVY,2048-01-01,7405,644235
oJRnH,2037-07-15,8441,253230
Ulvwf,2046-08-08,5654,254430
Zdkte,2056-11-24,4290,175890
vuCOP,2035-04-12,9791,597251
kLAcH,2061-04-10,9452,680544
XGhbO,2100-11-22,8000,800000
XQaHJ,2038-04-15,2256,110544
xHllz,2072-09-11,2033,128079
XEmIJ,2064-04-23,8432,742016
orpMr,2103-09-22,3226,316148
jyrvB,2057-05-03,2102,157650
DiWdM,2071-12-19,6418,211794
pJbdt,2094-05-10,7294,408464
aQesR,2121-05-18,7171,114736
yaVEF,2079-07-01,4585,302610
NRoJG,2076-01-13,6830,416630
aTfZz,2065-08-02,9032,740624
oWLEE,2092-08-04,5966,435518
yutoT,2095-03-19,6947,423767
dGvdC,2117-03-28,4086,155268
AYYHE,2056-08-05,7601,349646
Pqphe,2086-06-25,4475,62650
VZEKW,2067-08-05,8443,776756
WRVNv,2091-04-10,4385,337645
iHfaD,2095-11-13,8594,756272
alDAd,2116-11-10,7762,737390
flZxQ,2064-12-15,2850,182400
NoAhW,2070-01-16,8283,762036
MRUez,2110-08-05,2684,152988
jqVSB,2048-11-12,3565,74865
aEZLq,2061-03-02,7662,628284
jFHnp,2110-02-22,8219,205475
niuao,2026-06-28,2692,244972
uxoTY,2027-10-06,3963,332892
QfxWo,2079-03-18,2386,42948
