StoreCode,Date,TotalSales,TotalAmount
LtozY,2049-09-11,4252,72284
rDduE,2062-09-03,8829,741636
yfBSp,2037-09-03,7388,369400
hlorh,2104-07-24,4795,95900
hFHEe,2087-12-15,9205,184100
ueVpT,2098-04-18,6076,291648
kARRM,2120-04-22,3653,47489
HeRgG,2083-10-05,5332,346580
KtVeF,2072-03-20,6476,51808
TYMCc,2094-01-27,3695,362110
rPlyx,2091-02-27,6880,550400
RwoJX,2087-04-16,9201,579663
RnfWE,2021-03-29,3370,114580
dLNJC,2074-02-15,8986,395384
wRVSD,2031-05-07,3660,29280
naVXO,2088-05-05,2141,186267
Vhrir,2091-06-13,7236,318384
xnqgV,2068-11-03,3880,73720
UAlSz,2114-07-01,6457,406791
soSos,2072-09-17,7990,655180
pBadJ,2021-01-31,2269,192865
DiAjh,2083-09-03,7871,173162
MGHhA,2087-02-13,7353,477945
rWKmx,2079-01-23,5644,400724
JuHHk,2037-12-17,2775,113775
gosJF,2073-10-23,8991,458541
wEXNf,2121-12-16,3053,149597
erENa,2074-04-25,2278,13668
KIYze,2073-03-15,4136,392920
ZITXO,2055-08-22,2727,114534
ukwKz,2043-11-05,4599,262143
fROpz,2092-05-03,5508,247860
SOpJC,2118-10-11,5677,45416
dEUJN,2098-04-11,9643,260361
SIymk,2112-12-15,3811,171495
dGlTK,2088-02-06,4538,36304
rKzml,2085-03-12,8245,74205
lbbAI,2028-07-19,5546,438134
DJjpR,2049-07-27,4989,309318
hejzM,2033-09-29,6343,317150
oZZEy,2118-12-21,2891,271754
HytDf,2056-01-03,6690,461610
ImKgR,2043-01-27,9306,493218
bzqhj,2027-02-11,2011,164902
JtNFm,2089-11-08,3206,320600
gIBGn,2091-09-12,8368,217568
BYHfs,2089-12-25,9340,597760
jSYfC,2053-09-13,8195,221265
XfDRz,2036-08-08,3248,19488
wuyow,2078-02-17,8190,753480
GhoWI,2086-10-23,8933,527047
LWALp,2022-01-26,8114,746488
kImZj,2039-05-06,2241,71712
xUZHW,2030-01-10,2611,154049
XHXCu,2098-05-18,6976,167424
LrRYP,2031-06-11,9580,392780
ZTCzx,2099-06-23,2208,72864
GaflA,2035-07-24,2464,98560
xXQVx,2066-01-02,6079,522794
yoPMM,2091-06-29,3857,138852
fnifp,2061-03-07,6683,93562
UBiHD,2073-09-27,7163,644670
pHkIy,2085-08-03,6063,375906
hAamr,2034-03-29,9951,268677
NGGPn,2083-05-09,6369,140118
PieYt,2084-09-19,2790,58590
BBviV,2093-06-22,7978,789822
WGIMR,2104-07-14,7586,485504
Fcoqj,2085-06-12,2473,136015
zxbcV,2048-07-11,5770,300040
aqXjv,2055-02-07,7013,490910
HwABJ,2101-09-05,9623,356051
pwxsm,2109-11-12,2450,29400
AxKjw,2028-10-10,8696,826120
KhQou,2045-01-07,8144,57008
FVLXv,2027-04-16,2038,136546
LzYQM,2076-10-15,8408,210200
eiFNn,2041-05-05,6777,291411
HTneU,2083-11-20,4169,254309
woWTU,2075-02-03,6386,389546
afDKH,2067-02-23,8559,419391
fXnQd,2090-05-03,5503,500773
nDWOq,2100-08-30,2776,149904
mgRkA,2068-08-12,2016,189504
rwALY,2085-05-26,5219,412301
bGjFI,2112-01-03,2925,90675
OjAxV,2079-12-20,3720,204600
pliSK,2048-04-16,9686,154976
dkzSF,2100-11-01,3744,127296
MuwFP,2096-08-08,8165,81650
cfFWu,2100-12-19,2866,103176
xfVbw,2031-06-12,4634,379988
xBRCe,2049-10-02,2042,102100
AiXGp,2033-04-09,8121,154299
COxZZ,2119-09-14,3227,119399
DgDLy,2025-02-26,3180,120840
yqSqM,2108-11-03,2163,118965
KuELV,2056-07-21,3173,85671
LQmGM,2068-04-21,4791,388071
gMrrU,2074-12-06,4523,167351
yYKlJ,2118-09-30,4482,98604
vlExD,2070-02-15,5813,255772
unHPa,2064-05-03,4432,367856
Ijovy,2060-03-14,9968,129584
jPInm,2119-01-04,3913,262171
gkiUJ,2066-03-12,4748,166180
cSwhe,2022-03-10,5882,588200
zKGLk,2104-05-23,2043,194085
HRRep,2094-04-06,2246,150482
cAurE,2120-02-23,6788,461584
YhtWY,2091-11-20,4458,307602
eSItw,2074-06-07,5759,506792
flkSX,2109-09-24,2883,167214
ltOdM,2053-08-08,3586,200816
iwuQa,2072-03-10,9543,200403
KcZRO,2054-08-04,9772,517916
yGEPn,2097-08-06,2520,131040
ZPCiI,2064-06-12,8802,739368
clyey,2025-02-02,3814,381400
ptuHY,2115-08-21,8425,800375
DSLiG,2076-04-15,2276,152492
tkjTV,2060-11-25,5262,415698
jpOue,2120-02-12,8136,260352
gHtBk,2119-09-09,5038,261976
HaQbW,2116-03-06,8098,623546
lPFrF,2101-04-26,8919,169461
zNqnr,2096-08-12,9399,657930
oSLEf,2080-04-28,7305,445605
XOeGK,2025-07-23,7787,685256
MkhmR,2064-12-24,9978,658548
HDFVh,2116-10-13,7608,608640
bZNrv,2081-12-28,3293,246975
qqMRa,2078-06-02,3196,76704
yuPlp,2106-11-16,6461,148603
EgDVY,2070-10-05,2536,228240
oJRnH,2025-09-11,3843,303597
Ulvwf,2088-06-07,6248,481096
Zdkte,2030-06-08,2059,100891
vuCOP,2116-07-23,6599,521321
kLAcH,2121-12-31,6029,319537
XGhbO,2104-04-30,5841,449757
XQaHJ,2092-05-15,6530,346090
xHllz,2082-11-23,5681,56810
XEmIJ,2114-05-01,3956,288788
orpMr,2022-04-07,4295,193275
jyrvB,2031-05-02,5195,477940
DiWdM,2034-10-30,6888,385728
pJbdt,2033-07-09,5140,102800
aQesR,2077-11-24,7566,688506
yaVEF,2115-08-14,8045,72405
NRoJG,2090-02-20,3158,192638
aTfZz,2022-06-21,7452,372600
oWLEE,2081-10-11,4488,385968
yutoT,2093-07-10,9306,167508
dGvdC,2037-10-30,7949,405399
AYYHE,2035-07-14,9678,387120
Pqphe,2035-11-10,5425,227850
VZEKW,2114-08-01,3260,205380
WRVNv,2079-02-24,3306,277704
iHfaD,2115-05-03,7037,485553
alDAd,2047-05-07,3598,273448
flZxQ,2025-06-14,5682,323874
NoAhW,2058-07-30,3981,290613
MRUez,2082-06-26,9786,763308
jqVSB,2041-12-05,2054,112970
aEZLq,2069-09-20,9974,598440
jFHnp,2023-08-07,9331,307923
niuao,2026-05-31,2749,142948
uxoTY,2088-06-11,7071,219201
QfxWo,2067-12-31,2875,37375
AgdDr,2090-05-03,8909,489995
zDqyD,2052-11-09,8843,504051
DQdfx,2056-05-10,9269,444912
GrqPo,2119-11-08,6649,538569
eSTsG,2044-07-28,2032,156464
oqAWv,2083-10-11,7460,179040
TbVIw,2115-12-08,4664,349800
FCIWC,2035-07-23,2123,127380
wAqsT,2032-01-25,7378,405790
UmHsj,2044-01-13,5037,130962
aOMVv,2028-09-18,2726,65424
DgKsH,2108-09-28,8505,552825
XAQvR,2093-05-15,2156,189728
VMttA,2116-09-12,6784,502016
RMmcx,2091-07-28,6167,413189
fGpJo,2090-03-09,6693,281106
gQLfK,2090-01-11,8429,177009
NwOBS,2032-04-08,8223,148014
vpVkm,2024-08-13,8285,198840
BvaxX,2087-05-14,5975,376425
WkQEr,2057-09-10,7209,497421
NEJMD,2107-11-18,8716,139456
iWElQ,2097-06-04,7151,514872
uBeRU,2075-08-29,3818,370346
IGvms,2087-09-20,2598,187056
QtidG,2048-06-29,4055,121650
QAbBt,2088-05-29,5706,165474
GlqCH,2100-12-01,9361,776963
clIpF,2087-01-17,4583,435385
hgYlA,2058-08-22,6713,302085
GXuAF,2056-01-04,7808,234240
aTYKa,2038-08-16,6219,205227
jDKYr,2044-05-22,5766,513174
HpDxV,2028-07-23,8045,555105
yKFQJ,2060-04-10,2270,13620
mYRzy,2026-01-27,2451,122550
YbrVf,2119-09-04,5624,539904
OnxjQ,2090-04-01,4298,146132
TSqRr,2045-01-14,8560,470800
NDtjR,2088-03-28,4656,158304
kPsmd,2102-12-28,9940,685860
GeMWZ,2083-09-15,3569,246261
Dgwbu,2105-04-01,6647,525113
RJOUN,2110-11-17,4148,244732
KOOGk,2034-05-08,6049,217764
etwzA,2118-11-22,5048,30288
gkJwL,2040-09-24,4044,380136
TkCEQ,2085-03-18,3781,257108
mfVba,2040-08-08,4788,421344
iVjoX,2038-12-28,6249,81237
xNjcJ,2027-12-18,8401,84010
GQUGT,2081-11-05,5906,183086
YaHYp,2089-03-26,3294,187758
XPLIp,2044-05-15,4305,318570
KhXqf,2028-05-13,5219,323578
nBQnc,2077-03-17,6598,422272
TbFwW,2040-02-22,4024,120720
kNhde,2086-04-18,5166,459774
dhFID,2113-07-04,8581,197363
EZiaQ,2079-10-08,2808,157248
sLFmF,2027-10-02,7819,164199
toqFu,2045-05-25,7503,450180
PdveO,2057-03-22,7192,596936
