StoreCode,Date,TotalSales,TotalAmount
aPylH,2084-12-29,2921,268732
meNtD,2083-05-28,2568,79608
pIQTk,2061-03-04,8687,651525
ExDQm,2103-10-13,4387,26322
bXRMv,2079-07-02,4557,305319
yBnce,2028-07-15,3098,198272
scuvi,2078-01-24,9989,609329
pgqEq,2035-07-31,9682,193640
ytYLT,2048-01-06,6405,339465
LDiYP,2108-09-24,6837,369198
WKkXA,2115-07-13,7315,248710
ABviR,2025-02-02,3350,197650
hJegb,2089-11-06,3998,183908
HKTiq,2050-12-17,4371,83049
OHnow,2041-03-04,2862,286200
FlrAk,2065-04-16,4819,202398
RFgpa,2024-04-18,7355,558980
saQBN,2107-06-18,7512,510816
Jkjcg,2071-08-26,3257,185649
nPQjP,2096-11-18,3415,20490
NdXau,2113-04-15,4095,274365
eNHsM,2042-08-28,6809,279169
ntjoe,2119-05-01,9472,359936
uJhPn,2047-01-11,3134,216246
AXiBL,2097-02-09,6214,366626
CqZhn,2116-09-13,9025,451250
CYcPN,2085-04-22,7292,517732
DpXrY,2121-12-18,3857,65569
JZmGM,2100-04-02,8620,508580
NAqcA,2095-04-25,8205,131280
lTPEo,2105-03-07,7237,151977
sTXYe,2113-03-18,5434,157586
gsXOr,2038-03-04,6825,334425
YRwUE,2081-10-17,5212,505564
RHAuO,2028-05-22,8591,446732
INYMj,2090-01-19,6696,287928
qNgVE,2021-06-04,2320,99760
bPUCM,2047-05-18,7963,573336
NyHOc,2024-11-15,8194,655520
pwnlB,2022-07-29,8660,103920
jcBdh,2024-01-28,5475,328500
byOjC,2049-04-01,4053,105378
AaqJK,2023-06-04,2724,239712
tzcPa,2107-01-14,5824,128128
Hkqpu,2080-10-31,5015,85255
Iizvd,2060-04-28,4980,239040
RDqil,2068-02-05,8853,283296
uHVWC,2074-10-27,3369,37059
RJhmE,2044-11-05,8160,612000
XvqqP,2021-06-19,4786,425954
xWhJf,2103-02-22,4858,393498
yGLBj,2054-12-11,5413,27065
dNYXo,2078-02-03,6846,150612
synBh,2022-07-05,9546,687312
hgXTv,2050-12-01,8371,301356
QscgK,2059-03-26,5032,296888
uDZNS,2087-10-03,9639,520506
gYdPd,2044-11-02,3057,287358
swMcN,2102-03-30,6632,338232
huOCi,2050-06-20,6522,273924
XKpkB,2083-05-21,9821,638365
IQIoQ,2048-06-30,8159,554812
Pqibt,2102-04-30,8967,807030
QLYru,2030-09-08,4640,23200
prNjp,2080-03-21,5351,149828
ywDgw,2067-12-20,3679,99333
EOuGi,2060-03-07,5114,189218
qGCvQ,2048-01-09,6513,345189
IwMFG,2080-12-26,2598,249408
RNCWl,2109-07-30,5828,203980
iufYB,2097-05-06,4503,382755
anlBU,2047-04-06,8073,484380
SPPBt,2076-04-03,6208,322816
uDaMI,2022-03-20,9123,894054
abUtW,2090-04-30,7271,712558
bceYY,2099-07-11,2473,79136
yIpfP,2097-04-06,9170,128380
iapZh,2038-08-19,9940,99400
xqxiX,2111-01-03,6003,438219
GpVwe,2070-01-01,3426,243246
TfCjo,2034-12-23,6993,363636
uSIuL,2116-07-31,9957,368409
DKhMG,2078-03-12,5965,387725
UMzIr,2117-11-30,2537,172516
JEcPe,2037-11-06,6072,182160
dHOWb,2038-08-20,6155,221580
MTtET,2036-10-26,2485,82005
cDvSm,2030-02-04,5887,253141
YqlzQ,2021-10-08,6855,520980
TIIHZ,2115-09-07,3221,318879
tQEig,2103-05-25,8021,272714
zEpHg,2043-08-31,7123,213690
EJFNk,2059-03-11,5054,272916
AvbxV,2038-08-19,5954,196482
HpTWl,2116-07-06,3513,340761
QCjmN,2093-05-08,8472,449016
tzeZO,2090-07-17,6981,286221
Kwcjp,2061-12-06,7112,455168
pcROx,2112-03-27,3249,152703
gAMtd,2052-04-28,6621,66210
VjKsx,2027-04-22,7565,476595
svunt,2110-09-17,3569,353331
YuwRT,2099-07-06,4541,281542
hPeiL,2030-11-28,9227,295264
uadTG,2085-07-16,3531,24717
CcTQy,2071-11-26,3005,96160
MfVCP,2043-07-20,5345,101555
gfSXb,2061-03-17,6084,565812
GPemI,2088-04-16,2877,129465
LohWj,2096-11-15,3341,243893
AlHDZ,2071-04-27,3338,110154
rykeP,2094-10-25,7557,672573
hAfge,2021-11-10,8542,785864
HMraQ,2092-11-12,5381,344384
eRGZG,2031-04-12,5424,141024
BzeNi,2118-07-15,6378,535752
dnagi,2060-09-20,9362,374480
JIrDE,2111-02-16,7593,660591
hYddv,2076-07-11,7754,193850
NvIxY,2022-04-09,3602,316976
geUiu,2077-05-20,6379,408256
vFTOt,2088-04-23,6596,580448
rLEAw,2053-03-27,9047,732807
jTOEa,2082-08-07,3465,200970
UufKk,2117-03-26,8732,576312
NaMdF,2048-08-24,7626,579576
vGgMR,2074-05-09,9606,691632
pqzjt,2117-02-12,3214,51424
qoWVi,2070-06-13,8899,231374
EzcZR,2090-08-22,9640,539840
XdLFb,2114-05-24,4998,174930
WqIEX,2067-07-09,9172,229300
KsXVw,2082-12-25,8019,657558
pQOhV,2115-12-12,6136,411112
sQwdy,2095-04-01,2043,140967
jaMrl,2109-08-20,9417,687441
GRjmN,2039-04-22,5337,389601
emfQE,2080-03-17,7099,92287
wRGlS,2028-04-29,5456,398288
YxXHJ,2066-09-03,6288,44016
JHBjS,2085-09-10,7152,243168
vyoFP,2046-08-02,8596,773640
cIism,2048-03-10,2564,87176
OSbey,2117-07-16,5767,115340
RLQox,2057-02-14,3520,211200
DLXXM,2085-05-02,3594,330648
oFMyv,2056-07-30,8400,621600
FMBqm,2092-06-08,5578,301212
RNPtE,2099-03-18,5556,355584
zpakt,2021-08-24,9101,54606
NLIXr,2121-01-03,7127,427620
LWokn,2023-01-25,2960,260480
mEnMN,2080-01-16,4807,86526
jikCb,2100-07-15,7711,269885
hMhBO,2062-11-04,5859,503874
iPoPi,2070-07-03,9195,422970
dqwSi,2088-05-15,8335,733480
fQpRI,2092-11-12,4441,262019
PqbsG,2086-01-11,4264,46904
DTWMq,2050-01-09,7582,83402
gwbWS,2082-07-10,2266,147290
yaSLi,2028-02-19,3948,35532
NSXnP,2090-09-25,8137,471946
btuqq,2045-06-10,6968,111488
rGKjc,2085-09-18,2231,22310
AMajW,2097-04-30,3087,166698
zmeiH,2096-05-02,8913,739779
UodQV,2108-06-16,2052,143640
kFoXg,2043-09-17,4027,297998
aVuXr,2091-10-18,7732,634024
