StoreCode,Date,TotalSales,TotalAmount
udeoO,2068-06-29,9844,580796
tIbkH,2085-11-30,4081,138754
jnckU,2100-11-03,5585,111700
UqKHU,2119-08-18,5572,172732
fvvzF,2058-09-02,2894,147594
ubBvJ,2068-12-14,8168,114352
jcBKP,2110-06-22,9306,818928
MZufH,2119-06-02,9840,383760
leBWA,2086-01-08,9809,755293
FZkIh,2099-12-19,5770,311580
QcxGX,2075-08-17,2054,28756
OYDFS,2062-11-02,6621,476712
CWpDO,2028-10-11,7315,321860
yMpVe,2118-02-03,2608,117360
NHPBK,2072-03-19,9632,48160
BTfXS,2024-07-22,7567,272412
GYwgd,2050-12-19,3918,360456
SJHSM,2106-01-03,3183,63660
eaOwZ,2037-01-05,6425,501150
GegCn,2054-07-13,3197,166244
CVdHm,2107-01-28,8756,253924
piDSU,2095-01-07,2097,102753
uHFdq,2121-01-13,5731,378246
VBvsZ,2077-02-21,2348,18784
OaonV,2039-10-31,2095,73325
WxCuC,2033-05-21,7786,739670
lrdmQ,2051-04-17,5782,346920
XDBOn,2071-05-30,3669,135753
zKiCg,2038-08-26,7757,387850
GhWjC,2114-01-27,6189,445608
rLgcW,2079-07-09,2180,215820
Kmhev,2093-05-27,3583,132571
JMnTL,2114-06-04,8923,187383
tygbv,2080-08-28,5000,280000
KSaTN,2079-07-01,7017,91221
kYhLY,2121-11-19,9824,49120
IQpeV,2031-09-21,2240,174720
SSGhM,2109-12-07,5271,332073
qMQqC,2117-10-31,9518,456864
iaKlv,2082-10-10,2134,189926
uTDfX,2117-09-14,3576,139464
EywWq,2043-08-04,3104,80704
YsTui,2023-07-27,9348,392616
KNCJS,2086-01-01,9019,351741
WuKsx,2092-09-22,2178,156816
ANVEy,2092-04-25,5052,419316
UWaYX,2040-02-17,7682,768200
ssYLB,2063-08-20,6415,96225
setOB,2118-03-03,7656,627792
hsrSA,2062-12-28,6574,519346
kqluk,2040-05-10,2765,110600
JYZuR,2069-11-25,9200,874000
STRTS,2038-05-30,5500,401500
qTePA,2115-09-15,7155,443610
mSMBw,2029-03-14,3165,243705
dDwYL,2081-11-24,6137,613700
Xgsru,2112-09-28,9464,425880
ZetEh,2046-12-14,4740,279660
vlvxB,2072-11-30,3874,317668
PGFlN,2080-11-28,9192,873240
hwJkd,2102-10-04,2830,118860
jtVyk,2091-04-15,5517,110340
rbgKb,2121-04-07,5789,416808
DUdIG,2045-06-09,6256,100096
GYZVK,2069-03-21,2476,148560
QliAf,2038-11-16,2567,61608
NlLfn,2024-02-02,8040,578880
tmKjH,2090-12-01,3969,158760
kqimz,2045-08-26,6630,404430
slAfl,2050-03-13,5422,303632
Vahai,2043-03-27,3076,21532
tXPLn,2070-06-09,2190,194910
ePGqv,2047-01-18,7293,167739
zCCRP,2119-08-23,6237,361746
hMOUE,2103-08-05,3053,100749
ntrCa,2025-01-15,3706,252008
GmWQr,2105-10-03,2742,38388
egwMA,2050-10-31,4461,289965
HaEgD,2114-12-15,2750,123750
xdCJc,2093-12-16,6556,419584
okJyN,2031-01-29,3440,44720
ThPsv,2047-03-04,8151,749892
VWPwm,2089-09-21,4466,401940
UdIGN,2066-01-22,9942,457332
rHBoM,2066-09-27,8076,524940
AjNQi,2048-09-14,9643,636438
nHGfU,2058-06-05,9928,516256
vwXuA,2067-05-14,6678,287154
ZJRDH,2083-01-22,9444,661080
KNnBR,2112-06-04,5549,138725
JubAv,2040-06-19,5681,267007
MJXcE,2062-06-01,8593,567138
lzuFZ,2087-07-15,5842,262890
NbkzT,2097-04-13,7629,747642
dbLLF,2072-12-30,4044,44484
CGXWX,2109-06-11,8301,99612
Lnbox,2045-10-03,3466,294610
OOCWw,2086-04-12,5829,402201
oJjpd,2062-05-15,5696,267712
gEHsH,2038-03-13,8793,852921
wzYak,2024-06-01,3881,252265
zgXpN,2092-12-12,2808,89856
oyfDZ,2113-01-07,5315,175395
OKaQl,2028-12-14,2101,121858
rNDTc,2082-07-25,9558,841104
vZRdZ,2094-08-31,5033,70462
PEvtn,2093-05-27,9127,383334
sYwQV,2090-03-20,7220,187720
KBwCt,2064-12-24,7601,45606
mPuGW,2075-06-16,4302,262422
yTBDy,2024-09-11,6401,326451
CueVE,2091-09-18,7970,733240
qkxue,2116-11-28,6225,610050
LYhDl,2064-06-26,2145,62205
gndlW,2088-03-27,5347,465189
Lmlko,2024-02-10,2033,40660
JWBfD,2103-01-06,8010,576720
bIJKs,2078-10-20,4763,142890
wqsBh,2120-08-03,5937,463086
UcLrz,2097-10-02,7512,525840
QOSbc,2120-02-10,5595,72735
sMqHg,2105-01-29,5404,216160
ehiBf,2111-07-10,4668,331428
ddZJd,2102-05-05,2155,58185
CrzOh,2041-06-16,9187,845204
RDaEM,2027-07-27,8882,657268
djmvH,2116-11-02,2825,101700
ndGUZ,2092-09-16,5958,89370
vOfCn,2026-03-24,8363,744307
BTaZB,2082-03-29,6520,554200
Bxwxe,2065-09-14,3051,18306
aaCPZ,2059-05-10,8113,470554
BlIdp,2106-07-29,6169,555210
VBYtQ,2093-03-09,2173,43460
ZpOOw,2102-11-05,5725,143125
fRyHQ,2024-12-27,6752,87776
ttEre,2038-04-06,4270,38430
XfzNT,2111-01-11,6421,192630
KFoSd,2121-04-06,8773,421104
WTDQv,2114-10-07,3243,132963
MkNMD,2050-03-26,9563,219949
KBamU,2116-07-28,8428,505680
xViNc,2031-03-26,7925,206050
gKIyA,2027-11-08,3227,29043
OdkJD,2042-12-25,2476,108944
zxAJF,2067-02-21,5725,80150
Igdvq,2089-04-22,5293,333459
wiIhA,2089-02-17,7296,36480
FnFgI,2036-07-29,2341,147483
wJMYW,2043-04-02,2113,35921
mjplW,2107-04-13,4202,147070
eDTeH,2075-06-18,4875,136500
