StoreCode,Date,TotalSales,TotalAmount
uxZcL,2035-12-07,6242,443182
LLHRI,2085-03-15,2960,82880
Gfuml,2084-01-08,3668,315448
xpWFE,2041-02-28,2533,35462
hzYwn,2115-03-10,6048,423360
asrDF,2107-05-26,7434,319662
WqXEo,2068-12-13,2932,266812
UzyND,2078-07-14,9170,55020
VfSTP,2116-09-10,3127,250160
KICbe,2115-11-19,9495,284850
arcPj,2038-02-14,4650,418500
xuXJD,2056-01-08,8627,500366
LncVn,2055-04-23,4643,297152
DpLms,2030-07-12,6268,357276
ukbYT,2100-05-25,3085,126485
LUaMu,2024-04-27,5674,141850
HlQhV,2096-09-01,5439,397047
xqytA,2063-07-23,2951,265590
yRrjt,2037-09-30,6869,34345
qnaRz,2109-01-11,7203,432180
bLEdL,2080-09-28,4893,210399
nBWsX,2097-01-20,3761,289597
YEDdv,2091-10-15,8615,456595
Huqaw,2048-10-09,6823,150106
VEMDU,2062-12-23,8587,386415
ScRaF,2029-07-04,8404,176484
IkEWb,2047-08-16,3363,114342
yUAkF,2101-05-05,6294,579048
vmMwF,2113-04-11,3955,320355
CxgDi,2100-12-22,3879,213345
EiFLE,2044-11-30,5473,536354
vebAI,2056-08-14,7157,500990
hjmEW,2087-06-03,2597,62328
XwqDz,2091-02-28,9690,503880
oTQNK,2079-09-24,6457,277651
yfCFT,2090-01-28,8067,354948
sqipH,2119-12-20,3755,229055
vKHum,2104-01-11,6415,76980
GJYlu,2105-08-14,8949,143184
XsQNB,2034-01-26,2449,46531
XyNYW,2066-05-19,4659,107157
KfNPE,2087-12-29,9425,188500
zWLjt,2090-12-22,2905,209160
LBZOO,2041-07-26,3750,228750
jBUyx,2027-08-15,7926,451782
BkcIO,2034-10-07,6859,89167
npohD,2082-12-02,7009,287369
oHlSy,2072-07-12,7000,525000
ORjNJ,2063-04-22,7369,280022
nMeRc,2058-08-21,9883,513916
KPZsa,2035-05-12,7831,673466
HjFMY,2048-11-18,3120,121680
ZfISm,2085-02-27,4237,377093
xdQSe,2035-10-10,7098,184548
WZjPt,2062-10-09,2298,108006
uJKMn,2082-03-10,2826,197820
ycZWf,2073-09-03,3426,68520
jzDgS,2095-06-23,4616,235416
ThCjH,2038-11-03,3522,228930
LHQkS,2036-01-22,3086,253052
sEorK,2120-10-10,9650,945700
mlKgn,2048-05-31,6042,120840
wywHO,2099-12-19,6469,64690
YBGmN,2073-05-24,4054,364860
jBTfn,2052-03-07,8878,781264
NxHAX,2080-12-27,2779,80591
BtXrB,2023-11-13,8929,348231
SIGvq,2041-03-07,8735,480425
YUuxM,2119-04-16,7663,329509
lIxwY,2101-03-28,7560,219240
WRTEU,2087-01-21,6019,331045
aYZse,2021-06-07,2452,213324
uGymu,2109-02-06,9038,596508
bdVkY,2042-03-17,8615,559975
xxxdQ,2073-06-02,4187,121423
TEoKF,2026-04-22,7372,633992
TqvHY,2073-11-06,5198,358662
YrCmK,2056-07-18,4074,36666
AyODv,2077-05-04,6852,685200
SLGvg,2091-02-26,2461,54142
xYRIJ,2115-08-28,7414,88968
mQdRc,2097-01-06,8994,314790
PTuRg,2108-11-11,6996,153912
sBYvZ,2079-11-04,6072,200376
obwvs,2037-04-26,3410,296670
FvafL,2112-02-04,2647,132350
Lophj,2080-05-04,5766,86490
kIGjc,2091-08-27,8864,700256
hzhfC,2080-04-10,9145,621860
VcTBw,2046-03-15,7497,607257
SJmMg,2104-07-15,7198,43188
eFaAS,2119-03-07,3182,286380
GAZpr,2029-05-18,6644,172744
RzlSK,2057-07-19,6196,353172
WxaxZ,2052-01-01,6742,471940
VwQUS,2088-12-28,6985,202565
wGTkG,2118-04-21,4181,292670
xhwRj,2089-03-21,5461,163830
SJElI,2113-12-24,3800,315400
KUzqX,2111-03-01,6150,571950
aPylH,2061-02-18,3876,62016
meNtD,2026-11-18,7808,109312
pIQTk,2081-02-24,2325,134850
ExDQm,2074-05-12,6570,630720
bXRMv,2097-09-01,3024,263088
yBnce,2104-10-31,4303,137696
scuvi,2117-02-03,2795,223600
pgqEq,2100-05-19,9755,536525
ytYLT,2031-01-10,5462,371416
LDiYP,2082-01-10,7569,166518
WKkXA,2086-11-22,9245,212635
ABviR,2084-06-30,2137,38466
hJegb,2052-07-12,2851,270845
HKTiq,2115-03-02,9543,267204
OHnow,2120-11-20,3998,39980
FlrAk,2090-09-10,2732,166652
RFgpa,2105-06-14,6859,432117
saQBN,2055-01-30,9876,474048
Jkjcg,2037-07-15,5870,422640
nPQjP,2041-08-12,6605,178335
NdXau,2055-06-11,3979,286488
eNHsM,2118-07-06,5671,482035
ntjoe,2050-11-18,2201,180482
uJhPn,2120-07-12,7615,654890
AXiBL,2120-09-19,7162,558636
CqZhn,2036-03-06,4353,300357
CYcPN,2024-12-19,5958,327690
DpXrY,2023-12-12,4983,199320
JZmGM,2103-06-02,7034,611958
NAqcA,2055-06-08,7569,590382
lTPEo,2045-06-21,3914,340518
sTXYe,2098-10-16,2553,255300
gsXOr,2083-11-29,3246,275910
YRwUE,2035-06-07,8328,183216
RHAuO,2111-06-10,9824,196480
INYMj,2072-08-02,4553,400664
qNgVE,2025-10-05,2144,23584
bPUCM,2084-03-09,5908,307216
NyHOc,2111-07-06,4825,294325
pwnlB,2053-05-06,7514,473382
jcBdh,2091-03-01,8887,364367
byOjC,2033-06-12,9777,801714
AaqJK,2050-08-27,7959,596925
tzcPa,2095-12-08,8129,373934
Hkqpu,2081-09-11,6746,519442
Iizvd,2072-07-07,7923,55461
RDqil,2027-10-16,8308,348936
uHVWC,2112-12-21,9372,805992
RJhmE,2052-01-04,7901,418753
XvqqP,2052-11-22,3149,81874
xWhJf,2116-03-27,7814,687632
yGLBj,2113-10-31,3399,50985
dNYXo,2086-01-21,2706,100122
synBh,2109-11-14,9343,270947
hgXTv,2104-02-17,6067,139541
QscgK,2083-07-25,2891,26019
uDZNS,2072-12-07,5567,38969
gYdPd,2073-05-29,2198,26376
swMcN,2029-12-08,9796,911028
huOCi,2029-06-26,2095,140365
XKpkB,2121-06-30,3566,303110
IQIoQ,2021-04-30,5895,442125
Pqibt,2062-08-22,9981,89829
QLYru,2022-08-14,6377,306096
prNjp,2065-02-08,3479,118286
ywDgw,2022-03-20,9956,617272
EOuGi,2088-07-27,7758,380142
qGCvQ,2109-02-24,6128,257376
IwMFG,2058-06-21,4446,84474
RNCWl,2036-12-08,3990,215460
iufYB,2037-04-14,5693,358659
anlBU,2074-11-16,5922,124362
SPPBt,2021-05-26,7509,488085
uDaMI,2087-07-08,2334,228732
abUtW,2071-05-06,4105,53365
bceYY,2061-11-27,4470,201150
yIpfP,2104-12-14,3899,378203
iapZh,2078-12-19,9474,530544
xqxiX,2030-05-16,4276,21380
GpVwe,2064-05-31,9376,309408
TfCjo,2082-10-06,7990,279650
uSIuL,2046-01-30,2450,110250
DKhMG,2023-09-14,5469,453927
UMzIr,2111-06-23,9803,980300
JEcPe,2079-11-05,5995,503580
dHOWb,2102-02-23,7720,540400
MTtET,2107-10-21,7527,240864
cDvSm,2025-04-24,9009,693693
YqlzQ,2028-01-01,9870,394800
TIIHZ,2038-09-22,3391,223806
tQEig,2027-03-13,4196,415404
zEpHg,2058-04-30,4109,73962
EJFNk,2079-12-27,4211,227394
AvbxV,2092-12-10,2581,59363
HpTWl,2066-12-05,6645,445215
QCjmN,2071-02-11,5417,487530
tzeZO,2051-02-23,4029,116841
Kwcjp,2063-08-11,3327,93156
pcROx,2118-03-27,8302,597744
gAMtd,2035-01-30,8815,193930
VjKsx,2032-03-16,9670,280430
svunt,2039-04-28,7596,98748
YuwRT,2090-07-16,5446,348544
hPeiL,2102-08-18,2694,193968
uadTG,2032-11-08,3308,208404
CcTQy,2070-04-30,6405,621285
MfVCP,2121-04-10,3965,162565
gfSXb,2050-03-02,3725,234675
GPemI,2053-05-22,5200,166400
LohWj,2071-04-26,2192,70144
AlHDZ,2086-09-01,5231,444635
rykeP,2098-08-29,5724,538056
hAfge,2032-05-07,7878,488436
HMraQ,2117-04-27,3624,253680
eRGZG,2106-09-18,3032,300168
BzeNi,2042-02-06,7569,408726
dnagi,2068-01-12,2465,236640
JIrDE,2092-06-08,6790,251230
hYddv,2046-05-05,2675,85600
NvIxY,2064-04-24,6145,374845
geUiu,2101-10-09,3559,252689
vFTOt,2072-04-21,5794,579400
rLEAw,2069-07-01,8177,629629
jTOEa,2033-06-21,6527,156648
UufKk,2100-11-17,2513,60312
NaMdF,2027-10-31,6473,621408
vGgMR,2059-04-22,9435,566100
pqzjt,2059-01-19,2765,237790
qoWVi,2076-02-28,8032,610432
EzcZR,2029-04-11,9699,717726
XdLFb,2104-08-15,8304,91344
WqIEX,2030-02-12,6899,289758
KsXVw,2100-03-25,4636,361608
pQOhV,2077-02-22,6861,576324
sQwdy,2040-01-10,6667,320016
jaMrl,2091-04-29,9811,274708
GRjmN,2092-08-24,6141,571113
emfQE,2034-01-05,9589,642463
wRGlS,2091-12-04,8958,859968
YxXHJ,2093-07-14,9634,616576
JHBjS,2084-04-15,5364,531036
vyoFP,2034-03-21,3568,321120
cIism,2064-07-11,5732,212084
OSbey,2043-11-19,7174,394570
RLQox,2077-08-12,5257,162967
DLXXM,2050-04-27,2129,206513
oFMyv,2040-04-12,7505,277685
FMBqm,2036-01-31,4913,73695
RNPtE,2107-12-27,4563,333099
zpakt,2096-05-26,4198,46178
NLIXr,2039-06-02,2289,103005
LWokn,2073-10-26,5148,391248
mEnMN,2069-06-23,8574,480144
jikCb,2114-02-16,7264,65376
hMhBO,2022-04-23,9712,553584
iPoPi,2117-03-19,6568,591120
dqwSi,2065-10-13,6408,474192
fQpRI,2022-08-29,7162,401072
PqbsG,2083-04-20,2135,209230
DTWMq,2084-11-28,4065,182925
gwbWS,2035-05-28,8435,835065
yaSLi,2071-02-25,9747,409374
NSXnP,2113-06-13,5188,363160
btuqq,2121-03-09,6840,109440
rGKjc,2056-06-13,9089,699853
AMajW,2043-06-14,5696,330368
zmeiH,2112-10-15,4539,104397
UodQV,2103-06-11,8826,432474
kFoXg,2059-02-08,6075,206550
aVuXr,2115-06-04,3898,210492
uCgMd,2066-03-13,6259,356763
hRuRL,2092-01-14,6399,633501
tBSGm,2051-12-05,8110,194640
