StoreCode,Date,TotalSales,TotalAmount
gwbWS,2042-08-13,5824,326144
yaSLi,2117-08-03,4452,347256
NSXnP,2051-07-03,9067,598422
btuqq,2084-06-06,2489,134406
rGKjc,2117-03-24,7049,324254
AMajW,2044-12-27,7541,746559
zmeiH,2030-09-06,6736,141456
UodQV,2087-12-02,9329,223896
kFoXg,2121-06-05,2694,115842
aVuXr,2092-10-21,2723,68075
uCgMd,2028-07-11,7124,612664
hRuRL,2074-06-09,9165,714870
tBSGm,2055-10-13,8181,179982
QJNYu,2030-01-23,7619,373331
NUyOZ,2078-08-16,4568,100496
qSebG,2064-09-22,4836,420732
HXgiL,2096-03-07,9459,520245
dziKG,2098-12-04,9429,895755
xjIiO,2077-10-11,2183,163725
rpbLk,2121-04-15,2832,277536
DZcGC,2118-07-11,3869,189581
CRFfQ,2071-12-09,9143,256004
OiMKI,2120-06-09,3057,146736
BTAjc,2069-05-23,4469,437962
XXAjT,2082-07-30,4773,42957
IsNDn,2030-01-18,8991,431568
QaUMN,2070-11-04,5080,233680
wurcK,2034-02-02,8027,666241
kpmEp,2042-10-28,5432,119504
iyUdi,2022-05-02,2996,137816
TUqOz,2109-06-22,8502,170040
TQhEH,2059-11-04,7123,641070
vNjvh,2031-06-02,5559,194565
nCpCR,2049-03-14,9544,677624
OisEW,2064-08-02,9710,301010
rzWpv,2047-02-27,8615,783965
raUeR,2070-05-24,5948,184388
Nmidn,2114-10-20,7315,263340
TFkna,2112-08-24,6947,361244
fwNoW,2094-11-25,2906,247010
Pfnjx,2040-09-15,9684,251784
gnIxY,2090-05-14,5865,469200
eQsqH,2078-12-26,7832,681384
ekYdJ,2105-08-28,9696,77568
UqncH,2077-09-23,9737,632905
bHvQY,2087-09-17,3491,268807
ooFMl,2117-01-18,3629,228627
BHMMR,2028-01-03,2124,193284
iNHre,2099-12-12,2581,237452
vneIJ,2058-10-20,8163,40815
LtozY,2096-05-03,4554,200376
rDduE,2085-06-23,3019,69437
yfBSp,2039-11-10,7283,582640
hlorh,2085-07-17,3527,289214
hFHEe,2079-09-19,8302,738878
ueVpT,2022-12-07,2994,116766
kARRM,2073-02-13,4825,361875
HeRgG,2048-08-02,2895,263445
KtVeF,2080-02-16,6059,157534
TYMCc,2049-06-23,7526,248358
rPlyx,2067-04-29,9059,344242
RwoJX,2033-03-09,9632,279328
RnfWE,2107-09-22,5714,519974
dLNJC,2034-01-16,9583,718725
wRVSD,2078-11-03,7310,533630
naVXO,2057-08-04,2057,45254
Vhrir,2097-09-11,5341,534100
xnqgV,2084-11-09,7296,72960
UAlSz,2108-08-04,9679,435555
soSos,2049-10-12,4273,111098
