StoreCode,Date,TotalSales,TotalAmount
CVBrm,2027-04-12,5003,415249
qDQip,2041-06-29,8186,294696
KUxkt,2052-07-01,3464,65816
qQbgw,2050-09-12,9733,301723
FBeJv,2069-02-17,2345,140700
kJFpB,2084-05-06,7692,207684
glKdt,2108-11-20,5663,487018
Tocnf,2101-08-14,8314,573666
JcCWb,2050-07-30,4851,281358
pXHPq,2029-11-18,9789,450294
iRpPc,2032-11-21,7299,160578
CjhMA,2068-08-09,5203,88451
mwCWY,2112-12-21,7506,82566
BfPZz,2101-05-21,3511,214171
XAFCB,2031-01-23,2025,85050
hQLuY,2094-06-21,2030,138040
bKFVJ,2087-08-17,9101,236626
cCncM,2114-05-25,3913,238693
NmlOX,2060-08-16,9637,395117
Gmust,2046-08-17,5553,344286
Rxykd,2030-07-22,4794,206142
oWaGI,2035-11-18,6877,240695
RsycJ,2056-07-26,9553,821558
RLIcT,2048-07-13,6595,204445
xzYdQ,2078-09-15,3663,249084
vDyzg,2113-04-22,2291,52693
UlCVn,2090-04-25,9090,518130
FzEpU,2121-11-11,5732,326724
yBIot,2052-03-09,3827,187523
iyptw,2025-10-15,7709,508794
xutyH,2119-09-18,9618,836766
yJMiJ,2039-06-16,3748,119936
NDifr,2099-11-08,8167,506354
RLjJn,2081-04-15,6825,129675
ufPuW,2113-05-17,4828,53108
SLgwX,2100-04-13,6944,638848
NAEvs,2103-11-27,2325,27900
eABiL,2024-06-22,9022,72176
fQuLm,2070-08-11,4912,211216
ldnYd,2033-07-22,2237,13422
ltiCp,2034-01-06,2768,155008
HnpRj,2078-10-04,4091,188186
OTaJQ,2042-07-01,7525,316050
ISWmm,2052-01-11,3030,145440
DahmV,2041-01-10,4131,86751
nNdzJ,2110-02-10,9907,792560
blkyR,2021-12-03,6388,459936
WOYco,2085-01-01,4095,131040
pzkIS,2045-06-12,6493,435031
qeYBQ,2092-06-17,7654,275544
voZEK,2121-06-21,5999,257957
rpnBO,2065-11-08,4010,100250
ZVuTI,2104-07-10,8914,623980
BtlKJ,2115-02-23,6346,463258
RbQBt,2118-01-03,9274,352412
mZDVM,2049-11-22,5671,130433
SaNNh,2056-07-21,8795,721190
Ksnvj,2100-09-04,3061,45915
NlpJP,2115-02-21,7030,105450
qDBKc,2076-11-23,2728,109120
ELRhJ,2091-10-16,8252,239308
mZpJm,2118-07-18,2146,167388
Myijg,2028-01-27,7834,524878
HESXi,2053-05-09,3738,336420
zmKuF,2115-08-28,7236,209844
Zhwqx,2059-12-10,6989,573098
mrMBd,2103-10-09,4885,210055
gRnNs,2023-02-23,3203,80075
AEaYi,2044-12-31,9647,86823
auACm,2070-11-24,7902,371394
uxZcL,2047-01-27,6400,51200
LLHRI,2065-12-28,3089,281099
Gfuml,2121-11-15,3439,196023
xpWFE,2037-10-30,3676,44112
