StoreCode,Date,TotalSales,TotalAmount
IRJuG,2069-01-05,3176,308072
psBFq,2074-06-30,9998,249950
VbuxQ,2043-03-10,7224,418992
uKndT,2118-08-18,8629,690320
fxCIy,2092-11-30,4483,260014
zGyGG,2024-01-29,6168,530448
uAkbh,2110-01-26,4479,376236
EwABN,2039-07-10,8052,72468
bxvtl,2027-02-21,4979,473005
mqxxj,2035-06-15,4445,235585
tsOJz,2063-02-13,9254,444192
GzhSX,2040-10-23,3320,89640
kvryu,2104-04-07,9868,118416
ZwgUp,2068-02-17,7472,403488
NUeWz,2034-03-28,2768,80272
vKyIK,2088-09-22,6394,396428
AmWQO,2118-12-21,7168,71680
fQyRo,2069-11-02,4117,49404
hjPHN,2107-05-10,3926,365118
POqse,2027-05-14,7467,560025
EVDgI,2113-05-04,7484,651108
IPcfn,2021-06-27,6019,565786
MeMGs,2090-12-10,2638,129262
jAhpX,2088-03-26,4225,215475
uGDff,2067-08-29,3305,327195
gOkdO,2075-06-09,2840,247080
jWIre,2070-12-21,6037,211295
fHpMI,2059-09-21,6657,519246
lVMVN,2063-01-11,8099,210574
GSRWU,2105-01-27,5630,563000
idOvW,2030-03-24,2278,63784
VWqbE,2094-11-20,5970,394020
vLmKV,2041-08-03,8729,715778
aWOOV,2085-08-18,9944,149160
kRrkx,2028-02-08,6292,119548
QkEUL,2063-03-31,7398,473472
uFpQH,2052-06-23,4012,381140
rkxtL,2033-06-25,5398,75572
talwS,2041-06-12,2729,177385
UaAMB,2046-10-29,5236,261800
UAeYW,2059-06-24,6761,216352
eyUEn,2114-08-04,7537,399461
PjnUz,2085-01-23,5455,452765
ODyWO,2041-05-26,8642,397532
VHTBY,2080-10-08,7969,326729
qfuvj,2103-07-09,5425,146475
GWKlk,2086-09-08,2812,202464
uDRja,2084-06-03,2220,48840
xncbm,2117-01-20,6426,591192
QqxEp,2119-05-17,7118,412844
QrNwO,2101-05-17,4198,302256
Sahxf,2042-03-16,9958,876304
oRlni,2053-05-07,8547,572649
pWhCP,2036-03-16,4217,286756
nYIib,2033-02-12,5053,50530
lDLzU,2051-06-10,9706,533830
HSBSH,2050-06-18,3951,142236
Amagt,2117-05-01,9600,528000
eZQuo,2109-06-22,3633,32697
oUUDg,2082-05-12,6466,433222
CbeQK,2028-10-20,7884,323244
ZBfsh,2074-05-15,4080,297840
FvhES,2050-08-28,5367,354222
ldomP,2084-12-11,7626,693966
QnFtv,2103-02-18,2133,209034
eQHIq,2048-08-07,6315,145245
rhihY,2114-03-28,6109,54981
ScgLy,2045-01-21,6792,74712
TxJsD,2100-04-27,4915,304730
XgfTL,2091-07-15,2575,23175
esjbO,2075-09-25,6135,85890
puVXA,2054-04-18,9509,950900
rEUwW,2021-10-23,6987,461142
hAomW,2033-06-14,3399,214137
HtCeM,2096-02-04,3408,228336
AhDNA,2029-04-12,9986,469342
KErsa,2093-08-25,6821,552501
bfbuU,2034-11-30,3447,106857
crBFQ,2093-08-22,5562,88992
mFdLN,2079-04-16,5623,56230
CVBrm,2027-07-02,6862,226446
qDQip,2032-03-02,3528,338688
KUxkt,2063-05-29,4331,181902
qQbgw,2104-11-02,8087,444785
FBeJv,2091-11-01,3036,224664
kJFpB,2105-05-26,6315,227340
glKdt,2043-01-02,3332,233240
Tocnf,2080-01-24,4820,477180
JcCWb,2049-06-23,6989,573098
pXHPq,2073-02-02,9581,479050
iRpPc,2108-08-16,5061,288477
CjhMA,2059-10-03,3621,188292
